Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-12-03,4.03,4.09,3.965,4.0,242305,4.0,3.948286513937463,3.6227349333268686,0.3255515806105951,0.2739501602760348
ABUS,2020-12-02,4.09,4.1,3.88,4.005,737563,4.004999999999999,3.938884061926093,3.592553727993017,0.34633033393307544,0.26104980519239485
ABUS,2020-12-01,4.85,4.9,4.71,4.7330000000000005,1011360,4.7330000000000005,3.926862982276292,3.559558026232459,0.3673049560438328,0.23972967300722453
ABUS,2020-11-30,4.89,4.9,4.57,4.6599,1307547,4.6599,3.780292615417435,3.4656826683310555,0.3146099470863799,0.2078358522480723
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.094999999999999,3.620364000038787,3.3701452817975404,0.2502187182412472,0.18114232853849552
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.094999999999998,3.5340665455003846,3.312156904341343,0.22190964115904202,0.16387323111280772
ABUS,2020-11-25,3.61,3.75,3.61,3.71,312458,3.709999999999998,3.432078644682273,3.2495294566886512,0.18254918799362274,0.14936412860124923
ABUS,2020-11-24,3.6981,3.8664,3.63,3.66,549266,3.6599999999999984,3.38154748916996,3.2126918132237434,0.16885567594621698,0.14106786375315608
ABUS,2020-11-23,3.44,3.5,3.405,3.4411,337852,3.4410999999999987,3.3309197599281344,3.176907158281643,0.15401260164649155,0.13412091070489096
ABUS,2020-11-20,3.36,3.395,3.32,3.3314,142444,3.331399999999999,3.310886989005977,3.1557717309441737,0.15511525806180293,0.12914798796949079
ABUS,2020-11-19,3.43,3.46,3.23,3.23,337981,3.229999999999998,3.3071573506434278,3.1417214694197084,0.16543588122371933,0.12265617044641261
ABUS,2020-11-18,3.58,3.675,3.58,3.59,225385,3.5899999999999985,3.3211859598513236,3.134659186973285,0.1865267728780382,0.11196124275208594
ABUS,2020-11-17,3.63,3.7,3.41,3.49,566306,3.4899999999999984,3.2723106798242907,3.098231921931148,0.17407875789314353,0.09331986022059777
ABUS,2020-11-16,3.98,4.14,3.81,3.82,1763236,3.82,3.232730803428708,3.06689047568564,0.165840327743068,0.07313013580246154
ABUS,2020-11-13,3.56,3.5698,3.43,3.46,375598,3.459999999999998,3.125954585870291,3.0066417137404913,0.11931287212980025,0.04995258781730992
ABUS,2020-11-12,3.62,3.75,3.46,3.52,692777,3.5199999999999987,3.0652190560285257,2.9703730508397297,0.0948460051887956,0.032612516739187455
ABUS,2020-11-11,3.27,3.2899,3.23,3.275,123294,3.274999999999998,2.982531611670076,2.926402894906909,0.056128716763166775,0.017054144626785304
ABUS,2020-11-10,3.3,3.3099,3.135,3.16,322284,3.159999999999999,2.929355541064635,2.8985151264994617,0.03084041456517328,0.007285501592689822
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.9909999999999988,2.8874201848945686,2.8775963366194186,0.009823848275150038,0.0013967733495689571
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.8149999999999986,2.8685874912390363,2.8685240435489714,6.34476900640557e-05,-0.0007099953818263129
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.949999999999999,2.8783306714643158,2.8728059670328894,0.005524704431425942,-0.000903356149799127
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.9499999999999984,2.8652998844578272,2.8666304443955206,-0.0013305599376933765,-0.002510371295105505
ABUS,2020-11-03,2.76,2.81,2.76,2.795,46357,2.794999999999998,2.84989986345016,2.8599608799471623,-0.01006101649700275,-0.0028053241344585373
ABUS,2020-11-02,2.84,2.85,2.78,2.8,86410,2.799999999999998,2.859881656804734,2.8651577503429357,-0.005276093538201465,-0.0009914010438225951
ABUS,2020-10-30,2.92,2.94,2.84,2.875,49405,2.8749999999999982,2.8707692307692314,2.8703703703703702,0.00039886039886072316,7.977207977223345e-05
ABUS,2020-10-29,2.92,2.95,2.86,2.87,83384,2.8699999999999983,2.87,2.87,0.0,0.0
