Symbol,Date,Open,High,Low,Close,Volume,GSKY SMA,GSKY spanTwelveEMA,GSKY spanTwntySixEMA,GSKY_x,GSKY_y
GSKY,2020-12-03,4.4,4.43,4.31,4.3545,32375,4.3545,4.267457953829685,4.3221005988478165,-0.05464264501813165,-0.11099316989801898
GSKY,2020-12-02,4.22,4.22,4.13,4.18,47590,4.18,4.251632127253264,4.319508646755643,-0.06787651950237805,-0.1250808011179908
GSKY,2020-12-01,4.31,4.43,4.23,4.425,77760,4.425000000000002,4.264656150390222,4.330669338496094,-0.06601318810587298,-0.13938187152189377
GSKY,2020-11-30,4.44,4.4554,4.3,4.3089,88517,4.308900000000002,4.235502723188443,4.323122885575781,-0.0876201623873385,-0.15772404237589918
GSKY,2020-11-27,4.49,4.49,4.3,4.3256,79058,4.325600000000001,4.222157763768158,4.324260716421843,-0.1021029526536843,-0.17525001237303933
GSKY,2020-11-27,4.49,4.49,4.3,4.3256,79058,4.325600000000003,4.203350084453279,4.324153573735591,-0.12080348928231201,-0.19353677730287783
GSKY,2020-11-25,4.42,4.46,4.36,4.42,59519,4.420000000000004,4.181122827081147,4.324037859634437,-0.1429150325532902,-0.21172009930801927
GSKY,2020-11-24,4.3,4.31,4.2299,4.31,198665,4.310000000000004,4.137690613823174,4.316360888405192,-0.1786702745820179,-0.22892136599670154
GSKY,2020-11-23,4.16,4.3,4.12,4.29,489963,4.2900000000000045,4.106361634518296,4.316869759477607,-0.2105081249593104,-0.24148413885037243
GSKY,2020-11-20,4.19,4.2499,4.16,4.195,124131,4.1950000000000065,4.0729728407943515,4.3190193402358155,-0.24604649944146395,-0.24922814232313795
GSKY,2020-11-19,4.1,4.22,4.01,4.21,182559,4.210000000000006,4.050786084575141,4.328940887454681,-0.27815480287953864,-0.25002355304355645
GSKY,2020-11-18,3.8994,4.2,3.86,4.1911,1263594,4.191100000000007,4.02183809995244,4.338456158451054,-0.316618058498614,-0.24299074058456066
GSKY,2020-11-17,3.6,3.6069999999999998,3.45,3.47,110094,3.4700000000000064,3.991063209034701,4.350244651127138,-0.35918144209243685,-0.2245839111060473
GSKY,2020-11-16,3.69,3.71,3.58,3.6199,309463,3.619900000000007,4.085801974313736,4.420664223217308,-0.3348622489035717,-0.19093452835944988
GSKY,2020-11-13,3.52,3.52,3.4189999999999996,3.42,214260,3.4200000000000066,4.170511424188962,4.484725361074693,-0.3142139368857322,-0.1549525982234194
GSKY,2020-11-12,3.52,3.65,3.51,3.54,701333,3.5400000000000063,4.306968046768772,4.56990338996067,-0.2629353431918977,-0.1151372635578414
GSKY,2020-11-11,3.81,3.82,3.6,3.6001,114928,3.6001000000000056,4.4464167825449135,4.652295661157523,-0.20587887861261134,-0.07818774364932732
GSKY,2020-11-10,4.26,4.34,3.72,3.955,254475,3.955000000000007,4.600292561189442,4.736471314050126,-0.13617875286068415,-0.04626495990850674
GSKY,2020-11-09,4.4,4.5419,4.33,4.335,186259,4.335000000000006,4.7176184814057045,4.798989019174137,-0.08137053776843217,-0.02378651167046239
GSKY,2020-11-06,4.54,4.63,4.32,4.32,72107,4.3200000000000065,4.787185478024923,4.836108140708069,-0.048922662683144935,-0.009390505145969941
GSKY,2020-11-05,4.88,5.04,4.81,4.835,85719,4.835000000000006,4.872128292211273,4.8773967919647125,-0.0052684997534395706,0.0004925342383240304
GSKY,2020-11-04,4.8,4.81,4.75,4.79,23306,4.790000000000006,4.878878890795139,4.88078853532189,-0.0019096445267496875,0.0019327927362649308
GSKY,2020-11-03,4.96,5.03,4.89,4.94,47615,4.9400000000000075,4.895038689121528,4.8880516181476406,0.006987070973888621,0.0028934020520188074
GSKY,2020-11-02,4.8,4.87,4.795,4.84,26068,4.840000000000008,4.886863905325443,4.883895747599452,0.0029681577259923486,0.0018699848215515758
GSKY,2020-10-30,5.02,5.06,4.945,4.98,13042,4.9800000000000075,4.895384615384616,4.887407407407407,0.007977207977209133,0.0015954415954418267
GSKY,2020-10-29,4.96,4.97,4.83,4.88,24360,4.880000000000006,4.88,4.88,0.0,0.0
