Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-12-03,3.07,3.15,3.0476,3.14,54404,3.14,3.036693945599462,2.7975308133998005,0.23916313219966145,0.2478524516955663
NCTY,2020-12-02,3.02,3.02,2.85,2.8688,50966,2.8688,3.0179110266175466,2.7701332784717843,0.2477777481457619,0.2500247815695425
NCTY,2020-12-01,2.98,3.0,2.91,2.93,31961,2.93,3.0450221223661917,2.7622399407495277,0.282782181616664,0.2505865399254875
NCTY,2020-11-30,3.27,3.27,2.93,3.0,270459,3.0,3.065935235523681,2.7488191360094896,0.3171160995141915,0.24253762950269336
NCTY,2020-11-27,3.56,3.67,3.43,3.5691,314616,3.5691,3.0779234601643504,2.7287246668902485,0.34919879327410186,0.22389301199981881
NCTY,2020-11-27,3.56,3.67,3.43,3.5691,314616,3.5691,2.9886186347396877,2.6614946402414685,0.3271239944982187,0.19256656668124805
NCTY,2020-11-25,3.57,3.6899,3.51,3.67,110863,3.6699999999999986,2.8830765683287214,2.5888862114607862,0.2941903568679356,0.15892720972700528
NCTY,2020-11-24,3.96,3.96,3.28,3.5298,569989,3.529799999999998,2.7399995807521247,2.5023971083776484,0.23760247237447674,0.1251114229417728
NCTY,2020-11-23,3.55,4.09,3.5,3.5798,2294035,3.5797999999999988,2.5963995045252393,2.4202048770478597,0.17619462747737868,0.09698866058359693
NCTY,2020-11-20,2.63,2.74,2.61,2.6369,231276,2.6368999999999985,2.4175994144389183,2.327437267211689,0.09016214722722936,0.07718716886015126
NCTY,2020-11-19,2.42,2.42,2.38,2.38,20864,2.379999999999998,2.37772658070054,2.3026802485886244,0.07504633211191569,0.07394342426838173
NCTY,2020-11-18,2.31,2.3798,2.31,2.31,21831,2.309999999999998,2.377313231737002,2.2964946684757144,0.08081856326128767,0.07366769730749823
NCTY,2020-11-17,2.34,2.42,2.2827,2.37,122625,2.369999999999998,2.38955200114373,2.2954142419537718,0.0941377591899588,0.07187998081905086
NCTY,2020-11-16,2.55,2.58,2.36,2.4376,103608,2.437599999999998,2.3931069104425897,2.2894473813100733,0.10365952913251686,0.066315536226324
NCTY,2020-11-13,2.74,2.82,2.6,2.69,260364,2.6899999999999973,2.385017257795788,2.2775951718148795,0.10742208598090874,0.05697953799977588
NCTY,2020-11-12,2.4746,2.59,2.4746,2.5643,38477,2.564299999999997,2.329565850122296,2.244602785560069,0.08496306456222591,0.04436890100449266
NCTY,2020-11-11,2.41,2.55,2.405,2.53,107873,2.529999999999997,2.2868869137808945,2.219027008404875,0.06785990537601938,0.03422036011505912
NCTY,2020-11-10,2.3,2.32,2.255,2.2839,24669,2.283899999999997,2.2426845344683297,2.194149169077265,0.04853536539106429,0.025810473799819055
NCTY,2020-11-09,2.25,2.38,2.24,2.36,42855,2.3599999999999968,2.235190813462572,2.1869691026034466,0.04822171085912519,0.020129250902007633
NCTY,2020-11-06,2.5,2.61,2.42,2.4995,153507,2.499499999999997,2.2124982340921298,2.1731266308117223,0.039371603280407896,0.01310613591272813
NCTY,2020-11-05,2.235,2.2999,2.18,2.23,49294,2.2299999999999973,2.160316094836154,2.1470167612766597,0.013299333559493752,0.006539769070808301
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.1189999999999976,2.1476462938972727,2.140378102178793,0.007268191718479588,0.004849877948636826
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.199999999999997,2.152854710969504,2.1420883503530965,0.010766360616407232,0.004245299506176135
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.139999999999997,2.1442828402366865,2.1374554183813443,0.0068274218553421315,0.00261503422861825
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.227899999999997,2.1450615384615386,2.137251851851852,0.007809686609686839,0.0015619373219372791
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.129999999999997,2.13,2.13,0.0,0.0
