Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-12-03,1.06,1.06,1.04,1.0455,13000,1.0455,1.0394371664653246,1.0171457950229474,0.02229137144237714,0.023813959635837746
SFET,2020-12-02,1.01,1.06,1.01,1.03,150540,1.0299999999999998,1.0383348330953837,1.0148774586247833,0.023457374470600367,0.024194606684202893
SFET,2020-12-01,1.04,1.065,1.03,1.06,91689,1.0599999999999998,1.0398502572945445,1.013667655314766,0.02618260197977817,0.02437891473760352
SFET,2020-11-30,1.06,1.0632,0.9801,1.0197,233465,1.0196999999999998,1.0361866677117342,1.0099610677399475,0.02622559997178664,0.023927992927059803
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.0599999999999998,1.0391842436593222,1.0091819531591433,0.030002290500178882,0.023353591165878092
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.06,1.03539956068829,1.0051165094118748,0.030283051276415174,0.02169141633230289
SFET,2020-11-25,1.2,1.2,1.06,1.075,651058,1.0749999999999995,1.0309267535407065,1.0007258301648247,0.03020092337588154,0.01954350759627482
SFET,2020-11-24,1.09,1.11,1.06,1.0884,110319,1.0883999999999998,1.0229134360026528,0.9947838965780108,0.028129539424642136,0.01687915365137308
SFET,2020-11-23,1.06,1.08,1.04,1.0501,35600,1.0500999999999996,1.011006788003135,0.9872946083042516,0.02371217969888351,0.014066557208055845
SFET,2020-11-20,1.08,1.1,1.062,1.07,18304,1.0699999999999998,1.0038989312764324,0.9822701769685916,0.021628754307840725,0.011655151585348958
SFET,2020-11-19,1.07,1.07,1.04,1.05,28716,1.05,0.9918805551448744,0.9752517911260791,0.016628764018795542,0.009161750904726014
SFET,2020-11-18,1.02,1.02,0.9905,1.0087,26614,1.0087,0.9813133833530336,0.9692719344161652,0.012041448936868204,0.0072949976262086874
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.9949,0.9763339985081304,0.9661176891694584,0.010216309338672014,0.0061083847985437525
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902,0.9729583618732452,0.9638151043030152,0.009143257570229936,0.0050814036635116865
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.9867,0.9698235185774716,0.9617043126472564,0.00811920593021509,0.004065940186832096
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.9837,0.966755067409739,0.959704657659037,0.007050409750702036,0.0030526237509863195
SFET,2020-11-11,0.9851,1.0,0.97,0.97,5221,0.97,0.963674170575146,0.9577850302717601,0.0058891403033861645,0.0020531772510573904
SFET,2020-11-10,1.0,1.02,0.9841,0.9851,22882,0.9851,0.9625240197706272,0.9568078326935008,0.005716187077126511,0.0010941864879752522
SFET,2020-11-09,1.08,1.08,0.9701,0.9937,85943,0.9937,0.9584192960925596,0.9545444593089808,0.0038748367835785844,-6.13136593125346e-05
SFET,2020-11-06,1.03,1.03,0.99,1.0,100565,1.0,0.952004622654843,0.9514120160536992,0.0005926066011436858,-0.0010453512700353696
SFET,2020-11-05,0.922,0.955,0.922,0.93,66292,0.9300000000000002,0.9432781904102691,0.9475249773379952,-0.004246786927726287,-0.0014548407378301613
SFET,2020-11-04,0.94,0.9497,0.92051,0.9209999999999999,10944,0.9209999999999999,0.9456924068484996,0.9489269755250348,-0.003234568676535155,-0.0007568541903561574
SFET,2020-11-03,0.9219,0.9446,0.92,0.941224,15191,0.941224,0.9501819353664088,0.9511611335670376,-0.0009791982006288613,-0.00013742556881140812
SFET,2020-11-02,0.9221,0.96,0.9221,0.9440000000000001,15330,0.9440000000000001,0.9518106508875741,0.9519561042524006,-0.00014545336482663096,7.301758914292745e-05
SFET,2020-10-30,0.9755,0.9777,0.94,0.96,8633,0.96,0.9532307692307692,0.9525925925925928,0.0006381766381765576,0.00012763532763528928
SFET,2020-10-29,0.97,0.98,0.9520000000000001,0.9520000000000001,10423,0.952,0.952,0.952,0.0,0.0
