Symbol,Date,Open,High,Low,Close,Volume,ASC SMA,ASC spanTwelveEMA,ASC spanTwntySixEMA,ASC_x,ASC_y
ASC,2021-01-06,3.35,3.38,3.32,3.35,15048,3.35,3.2917663658341256,3.2799273920056184,0.01183897382850718,-0.0028680120536781267
ASC,2021-01-05,3.34,3.38,3.27,3.38,29730,3.3800000000000003,3.2811784323494213,3.274321583366069,0.0068568489833533705,-0.006544758524224453
ASC,2021-01-04,3.3,3.35,3.27,3.34,25779,3.3400000000000007,3.2632108745947708,3.265867310035353,-0.002656435440582694,-0.009895160401118685
ASC,2021-01-04,3.3,3.35,3.27,3.34,25779,3.3400000000000007,3.249249215430184,3.259936694838182,-0.01068747940799808,-0.011704841641252793
ASC,2020-12-31,3.23,3.24,3.1853,3.225,13819,3.2250000000000014,3.2327490727811266,3.2535316304252366,-0.02078255764411052,-0.01195918219956658
ASC,2020-12-30,3.15,3.22,3.13,3.2097,9572,3.209700000000001,3.2341579951049666,3.255814160859256,-0.02165616575428864,-0.009753338338430707
ASC,2020-12-29,3.22,3.25,3.18,3.18,17077,3.180000000000001,3.2386049033058697,3.259503293727996,-0.020898390422126045,-0.006777631484466003
ASC,2020-12-28,3.23,3.29,3.21,3.29,29012,3.2900000000000005,3.2492603402705735,3.265863557226236,-0.016603216955662248,-0.0032474417500508806
ASC,2020-12-28,3.23,3.29,3.21,3.29,29012,3.29,3.2418531294106776,3.2639326418043337,-0.02207951239365657,9.150205135196113e-05
ASC,2020-12-24,3.24,3.25,3.15,3.15,4179,3.1499999999999995,3.233099152939892,3.2618472531486806,-0.028748100208789037,0.005634255662603985
ASC,2020-12-23,3.02,3.12,3.01,3.1199,24684,3.1199,3.2482080898380534,3.270795033400575,-0.022586943562521,0.01422984463045213
ASC,2020-12-22,3.08,3.1,3.06,3.07,9982,3.07,3.2715368334449733,3.2828666360726206,-0.011329802627647824,0.023434041678695523
ASC,2020-12-21,3.16,3.2,3.07,3.0955,73038,3.0955,3.308179894071332,3.2998959669584305,0.008283927112901155,0.03212500275528125
ASC,2020-12-18,3.3,3.31,3.2559,3.275,80817,3.275,3.346848965720665,3.316247644315105,0.030601321405559826,0.03808527166587616
ASC,2020-12-17,3.28,3.34,3.27,3.295,3233,3.2950000000000004,3.3599124140335133,3.319547455860313,0.04036495817319974,0.039956259230955235
ASC,2020-12-16,3.44,3.46,3.36,3.39,10101,3.390000000000001,3.371714671130516,3.3215112523291386,0.050203418801376916,0.039854084495393995
ASC,2020-12-15,3.34,3.4,3.33,3.375,18895,3.3750000000000004,3.3683900658815187,3.3160321525154703,0.05235791336604878,0.03726675091889815
ASC,2020-12-14,3.55,3.55,3.45,3.45,12745,3.450000000000001,3.3671882596781586,3.3113147247167074,0.0558735349614512,0.033493960307110604
ASC,2020-12-11,3.56,3.56,3.45,3.5,15974,3.5000000000000013,3.352131579619642,3.300219902694044,0.05191167692559784,0.027899066643525455
ASC,2020-12-10,3.36,3.44,3.33,3.43,16591,3.430000000000001,3.3252464122777585,3.2842374949095685,0.0410089173681909,0.02189591407300736
ASC,2020-12-09,3.36,3.38,3.33,3.36,15569,3.3600000000000008,3.3062003054191695,3.2725764945023337,0.033623810916836305,0.017117663249211698
ASC,2020-12-08,3.28,3.39,3.28,3.39,18691,3.390000000000001,3.29641854276811,3.2655826140625206,0.030835928705589488,0.012991126332305657
ASC,2020-12-07,3.38,3.3956,3.29,3.35,20836,3.350000000000001,3.279403732362312,3.2556292231875217,0.02377450917478985,0.008529925738984699
ASC,2020-12-04,3.27,3.41,3.27,3.4,35699,3.400000000000001,3.266568047337278,3.248079561042524,0.01848848629475386,0.0047187798800333
ASC,2020-12-03,3.28,3.31,3.26,3.31,9031,3.3100000000000014,3.2423076923076923,3.2359259259259265,0.006381766381766241,0.0012763532763531594
ASC,2020-12-02,3.24,3.25,3.23,3.23,6791,3.2300000000000013,3.23,3.23,0.0,0.0
