Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.518931354116984,3.672851727283216,-0.1539203731662324,-0.14817981550796477
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.5405552366837085,3.6946798654658735,-0.1541246287821649,-0.14674467609339795
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.555201643353473,3.713454254703144,-0.15825261134967,-0.1448996879212062
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.5870564875995594,3.740130595079395,-0.1530741074798354,-0.14156145706408998
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.626521303526753,3.7697410426857463,-0.1432197391589942,-0.13868329446015362
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.654979722349799,3.7937203261006074,-0.1387406037508078,-0.1375491832854437
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.693994217322489,3.8219859521886552,-0.1279917348661663,-0.13725132816910252
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.731065893199305,3.848536828363748,-0.1174709351644427,-0.13956622649483658
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.6730960555991774,3.8324277746328472,-0.1593317190336689,-0.14509004932743494
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.693658974799029,3.8542219966034743,-0.1605630218044456,-0.1415296319008762
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.70705151567158,3.872959756331753,-0.165908240660173,-0.13677128442498393
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.711969973066413,3.888396536838293,-0.17642656377188,-0.12948704536618663
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.72323724089667,3.907468259785357,-0.1842310188886871,-0.11775216576476327
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.763825830150609,3.9400657205681857,-0.1762398904175763,-0.1011324524837823
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.822703253814357,3.9800709782136408,-0.1573677243992843,-0.08235559300033368
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.8977402090533295,4.025676656470732,-0.1279364474174014,-0.06360256015059612
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.946420247063027,4.057330788988391,-0.1109105419253633,-0.04751908833389457
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,4.003951201074487,4.091517252107462,-0.0875660510329749,-0.03167122493602716
GENE,2021-07-12,3.84,3.84,3.84,3.84,2183,3.84,4.070269601269848,4.127702632276058,-0.0574330310062105,-0.017697518411790205
GENE,2021-07-09,4.0,4.0,3.94,3.9999,3154,3.9999,4.112136801500729,4.150718842858144,-0.0385820413574142,-0.007763640263185117
GENE,2021-07-08,3.78,3.8316,3.75,3.805,2197,3.805,4.13254349268268,4.162784350286795,-0.0302408576041157,-5.903998962782705e-05
GENE,2021-07-07,4.08,4.08,4.08,4.08,269,4.08,4.1920968549886215,4.191407098309739,0.0006897566788826,0.007486414413994158
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.212478101350189,4.200319666174518,0.0121584351756709,0.009185578847772047
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.212928665232041,4.199545239468479,0.0133834257635614,0.00844236476579732
GENE,2021-07-02,4.28,4.28,4.28,4.28,461,4.28,4.213461149819684,4.198708858625958,0.0147522911937265,0.007207099516356289
GENE,2021-07-01,4.24,4.24,4.21,4.2104,2289,4.2104,4.201363177059627,4.1922055673160346,0.0091576097435925,0.00532080159701372
GENE,2021-06-30,4.22,4.22,4.2,4.2,741,4.2,4.199720118343196,4.190750012701317,0.0089701056418789,0.004361599560369002
GENE,2021-06-29,4.29,4.29,4.2237,4.2237,4469,4.2237,4.199669230769231,4.190010013717422,0.0096592170518094,0.0032094730399915153
GENE,2021-06-28,4.27,4.35,4.27,4.28,4971,4.28,4.1953000000000005,4.187314814814815,0.007985185185185,0.0015970370370370192
GENE,2021-06-25,4.19,4.19,4.16,4.1799,2561,4.1799,4.1799,4.1799,0.0,0.0
