Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-08-05,3.19,3.19,3.19,3.19,14758,3.19,2.962056988791543,2.9953184878751866,-0.0332614990836437,-0.09924953068238192
GALT,2021-08-04,2.96,3.0,2.96,3.0,13995,3.0,2.92061280493546,2.9797439669052017,-0.0591311619697418,-0.11574653858206646
GALT,2021-08-03,3.24,3.24,3.16,3.2009,91525,3.2009,2.90617876946918,2.9781234842576176,-0.071944714788438,-0.1299003827351476
GALT,2021-08-02,3.35,3.55,3.26,3.3373,324752,3.3373,2.852593091190849,2.9603013629982278,-0.1077082718073785,-0.1443892997218251
GALT,2021-07-30,2.64,2.64,2.64,2.64,2221,2.64,2.7644645623164577,2.9301414720380854,-0.1656769097216277,-0.1535595567004366
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.7870944827376314,2.953352789801132,-0.1662583070635008,-0.1505302184451388
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.802929843235382,2.9736210129852227,-0.1706911697498401,-0.1465981962905484
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.839826178369089,3.0035106940240404,-0.1636845156549515,-0.14057495292572536
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.8616127562543774,3.0261915495459637,-0.1645787932915858,-0.13479756224341882
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.896451439209719,3.0546868735096404,-0.1582354342999212,-0.12735225448137694
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.917624428156941,3.0766618233904115,-0.1590373952334705,-0.11963145952674087
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.939010687821839,3.0987947692616444,-0.1597840814398052,-0.10977997560005845
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.951558085607628,3.117098350802576,-0.1655402651949478,-0.09727894914012174
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.9918413738999243,3.1480662188667816,-0.1562248449668573,-0.08021362012641522
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,3.0683943509726377,3.194247516376124,-0.1258531654034862,-0.0612108139163047
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.160829687513117,3.2449873176862134,-0.0841576301730961,-0.04505022604450931
GALT,2021-07-14,2.95,3.0,2.95,2.9984,47326,2.9984,3.2337078125155023,3.2837863031011105,-0.0500784905856082,-0.03527337501236259
GALT,2021-07-13,3.19,3.21,3.15,3.2066,18708,3.2066,3.2764910511546845,3.3066172073492,-0.0301261561945151,-0.031572096119051186
GALT,2021-07-12,3.32,3.34,3.27,3.27,136454,3.27,3.2891985150009906,3.314618583937136,-0.0254200689361452,-0.03193358110018507
GALT,2021-07-09,3.96,4.04,3.85,3.94,1147775,3.94,3.29268915409208,3.3181880706521065,-0.0254989165600263,-0.03356195914119503
GALT,2021-07-08,2.8,2.84,2.7915,2.84,9420,2.84,3.1749962730179133,3.2684431163042755,-0.0934468432863622,-0.0355777197864872
GALT,2021-07-07,2.9,2.9,2.86,2.86,4729,2.86,3.2359046862938974,3.3027185656086173,-0.0668138793147199,-0.02111043891151845
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.304250992892788,3.338136050857307,-0.0338850579645186,-0.009684578810718079
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.3286602643278407,3.3515869349258915,-0.0229266705980508,-0.003634459022267927
GALT,2021-07-02,3.27,3.36,3.27,3.3,1343,3.3,3.3575075851147207,3.366113889719963,-0.0086063046052422,0.0011885938716778087
GALT,2021-07-01,3.21,3.2117,3.21,3.2117,5835,3.2117,3.367963509681034,3.37140300089756,-0.0034394912165263,0.003637318490907824
GALT,2021-06-30,3.51,3.51,3.4,3.4,8358,3.4,3.396375056895767,3.384179240969365,0.0121958159264021,0.005406520917766358
GALT,2021-06-29,3.53,3.53,3.46,3.461,11808,3.461,3.395715976331361,3.382913580246914,0.0128023960844472,0.0037091971656074032
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.383846153846154,3.376666666666667,0.0071794871794872,0.0014358974358974486
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.37,3.37,0.0,0.0
