Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-08-05,3.46,3.46,3.46,3.46,7977,3.46,3.6277031508168815,3.7992120900595294,-0.1715089392426478,-0.16036973348985134
ADAP,2021-08-04,3.49,3.49,3.47,3.47,3283,3.47,3.658194632783588,3.826349057264293,-0.1681544244807047,-0.1575849320516522
ADAP,2021-08-03,3.58,3.6,3.58,3.6,8000,3.6,3.69241183874424,3.854856981845436,-0.1624451431011961,-0.15494255894438905
ADAP,2021-08-02,3.655,3.655,3.58,3.58,12553,3.58,3.7092139912431934,3.8752455403930712,-0.1660315491498778,-0.15306691290518737
ADAP,2021-07-30,3.57,3.58,3.5068,3.57,9725,3.57,3.732707444196501,3.8988651836245167,-0.1661577394280153,-0.14982575384401475
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.762290615868592,3.925174398314478,-0.1628837824458857,-0.14574275744801446
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.773616182390154,3.943188350179636,-0.1695721677894819,-0.14145750119854653
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.808600942824728,3.972147418194007,-0.1635464753692788,-0.13442883455081267
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.862892023338315,4.009119211649527,-0.1462271883112125,-0.12714942434619603
ADAP,2021-07-23,3.83,3.84,3.81,3.81,6014,3.81,3.91069057303619,4.041848748581489,-0.1311581755452993,-0.12237998335494189
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292,3.98,3.928997949951861,4.060396648468008,-0.131398698516147,-0.12018543530735253
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.919724849943108,4.066828380345449,-0.1471035304023402,-0.11738211950515388
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966,3.6869,3.914220277205492,4.076174650773084,-0.1619543735675925,-0.10995176678085718
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036,3.65,3.9555512366973993,4.107316622834931,-0.1517653861375318,-0.09695111508417344
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,4.011106007006018,4.143901952661726,-0.1327959456557081,-0.08324754732083381
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,4.0494889173707485,4.171414108874664,-0.1219251915039159,-0.07086044773711522
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.10939599325634,4.207527237584638,-0.0981312443282984,-0.05809426179541506
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.14746799203022,4.232129416591409,-0.0846614245611894,-0.04808501616219443
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.185189445126623,4.255499769918722,-0.070310324792099,-0.0389409140624459
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.198860253331463,4.26713975151222,-0.0682794981807566,-0.03109856138003261
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.22228939030082,4.2829109316331975,-0.0606215413323774,-0.021803327179851603
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.286342006719151,4.315943806163853,-0.0296017994447019,-0.012098773641720155
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.3074950988499054,4.327619310656961,-0.0201242118070554,-0.0077230171909746965
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.320057844095343,4.334756855509518,-0.0146990114141747,-0.0046227185369545004
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.334904724839951,4.342465403950279,-0.0075606791103286,-0.002103645317649442
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.341069220265396,4.345782636266302,-0.0047134160009054,-0.0007393868694796395
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.353990896677287,4.3518452471676055,0.0021456495096812,0.0002541204133768176
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.347443786982248,4.348792866941015,-0.001349079958766,-0.00021876186069928137
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.350615384615384,4.350296296296296,0.0003190883190882,6.381766381764464e-05
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.35,4.35,0.0,0.0
