Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-11-20,3.36,3.395,3.32,3.3314,142444,3.3314,3.3155132837795125,3.1939693142114867,0.12154396956802582,0.08742341371597365
ABUS,2020-11-19,3.43,3.46,3.23,3.23,337981,3.23,3.3126247899212418,3.182974859348405,0.12964993057283625,0.07889327475296058
ABUS,2020-11-18,3.58,3.675,3.58,3.59,225385,3.5900000000000003,3.3276474789978314,3.1792128480962782,0.14843463090155273,0.06620411079799154
ABUS,2020-11-17,3.63,3.7,3.41,3.49,566306,3.49,3.2799470206338,3.1463498759439807,0.1335971446898192,0.04564648077210114
ABUS,2020-11-16,3.98,4.14,3.81,3.82,1763236,3.82,3.2417555698399454,3.1188578660194994,0.12289770382044594,0.023658814792671623
ABUS,2020-11-13,3.56,3.5698,3.43,3.46,375598,3.4600000000000004,3.1366202189017542,3.0627664953010587,0.07385372360069464,-0.0011509074642719608
ABUS,2020-11-12,3.62,3.75,3.46,3.52,692777,3.5200000000000005,3.0778238950657086,3.030987814925144,0.046836080140565166,-0.019902065230513834
ABUS,2020-11-11,3.27,3.2899,3.23,3.275,123294,3.275,2.9974282396231113,2.991866840119155,0.005561399503955844,-0.03658660157328347
ABUS,2020-11-10,3.3,3.3099,3.135,3.16,322284,3.1600000000000006,2.946960646827313,2.9692161873286875,-0.022255540501374682,-0.047123601842593406
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.9910000000000005,2.9082262189777333,2.9539534823149824,-0.045727263337249184,-0.053340617177898085
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.8150000000000013,2.8931764406100484,2.950989760900181,-0.057813320290132524,-0.05524395563806031
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.9500000000000006,2.9073903389027844,2.9618689417721957,-0.054478602869410864,-0.05460161447504225
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.95,2.8996431277941994,2.962818457113971,-0.06317532931977166,-0.054632367376449976
ABUS,2020-11-03,2.76,2.81,2.76,2.795,46357,2.795,2.89048733284769,2.963843933683089,-0.07335660083539874,-0.052496626890619555
ABUS,2020-11-02,2.84,2.85,2.78,2.8,86410,2.8,2.9078486660927245,2.9773514483777364,-0.06950278228501139,-0.047281633404424754
ABUS,2020-10-30,2.92,2.94,2.84,2.875,49405,2.875,2.92745751447322,2.991539564247955,-0.06408204977473497,-0.04172634618427798
ABUS,2020-10-29,2.92,2.95,2.86,2.87,83384,2.87,2.936995244377442,3.000862729387792,-0.06386748501034978,-0.036137420286663724
ABUS,2020-10-28,2.85,2.935,2.78,2.83,157609,2.83,2.9491761979006137,3.011331747738815,-0.06215554983820226,-0.029204904105742092
ABUS,2020-10-27,2.82,2.89,2.78,2.87,71293,2.87,2.9708445975189064,3.0258382875579204,-0.05499369003901355,-0.02096724267262727
ABUS,2020-10-26,2.85,2.9210000000000003,2.84,2.905,41148,2.905,2.9891799788859803,3.038305350562553,-0.04912537167657316,-0.012460630831030585
ABUS,2020-10-23,2.88,2.9,2.81,2.83,123890,2.8300000000000005,3.0044854295925223,3.0489697786075576,-0.044484349015035285,-0.0032944456196450523
ABUS,2020-10-22,2.79,2.8924,2.7899,2.87,130482,2.870000000000001,3.0362100531547997,3.0664873608961623,-0.03027730774136295,0.007003030229202505
ABUS,2020-10-21,2.89,2.92,2.84,2.85,117322,2.8500000000000005,3.066430062819308,3.082206349767855,-0.015776286948546936,0.016323114721843758
ABUS,2020-10-20,3.02,3.05,2.96,2.96,81381,2.9600000000000004,3.1057809833319086,3.1007828577492837,0.00499812558262569,0.02434796513944143
ABUS,2020-10-19,3.08,3.1,3.02,3.035,150340,3.035000000000001,3.132286616664984,3.112045486369226,0.02024113029575769,0.029185425028645583
ABUS,2020-10-16,3.08,3.13,3.08,3.115,59693,3.115000000000001,3.149975092422253,3.1182091252787636,0.031765967143488893,0.031421498711867446
ABUS,2020-10-15,3.1,3.134,3.04,3.105,119125,3.1050000000000004,3.1563342001353902,3.1184658553010647,0.037868344834325114,0.03133538160396197
ABUS,2020-10-14,3.22,3.32,3.2,3.21,134358,3.2100000000000004,3.165667691069097,3.1195431237251503,0.04612456734394721,0.029702140796371082
ABUS,2020-10-13,3.16,3.31,3.16,3.3015,203882,3.3015,3.1576072712634784,3.1123065736231625,0.0453006976403163,0.025596534159477158
ABUS,2020-10-12,3.16,3.21,3.1,3.135,117809,3.135,3.1314449569477483,3.0971710995130155,0.034273857434732324,0.020670493289267483
ABUS,2020-10-09,3.16,3.23,3.12,3.15,104990,3.1500000000000004,3.130798585483701,3.0941447874740566,0.036653798009644856,0.017269652252901162
ABUS,2020-10-08,3.39,3.44,3.27,3.325,279502,3.3250000000000006,3.127307419208011,3.089676370471981,0.03763104873603007,0.012423615813715348
ABUS,2020-10-07,3.1,3.22,3.09,3.185,117275,3.1850000000000005,3.091363313609468,3.0708504801097387,0.020512833499728437,0.006121757583136667
ABUS,2020-10-06,3.26,3.3,3.16,3.2082,183186,3.2082,3.074338461538461,3.0617185185185183,0.012619943019942959,0.002523988603988503
ABUS,2020-10-05,3.04,3.0687,3.01,3.05,89270,3.0500000000000003,3.05,3.05,0.0,0.0
