Symbol,Date,Open,High,Low,Close,Volume,GSKY SMA,GSKY spanTwelveEMA,GSKY spanTwntySixEMA,GSKY_x,GSKY_y
GSKY,2020-11-20,4.19,4.2499,4.16,4.195,124131,4.195,4.085947286731321,4.3446948424559135,-0.2587475557245922,-0.25164079437940484
GSKY,2020-11-19,4.1,4.22,4.01,4.21,182559,4.210000000000001,4.066119520682471,4.356670429852387,-0.2905509091699159,-0.249864104043108
GSKY,2020-11-18,3.8994,4.2,3.86,4.1911,1263594,4.1911,4.03995943353383,4.368404064240576,-0.32844463070674745,-0.23969240276140602
GSKY,2020-11-17,3.6,3.6069999999999998,3.45,3.47,110094,3.47,4.012479330539982,4.382588389379824,-0.3701090588398426,-0.21750434577507088
GSKY,2020-11-16,3.69,3.71,3.58,3.6199,309463,3.6199,4.111111936092705,4.455595460530209,-0.3444835244375044,-0.1793531675088782
GSKY,2020-11-13,3.52,3.52,3.4189999999999996,3.42,214260,3.4199999999999995,4.20042319720047,4.522451097372627,-0.32202790017215666,-0.13807057827672164
GSKY,2020-11-12,3.52,3.65,3.51,3.54,701333,3.5399999999999987,4.342318323964192,4.610647185162437,-0.2683288611982446,-0.09208124780286286
GSKY,2020-11-11,3.81,3.82,3.6,3.6001,114928,3.6000999999999985,4.488194382866771,4.696298959975431,-0.20810457710865915,-0.04801934445401742
GSKY,2020-11-10,4.26,4.34,3.72,3.955,254475,3.9549999999999987,4.649666088842548,4.783994876773466,-0.13432878793091785,-0.00799803629035676
GSKY,2020-11-09,4.4,4.5419,4.33,4.335,186259,4.334999999999999,4.775969014086648,4.850314466915344,-0.07434545282869554,0.023584651619783514
GSKY,2020-11-06,4.54,4.63,4.32,4.32,72107,4.319999999999999,4.856145198466039,4.891539624268573,-0.035394425802532936,0.04806717773190328
GSKY,2020-11-05,4.88,5.04,4.81,4.835,85719,4.834999999999999,4.9536261436416815,4.937262794210056,0.016363349431625096,0.06893257861551255
GSKY,2020-11-04,4.8,4.81,4.75,4.79,23306,4.79,4.975194533394714,4.945443817746862,0.029750715647852918,0.08207488591148442
GSKY,2020-11-03,4.96,5.03,4.89,4.94,47615,4.94,5.008866266739209,4.957879323166611,0.05098694357259781,0.09515592847739252
GSKY,2020-11-02,4.8,4.87,4.795,4.84,26068,4.840000000000002,5.021387406146338,4.95930966901994,0.062077737126397636,0.10619817470359119
GSKY,2020-10-30,5.02,5.06,4.945,4.98,13042,4.98,5.054366934536581,4.968854442541535,0.08551249199504607,0.11722828409788957
GSKY,2020-10-29,4.96,4.97,4.83,4.88,24360,4.879999999999999,5.067888195361414,4.967962797944859,0.09992539741655547,0.12515723212360044
GSKY,2020-10-28,5.08,5.09,4.95,4.96,35686,4.96,5.102049685427127,4.974999821780448,0.12704986364667992,0.13146519080036168
GSKY,2020-10-27,5.1,5.12,5.02,5.03,33342,5.03,5.127876900959332,4.976199807522883,0.15167709343644908,0.13256902258878234
GSKY,2020-10-26,5.27,5.27,5.095,5.19,48979,5.19,5.145672701133755,4.971895792124713,0.17377690900904152,0.12779200487686565
GSKY,2020-10-23,5.47,5.73,5.381,5.725,187305,5.724999999999999,5.137613192248983,4.954447455494691,0.18316573675429204,0.11629577884382167
GSKY,2020-10-22,5.2,5.25,5.13,5.24,17646,5.24,5.0308155908397065,4.892803251934267,0.1380123389054404,0.09957828936620408
GSKY,2020-10-21,5.15,5.1804,5.09,5.17,17032,5.17,4.992782061901472,4.865027512089007,0.12775454981246348,0.08996977698139522
GSKY,2020-10-20,4.88,5.115,4.88,5.08,41146,5.08,4.960560618610829,4.840629713056128,0.11993090555470155,0.08052358377362792
GSKY,2020-10-19,5.08,5.23,5.07,5.2,27270,5.200000000000001,4.938844367449161,4.82148009010062,0.1173642773485426,0.07067175332835951
GSKY,2020-10-16,5.01,5.06,4.93,5.05,29385,5.05,4.891361525167191,4.7911984973086685,0.10016302785852282,0.058998622323313946
GSKY,2020-10-15,5.06,5.06,4.961,4.97,31253,4.97,4.862518166106682,4.770494377093362,0.09202378901331887,0.04870752093951172
GSKY,2020-10-14,5.26,5.28,5.14,5.14,47576,5.14,4.842976014489714,4.754533927260831,0.08844208722888247,0.03787845392105971
GSKY,2020-10-13,5.04,5.08,5.0,5.06,37207,5.06,4.788971653487844,4.723696641441697,0.06527501204614605,0.025237545594104016
GSKY,2020-10-12,4.92,4.94,4.82,4.94,23191,4.94,4.7396937723038155,4.6967923727570335,0.04290139954678107,0.015228178981093285
GSKY,2020-10-09,4.85,4.9,4.73,4.85,26557,4.849999999999999,4.703274458177235,4.677335762577597,0.025938695599639242,0.008309873839671116
GSKY,2020-10-08,4.69,4.8201,4.645,4.8001,83522,4.800099999999999,4.6765970869367335,4.663522623583804,0.013074463352928944,0.003902668399679307
GSKY,2020-10-07,4.55,4.72,4.5202,4.5907,67013,4.590699999999999,4.65414201183432,4.652596433470507,0.0015455783638120837,0.0016097196613666755
GSKY,2020-10-06,4.7,4.7769,4.7,4.7519,42490,4.751899999999999,4.665676923076924,4.657548148148148,0.008128774928774618,0.0016257549857551013
GSKY,2020-10-05,4.62,4.69,4.56,4.65,11118,4.65,4.65,4.65,0.0,0.0
