Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.31,4.9870888699948726,4.909535675464811,0.07755319453006226,-0.0002443141655665039
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,4.928377755448487,4.877498529501996,0.05087922594649097,-0.019693691339473473
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.877173710984576,4.850898411862157,0.02627529912242021,-0.037336920660964584
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.803932567527227,4.816570284811129,-0.012637717283903172,-0.053239975606810555
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.779193034350358,4.806695907596018,-0.02750287324566081,-0.06339054018753762
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.750864495141332,4.7964315802037,-0.04556708506236795,-0.07236245692300705
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.71102167607612,4.782546106619996,-0.07152443054387536,-0.07906129988816682
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.731480162635414,4.797269795149597,-0.06578963251418203,-0.08094551722423945
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.6400000000000015,4.715385646750943,4.795451378761563,-0.0800657320106204,-0.0847344884017536
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.940100000000002,4.7290921279783875,4.807887489062488,-0.07879536108410079,-0.08590167749953691
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,4.6190000000000015,4.690727060338094,4.797310488187488,-0.1065834278493929,-0.08767825660339593
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,4.6400000000000015,4.7037683440359315,4.811575327242489,-0.10780698320655713,-0.08295196379189645
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,4.8900000000000015,4.7153625884061,4.825301353421887,-0.10993876501578724,-0.07673820893823127
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,4.780000000000002,4.683610331752663,4.820125461695637,-0.13651512994297474,-0.06843806991884227
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,4.320000000000001,4.666084937525875,4.823335498631289,-0.15725056110541402,-0.05141880491280937
RUBY,2020-10-30,4.35,4.405,4.2,4.23,20791,4.23,4.729009471621488,4.863602338521792,-0.13459286690030314,-0.024960865864658194
RUBY,2020-10-29,4.63,4.63,4.52,4.56,6523,4.559999999999999,4.81973846646176,4.914290525603535,-0.09455205914177522,0.0024471343942532656
RUBY,2020-10-28,4.61,4.78,4.5,4.665,12862,4.664999999999998,4.866963642182079,4.942633767651818,-0.07567012546973917,0.02669693277826039
RUBY,2020-10-27,4.57,4.5792,4.5,4.54,52758,4.539999999999998,4.903684304397003,4.964844469063964,-0.061160164666961066,0.05228869734026027
RUBY,2020-10-26,4.51,4.665,4.51,4.555,9182,4.554999999999999,4.969808723378276,4.998832026589081,-0.029023303210805373,0.0806509128420656
RUBY,2020-10-23,4.68,4.78,4.6,4.6,8818,4.599999999999998,5.045228491265235,5.034338588716207,0.010889902549027221,0.10806946685528335
RUBY,2020-10-22,4.65,4.6999,4.6,4.66,1297,4.659999999999998,5.126179126040734,5.069085675813504,0.057093450227228885,0.13236435793184714
RUBY,2020-10-21,4.65,4.8,4.62,4.74,18951,4.739999999999998,5.210938967139048,5.101812529878584,0.10912643726046324,0.15118208485800147
RUBY,2020-10-20,5.05,5.15,5.05,5.13,5240,5.129999999999997,5.296564233891601,5.1307575322688725,0.16580670162273048,0.16169599675738602
RUBY,2020-10-19,5.45,5.46,5.3,5.425,48038,5.424999999999996,5.3268486400537105,5.130818134850381,0.1960305052033302,0.16066832054105035
RUBY,2020-10-16,5.4,5.44,5.3533,5.44,8307,5.439999999999998,5.309002938245296,5.107283585638411,0.2017193526068848,0.1518277743754806
RUBY,2020-10-15,5.57,5.69,5.33,5.33,31346,5.329999999999996,5.285185290653532,5.080666272489483,0.2045190181640475,0.13935487981762953
RUBY,2020-10-14,5.64,5.8,5.64,5.6975,3621,5.697499999999996,5.277037161681447,5.060719574288644,0.21631758739280293,0.12306384523102482
RUBY,2020-10-13,5.64,5.8138,5.64,5.7164,5413,5.7163999999999975,5.200589372896254,5.0097771402317335,0.19081223266451985,0.09975040969058027
RUBY,2020-10-12,5.42,5.44,5.04,5.36,8305,5.359999999999996,5.106805622513755,4.953247311450274,0.15355831106348194,0.07698495394709513
RUBY,2020-10-09,5.4,5.5,5.2524,5.5,2869,5.4999999999999964,5.060770281152619,4.9207070963662956,0.1400631847863245,0.057841614667998656
RUBY,2020-10-08,5.48,5.48,5.39,5.45,1943,5.4499999999999975,4.980910332271279,4.874363664075598,0.10654666819567993,0.03728622213841741
RUBY,2020-10-07,5.26,5.26,5.21,5.21,2299,5.209999999999996,4.895621301775146,4.828312757201647,0.06730854457350155,0.019971110624101555
RUBY,2020-10-06,5.21,5.31,5.2,5.27,10689,5.269999999999997,4.838461538461538,4.797777777777778,0.040683760683760006,0.008136752136752001
RUBY,2020-10-05,4.73,4.85,4.73,4.76,3620,4.759999999999998,4.76,4.76,0.0,0.0
