Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-11-20,2.63,2.74,2.61,2.6369,231276,2.6369,2.4356996462204705,2.484839287483024,-0.0491396412625531,-0.09861638790576266
NCTY,2020-11-19,2.42,2.42,2.38,2.38,20864,2.38,2.399117763715102,2.4726744304816664,-0.07355666676656414,-0.11098557456656494
NCTY,2020-11-18,2.31,2.3798,2.31,2.31,21831,2.31,2.4025937207542114,2.4800883849202,-0.07749466416598816,-0.12034280151656512
NCTY,2020-11-17,2.34,2.42,2.2827,2.37,122625,2.37,2.419428942709523,2.493695455713816,-0.07426651300429253,-0.13105483585420924
NCTY,2020-11-16,2.55,2.58,2.36,2.4376,103608,2.4376,2.428416023202164,2.503591092170921,-0.07517506896875714,-0.1452519165666883
NCTY,2020-11-13,2.74,2.82,2.6,2.69,260364,2.6899999999999986,2.4267462092389205,2.5088703795445952,-0.08212417030567433,-0.1627711284661712
NCTY,2020-11-12,2.4746,2.59,2.4746,2.5643,38477,2.564299999999999,2.3788818836459966,2.4943800099081623,-0.11549812626216573,-0.1829328680062953
NCTY,2020-11-11,2.41,2.55,2.405,2.53,107873,2.529999999999999,2.3451694988543594,2.4887864107008157,-0.14361691184645586,-0.19979155344232769
NCTY,2020-11-10,2.3,2.32,2.255,2.2839,24669,2.2838999999999987,2.311563953191516,2.4854893235568807,-0.1739253703653647,-0.21383521384129553
NCTY,2020-11-09,2.25,2.38,2.24,2.36,42855,2.3599999999999985,2.3165937628627007,2.501616469441432,-0.18502270657873066,-0.22381267471027821
NCTY,2020-11-06,2.5,2.61,2.42,2.4995,153507,2.499499999999999,2.308701719746828,2.5129457869967458,-0.20424406724991773,-0.233510166743165
NCTY,2020-11-05,2.235,2.2999,2.18,2.23,49294,2.229999999999999,2.2740111233371603,2.5140214499564846,-0.24001032661932475,-0.2408266916164768
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.119,2.2820131457620985,2.536743165953004,-0.2547300201909053,-0.2410307828657649
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.1999999999999997,2.3116518995370248,2.570162619229244,-0.2585107196922189,-0.23760597353447968
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.1399999999999992,2.3319522449073933,2.5997756287675835,-0.2678233838601902,-0.23237978699504472
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.2278999999999987,2.366852653072374,2.6365576790689897,-0.2697050259966156,-0.22351888777875834
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.129999999999999,2.3921167718128062,2.6692502933945095,-0.27713352158170323,-0.211972353224294
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.089999999999999,2.4397743666878617,2.71239031686607,-0.27261595017820817,-0.1956820611349417
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.120099999999999,2.503369706085655,2.762181542215356,-0.2588118361297007,-0.17644858887412507
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.24,2.573055107192137,2.813548065592584,-0.2404929584004467,-0.15585777706023105
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.317899999999999,2.633610581227072,2.8594319108399917,-0.22582132961291945,-0.13469898172517702
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.259999999999999,2.6910125050865394,2.9027544637071907,-0.2117419586206513,-0.11191839475324128
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.289999999999999,2.769378415102274,2.9541748208037664,-0.1847964057014924,-0.08696250378638877
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.3999,2.8565381269390517,3.0073088064680675,-0.15077067952901624,-0.06250402830761287
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.36,2.9395632409279697,3.0559015109855125,-0.11633827005754285,-0.04043736550226213
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000004,3.0449383756421464,3.1115736318643537,-0.06663525622220723,-0.021462139363441955
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644,3.0831089893952637,3.133699522413502,-0.05059053301823768,-0.010168860148750635
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052,3.1629469874671305,3.1728754842065823,-0.009928496739451287,-6.344193137876016e-05
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.12767,3.183119167006609,3.182545522943108,0.0005736440635004669,0.0024028217706394826
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112,3.193200833735083,3.186935564778557,0.0062652689565259045,0.002860116197424126
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.38,3.2079646216869158,3.1929304099608418,0.01503421172607444,0.002008828007648681
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.207,3.176685461993628,3.177964842757709,-0.0012793807640809618,-0.0012475179219576483
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.14501,3.1711737278106518,3.1756420301783264,-0.004468302367675037,-0.0012395522114267087
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153,3.175930769230769,3.1780925925925927,-0.0021618233618232448,-0.00043236467236473786
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801,3.1801,3.1801,0.0,0.0
