Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-11-20,1.08,1.1,1.062,1.07,18304,1.07,1.0094882269083418,1.0105057592164532,-0.0010175323081114131,-0.013742645045836867
SFET,2020-11-19,1.07,1.07,1.04,1.05,28716,1.05,0.998486086346222,1.0057462199537694,-0.007260133607547403,-0.01692392323026823
SFET,2020-11-18,1.02,1.02,0.9905,1.0087,26614,1.0087,0.9891199202273534,1.0022059175500708,-0.013085997322717645,-0.019339870635948435
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.9949,0.985559905723236,1.0016863909540767,-0.016126485230840815,-0.02090333896425619
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902,0.9838617067638242,1.0022293022304027,-0.018367595466578512,-0.02209755239761006
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.9867,0.9827092898117924,1.0031916464088348,-0.020482356597042783,-0.023030041630367943
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.9837,0.9819837061412091,1.0045109781215418,-0.02252727198033277,-0.023666962888699315
SFET,2020-11-11,0.9851,1.0,0.97,0.97,5221,0.97,0.981671652712338,1.006175856371265,-0.024504203658927137,-0.023951885615790976
SFET,2020-11-10,1.0,1.02,0.9841,0.9851,22882,0.9851,0.9837937713873084,1.0090699248809665,-0.02527615349365786,-0.02381380610500696
SFET,2020-11-09,1.08,1.08,0.9701,0.9937,85943,0.9937,0.98355627527591,1.0109875188714434,-0.027431243595533502,-0.02344821925784418
SFET,2020-11-06,1.03,1.03,0.99,1.0,100565,1.0,0.9817119616897118,1.0123705203811588,-0.03065855869144707,-0.022452463173421873
SFET,2020-11-05,0.922,0.955,0.922,0.93,66292,0.9300000000000002,0.978386863815114,1.0133601620116517,-0.034973298196537835,-0.020400939293915572
SFET,2020-11-04,0.94,0.9497,0.92051,0.9209999999999999,10944,0.9209999999999999,0.9871844754178618,1.0200289749725835,-0.032844499554721907,-0.016757849568260035
SFET,2020-11-03,0.9219,0.9446,0.92,0.941224,15191,0.941224,0.9992180164029276,1.0279512929703905,-0.028733276567462832,-0.01273618707164462
SFET,2020-11-02,0.9221,0.96,0.9221,0.9440000000000001,15330,0.9440000000000001,1.0097623830216418,1.0348894764080216,-0.025127093386379862,-0.008736914697690067
SFET,2020-10-30,0.9755,0.9777,0.94,0.96,8633,0.96,1.0217191799346677,1.042160634520663,-0.020441454585995663,-0.004639370025517618
SFET,2020-10-29,0.97,0.98,0.9520000000000001,0.9520000000000001,10423,0.952,1.0329408490136982,1.0487334852823165,-0.015792636268618262,-0.0006888488853981612
SFET,2020-10-28,0.9909,1.0,0.97,0.9998,39927,0.9998,1.0476573670161888,1.0564721641049015,-0.008814797088712911,0.0030870979604068647
SFET,2020-10-27,1.02,1.02,1.0057,1.0066,12391,1.0065999999999995,1.0563587064736777,1.0610059372332938,-0.00464723075961615,0.006062571722686753
SFET,2020-10-26,1.0,1.0,0.99,0.999799,15688,0.9997989999999995,1.0654057440143463,1.0653584122119573,4.733180238924994e-05,0.00874002234326248
SFET,2020-10-23,1.07,1.0738,1.04,1.05,87879,1.0499999999999998,1.077334242926046,1.070603165188914,0.006731077737132107,0.010913194978480843
SFET,2020-10-22,1.06,1.0694,1.055,1.06,47787,1.0599999999999998,1.0823041052762359,1.0722514184040268,0.01005268687220906,0.011958724288818083
SFET,2020-10-21,1.06,1.08,1.06,1.08,12760,1.0799999999999996,1.0863593971446428,1.0732315318763492,0.01312786526829357,0.012435233642970337
SFET,2020-10-20,1.08,1.0895,1.06,1.06,35552,1.0599999999999996,1.0875156511709416,1.0726900544264573,0.01482559674448436,0.012262075736639528
SFET,2020-10-19,1.1,1.12,1.08,1.11,32417,1.11,1.0925184968383856,1.0737052587805738,0.01881323805781188,0.01162119548467832
SFET,2020-10-16,1.11,1.12,1.09,1.1,29168,1.1,1.089340041718092,1.0708016794830195,0.018538362235072547,0.00982318484139493
SFET,2020-10-15,1.12,1.16,1.08,1.1212,151826,1.1211999999999995,1.087401867485018,1.0684658138416612,0.01893605364335671,0.007644390492975524
SFET,2020-10-14,1.23,1.24,1.15,1.21,947598,1.2099999999999995,1.0812567524822938,1.064247078948994,0.01700967353329985,0.004821474705380173
SFET,2020-10-13,1.1,1.1,1.08,1.08,30927,1.0799999999999996,1.0578488892972562,1.0525868452649134,0.005262044032342761,0.0017744249984002526
SFET,2020-10-12,1.07,1.07,1.05,1.07,19692,1.0699999999999994,1.05382141462403,1.0503937928861065,0.0034276217379236584,0.0009025202399146255
SFET,2020-10-09,1.09,1.09,1.06,1.0698,29595,1.0697999999999992,1.0508798536465809,1.0488252963169948,0.002054557329586037,0.0002712448654124227
SFET,2020-10-08,1.08,1.08,1.06,1.0604,50774,1.0603999999999991,1.0474398270368683,1.0471473200223544,0.0002925070145138875,-0.00017458325063098102
SFET,2020-10-07,1.04,1.09,1.04,1.04,65137,1.0399999999999996,1.0450834319526623,1.0460871056241428,-0.001003673671480243,-0.00029135581691719814
SFET,2020-10-06,1.05,1.06,1.03,1.04,20161,1.0399999999999996,1.0460076923076922,1.046574074074074,-0.0005663817663819072,-0.00011327635327638142
SFET,2020-10-05,1.05,1.06,1.0401,1.0471,19787,1.0470999999999997,1.0471,1.0471,0.0,0.0
