Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.75,2.945978063238133,3.1747486251256984,-0.22877056188756484,-0.2299090299933089
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.67,2.981610438372339,3.208728515135754,-0.2271180767634147,-0.2301936470197448
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.8201,3.0382668817127643,3.2518267963466143,-0.21355991463385005,-0.23096253958382731
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013,3.077933587478721,3.2863649400543435,-0.20843135257562206,-0.23531319582132162
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845,3.110048785202125,3.3171701352586913,-0.2071213500565654,-0.2420336566327464
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.83,3.1582394734206938,3.3549437460793863,-0.1967042726586925,-0.2507617332767914
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1,3.2179193776790016,3.396939245765737,-0.1790198680867352,-0.2642760984313161
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.223599999999999,3.2393592645297296,3.420694385426996,-0.18133512089726667,-0.28559015601746135
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.0456,3.2422245853533167,3.436461936261156,-0.19423735090783897,-0.31165391479751003
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.87,3.0961563281448288,3.3877308911620485,-0.2915745630172193,-0.3410080557699277
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.34,2.955457478716617,3.3491493624550124,-0.3936918837383958,-0.35336642895810466
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.68,2.8855406566650923,3.349881311451413,-0.4643406547863211,-0.34328506526303193
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.2999999999999994,2.922911685149655,3.4034718163675266,-0.4805601312178718,-0.31302116788220974
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438299999999999,3.0361683551768657,3.4917495616769285,-0.4555812065000637,-0.2711364270482942
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.3899999999999992,3.1448716924817486,3.5760255266110827,-0.4311538341293337,-0.22502523218535206
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,2.4199999999999986,3.2821210911147944,3.6709075687399695,-0.38878647762517504,-0.1734930816993565
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,2.3568999999999987,3.4388703804083933,3.770980174239167,-0.33210979383077355,-0.11966973271790186
KERN,2020-10-28,2.35,2.39,2.17,2.245,765612,2.2449999999999988,3.635592267755374,3.8841065881782995,-0.2485143204229261,-0.06655971743968393
KERN,2020-10-27,3.43,3.4504,3.22,3.29,110937,3.2899999999999983,3.888427225529078,4.0152351152325645,-0.12680788970348544,-0.0210710666938735
KERN,2020-10-26,3.77,3.8,3.7,3.77,8074,3.7699999999999987,3.9972321756252738,4.073253924451169,-0.07602174882589541,0.005363139058529708
KERN,2020-10-23,3.72,3.7458,3.67,3.69,13495,3.689999999999999,4.0385471166480515,4.097514238407262,-0.0589671217592116,0.025709361029635988
KERN,2020-10-22,3.69,3.71,3.6,3.71,7173,3.7099999999999986,4.101919319674969,4.130115377479844,-0.028196057804875,0.04687848172684766
KERN,2020-10-21,3.72,3.78,3.52,3.5573,24887,3.557299999999999,4.17317737779769,4.163724607678232,0.009452770119458442,0.06564711660977832
KERN,2020-10-20,4.06,4.1,3.8111,3.8301,108026,3.8301,4.285155082851815,4.21223857629249,0.07291650655932448,0.0796957032323585
KERN,2020-10-19,4.42,4.45,4.3701,4.44,10365,4.44,4.3678923706430535,4.2428096623958895,0.12508270824716394,0.08139050240061699
KERN,2020-10-16,4.47,4.58,4.47,4.5145,10401,4.514499999999999,4.3547818925781545,4.22703443538756,0.1277474571905941,0.07046745093898026
KERN,2020-10-15,4.51,4.53,4.42,4.49,12231,4.49,4.325742236683274,4.204037190218565,0.12170504646470892,0.05614744937607679
KERN,2020-10-14,4.83,4.89,4.8,4.8,11490,4.799999999999999,4.2958771888075065,4.18116016543605,0.11471702337145563,0.03975805010391875
KERN,2020-10-13,4.7,4.74,4.5005,4.565,28856,4.564999999999999,4.204218495863416,4.1316529786709335,0.07256551719248172,0.02101830678703431
KERN,2020-10-12,4.53,4.6,4.26,4.3573,37681,4.3573,4.1386218587476735,4.096985216964609,0.04163664178306448,0.008131504185672232
KERN,2020-10-09,4.16,4.59,4.1,4.4928,273737,4.492799999999999,4.098862196701797,4.076160034321778,0.022702162380017654,-0.00024478021367582963
KERN,2020-10-08,4.07,4.09,4.0,4.0,20037,3.999999999999999,4.027237141556668,4.04282883706752,-0.015591695510852157,-0.005981515862099422
KERN,2020-10-07,3.93,3.965,3.93,3.93,5671,3.93,4.032189349112426,4.046255144032922,-0.014065794920496087,-0.003578970949911238
KERN,2020-10-06,4.06,4.1279,4.0,4.0,5331,4.0,4.05076923076923,4.055555555555555,-0.004786324786325125,-0.0009572649572650249
KERN,2020-10-05,4.06,4.06,3.9461,4.06,16707,4.059999999999999,4.06,4.06,0.0,0.0
