Symbol,Date,Open,High,Low,Close,Volume,LXRX SMA,LXRX spanTwelveEMA,LXRX spanTwntySixEMA,LXRX_x,LXRX_y
LXRX,2020-11-20,1.53,1.56,1.48,1.5019999999999998,384058,1.5019999999999998,1.4144886403481065,1.3647536642579856,0.0497349760901209,-0.004636165711616624
LXRX,2020-11-19,1.57,1.58,1.49,1.51,764881,1.5099999999999998,1.3985774840477618,1.3537739573986245,0.04480352664913756,-0.018228951162051005
LXRX,2020-11-18,1.8,1.815,1.65,1.65,2690293,1.6499999999999997,1.378318844783719,1.3412758739905144,0.03704297079320429,-0.03398707061484809
LXRX,2020-11-17,2.25,2.38,1.88,1.95,36859392,1.95,1.3289222711080313,1.3165779439097556,0.012344327198275716,-0.05174458096686124
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.2849999999999997,1.215999047673128,1.2659041794225359,-0.04990513174940814,-0.06776680800814548
LXRX,2020-11-13,1.23,1.23,1.19,1.2101,72206,1.2100999999999995,1.203453419977333,1.2643765137763392,-0.06092309379900596,-0.07223222707282986
LXRX,2020-11-12,1.25,1.26,1.23,1.23,51671,1.2299999999999989,1.2022449508823023,1.268718634878446,-0.0664736839961435,-0.07505951039128578
LXRX,2020-11-11,1.29,1.29,1.225,1.235,151521,1.2349999999999994,1.1971985783154484,1.2718161256687217,-0.0746175473532733,-0.07720596699007128
LXRX,2020-11-10,1.17,1.23,1.1666,1.2234,162467,1.2233999999999992,1.1903255925546208,1.2747614157222191,-0.08443582316759835,-0.07785307189927076
LXRX,2020-11-09,1.03,1.14,1.03,1.14,241796,1.139999999999999,1.1843120639281883,1.278870328979997,-0.09455826505180864,-0.07620738408218886
LXRX,2020-11-06,1.11,1.1245,1.069,1.09,107673,1.0899999999999992,1.1923688028242223,1.2899799552983968,-0.09761115247417428,-0.07161966383978391
LXRX,2020-11-05,1.11,1.13,1.08,1.1,50088,1.0999999999999994,1.2109813124286264,1.3059783517222685,-0.09499703929364213,-0.06512179168118626
LXRX,2020-11-04,1.1,1.13,1.1,1.11,37729,1.1099999999999994,1.2311597328701949,1.32245661986005,-0.09129688698985516,-0.057652979778072294
LXRX,2020-11-03,1.06,1.11,1.06,1.1001,165520,1.1000999999999996,1.2531887752102304,1.339453149448854,-0.08626437423862354,-0.04924200297512657
LXRX,2020-11-02,1.09,1.09,1.05,1.075,109870,1.0749999999999995,1.2810230979757269,1.3586014014047625,-0.07757830342903538,-0.039986410159252334
LXRX,2020-10-30,1.15,1.16,1.125,1.13,84792,1.1299999999999992,1.3184818430622227,1.3812895135171432,-0.06280767045492053,-0.03058843684180651
LXRX,2020-10-29,1.25,1.25,1.16,1.2,200545,1.1999999999999993,1.3527512690735357,1.4013926745985148,-0.04864140552497887,-0.022533628438528006
LXRX,2020-10-28,1.3,1.3,1.26,1.27,39140,1.2699999999999994,1.380524227086906,1.4175040885663959,-0.03697986147949006,-0.016006684166915232
LXRX,2020-10-27,1.33,1.33,1.31,1.325,22708,1.3249999999999993,1.4006195411027071,1.4293044156517078,-0.028684874549000705,-0.010763389838771578
LXRX,2020-10-26,1.32,1.3499,1.32,1.33,28501,1.3299999999999994,1.4143685485759268,1.4376487689038446,-0.02328022032791788,-0.0062830186612142964
LXRX,2020-10-23,1.37,1.375,1.35,1.365,37852,1.364999999999999,1.4297082846806408,1.4462606704161522,-0.016552385735511432,-0.0020337182445384003
LXRX,2020-10-22,1.4,1.4,1.36,1.36,39825,1.3599999999999997,1.4414734273498484,1.4527615240494445,-0.011288096699596071,0.0015959486282048577
LXRX,2020-10-21,1.39,1.41,1.39,1.4,33549,1.3999999999999997,1.4562867777770934,1.4601824459733999,-0.003895668196306712,0.00481695996015509
LXRX,2020-10-20,1.42,1.4343,1.405,1.41,77355,1.4099999999999997,1.4665207373729288,1.4649970416512719,0.0015236957216566704,0.006995116999270485
LXRX,2020-10-19,1.49,1.5,1.45,1.455,50923,1.4549999999999998,1.4767972350770977,1.469396804983374,0.007400430093723599,0.008362972318673882
LXRX,2020-10-16,1.5,1.51,1.49,1.51,16777,1.5099999999999998,1.4807603687274788,1.4705485493820438,0.010211819345435023,0.008603607874911452
LXRX,2020-10-15,1.46,1.46,1.43,1.455,49365,1.4549999999999998,1.475444072132475,1.4673924333326074,0.0080516387998677,0.008201555007280557
LXRX,2020-10-14,1.46,1.48,1.44,1.44,69701,1.4399999999999995,1.4791611761565615,1.4683838279992156,0.010777348157345434,0.00823903405913377
LXRX,2020-10-13,1.49,1.5075,1.48,1.495,19107,1.4949999999999997,1.4862813900032092,1.4706545342391533,0.01562685576405598,0.007604455534580744
LXRX,2020-10-12,1.57,1.57,1.52,1.525,24828,1.5249999999999997,1.4846961881856109,1.4687068969782855,0.015989291207325396,0.005598855477211935
LXRX,2020-10-09,1.57,1.59,1.55,1.57,44436,1.5699999999999998,1.4773682224011764,1.4642034487365485,0.013164773664628092,0.0030012465446835686
LXRX,2020-10-08,1.51,1.53,1.5,1.525,54962,1.5249999999999997,1.4605260810195722,1.4557397246354722,0.004786356384099966,0.00046036476469749304
LXRX,2020-10-07,1.45,1.47,1.45,1.455,51813,1.4549999999999996,1.4488035502958578,1.45019890260631,-0.0013953523104521806,-0.0006211331401531251
LXRX,2020-10-06,1.45,1.45,1.42,1.425,64192,1.4249999999999998,1.447676923076923,1.449814814814815,-0.0021378917378918057,-0.00042757834757836124
LXRX,2020-10-05,1.46,1.48,1.43,1.4518,67974,1.4517999999999998,1.4518,1.4518,0.0,0.0
