Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-31,3.23,3.23,3.23,3.23,1702,3.23,3.245664841852775,3.315934190783614,-0.070269348930839,-0.09358436996093568
GENE,2021-08-30,3.36,3.36,3.33,3.33,891,3.33,3.2485129949169163,3.3228089260463034,-0.0742959311293871,-0.09941312521845982
GENE,2021-08-27,3.1886,3.28,3.1798,3.213,4829,3.213,3.233697175810901,3.322233640130008,-0.0885364643191066,-0.10569242374072797
GENE,2021-08-26,3.37,3.37,3.35,3.35,440,3.35,3.2374602986856105,3.3309723313404085,-0.093512032654798,-0.1099814135961333
GENE,2021-08-25,3.32,3.32,3.32,3.32,410,3.32,3.216998534810267,3.329450117847641,-0.1124515830373744,-0.11409875883146711
GENE,2021-08-24,3.15,3.15,3.15,3.15,114,3.15,3.198270995684861,3.330206127275453,-0.1319351315905916,-0.11451055277999038
GENE,2021-08-23,3.1,3.1,3.09,3.09,1769,3.09,3.207047540354836,3.344622617457489,-0.1375750771026531,-0.11015440807734006
GENE,2021-08-20,3.01,3.104,3.01,3.05,896,3.05,3.2283289113284424,3.364992426854088,-0.1366635155256457,-0.10329924082101188
GENE,2021-08-19,3.08,3.09,3.0,3.09,2653,3.09,3.260752349751795,3.390191821002415,-0.1294394712506199,-0.09495817214485343
GENE,2021-08-18,3.05,3.05,3.05,3.05,1456,3.05,3.291798231524849,3.4142071666826084,-0.1224089351577593,-0.0863378473684118
GENE,2021-08-17,3.16,3.18,3.15,3.15,2324,3.15,3.3357615463475487,3.443343740017217,-0.1075821936696681,-0.07732007542107491
GENE,2021-08-16,3.15,3.15,3.13,3.13,8288,3.13,3.369536372956194,3.466811239218594,-0.0972748662624001,-0.0697545458589266
GENE,2021-08-13,3.3,3.32,3.26,3.26,1201,3.26,3.413088440766411,3.4937561383560816,-0.0806676975896705,-0.0628744657580582
GENE,2021-08-12,3.38,3.38,3.36,3.36,1403,3.36,3.440922702723941,3.512456629424568,-0.0715339267006269,-0.058426157800155115
GENE,2021-08-11,3.43,3.43,3.43,3.43,1903,3.43,3.455635921401021,3.5246531597785333,-0.0690172383775125,-0.055149215575037144
GENE,2021-08-10,3.4,3.4,3.4,3.4,1466,3.4,3.460296998019388,3.532225412560816,-0.071928414541428,-0.051682209874418295
GENE,2021-08-09,3.38,3.381,3.38,3.381,2332,3.381,3.471260088568368,3.5428034455656814,-0.0715433569973136,-0.046620658707665845
GENE,2021-08-06,3.44,3.44,3.37,3.37,3018,3.37,3.487671013762617,3.555747721210936,-0.0680767074483195,-0.040389984135254006
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.509065743537638,3.570607538907811,-0.0615417953701733,-0.033468303306987746
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.528895878726299,3.584256142020436,-0.0553602632941365,-0.02644993029119134
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.5414224021310807,3.5941966333820705,-0.0527742312509897,-0.019222347040454918
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.570771929791277,3.611332364052636,-0.0405604342613585,-0.010834375987821195
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.607275917026055,3.630638953176847,-0.0233630361507923,-0.0034028614194367385
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.632235174667155,3.643490069430995,-0.01125489476384,0.0015871822634020614
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.667114297333911,3.659737274985474,0.0073770223484364,0.0047977015202125784
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.699298715030986,3.673308256984313,0.0259904580466736,0.004152871313156511
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.6355530268548018,3.6431809175430576,-0.0076278906882558,-0.0013065253702226657
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.6492899408284014,3.6498353909465022,-0.0005454501180999,0.0002738159592856349
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.6546153846153846,3.6522222222222234,0.0023931623931621,0.00047863247863224603
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.65,3.65,0.0,0.0
