Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-08-31,5.21,5.236,5.21,5.23,7491,5.23,4.525677461401334,4.187352755957036,0.3383247054442977,0.1667474097339992
ADAP,2021-08-30,5.26,5.3,5.26,5.26,43672,5.26,4.397618818019758,4.103940976433599,0.2936778415861596,0.12385308580642458
ADAP,2021-08-27,5.03,5.07,5.03,5.05,26688,5.05,4.240822239477897,4.011456254548286,0.2293659849296103,0.08139689686149082
ADAP,2021-08-26,4.91,4.91,4.85,4.905,32438,4.905,4.09369901029206,3.9283727549121497,0.1653262553799099,0.04440462484446094
ADAP,2021-08-25,4.38,4.38,4.36,4.38,37689,4.38,3.9461897394360697,3.8502425753051215,0.0959471641309481,0.014174217210598685
ADAP,2021-08-24,4.32,4.36,4.32,4.33,19851,4.33,3.867315146606264,3.807861981329531,0.0594531652767331,-0.006269019519488689
ADAP,2021-08-23,3.99,3.99,3.93,3.93,30096,3.93,3.7831906278074032,3.7660909398358937,0.0170996879715095,-0.022699565718544153
ADAP,2021-08-20,3.752,3.77,3.75,3.75,2120,3.75,3.7564980146814766,3.7529782150227655,0.003519799658711,-0.03264937914105757
ADAP,2021-08-19,3.87,3.87,3.87,3.87,3562,3.87,3.7576794718962905,3.753216472224586,0.0044629996717038,-0.04169167384099973
ADAP,2021-08-18,3.82,3.82,3.79,3.79,4168,3.79,3.737257557695616,3.743873790002554,-0.0066162323069378,-0.053230342219175726
ADAP,2021-08-17,3.95,3.95,3.93,3.95,12417,3.95,3.727668022731183,3.740183693202758,-0.0125156704715752,-0.06488386969723518
ADAP,2021-08-16,3.95,3.95,3.89,3.89,15966,3.89,3.687244026864125,3.7233983886589774,-0.0361543617948534,-0.07797591950365028
ADAP,2021-08-13,3.84,3.84,3.8,3.84,14180,3.84,3.650379304475784,3.710070259751697,-0.0596909552759123,-0.08843130893084972
ADAP,2021-08-12,3.69,3.735,3.69,3.725,8130,3.725,3.615902814380473,3.699675880531832,-0.0837730661513598,-0.09561639734458392
ADAP,2021-08-11,3.55,3.6,3.55,3.6,12832,3.6,3.5960669624496493,3.697649950974379,-0.1015829885247301,-0.09857723014289016
ADAP,2021-08-10,3.55,3.59,3.54,3.54,21012,3.54,3.595351864713221,3.70546194705233,-0.1101100823391085,-0.09782579054743026
ADAP,2021-08-09,3.47,3.58,3.47,3.56,11369,3.56,3.605415840115625,3.718698902816516,-0.1132830627008907,-0.09475471759951057
ADAP,2021-08-06,3.5,3.535,3.5,3.51,2267,3.51,3.613673265591194,3.7313948150418375,-0.1177215494506436,-0.09012263132416543
ADAP,2021-08-05,3.46,3.46,3.46,3.46,7977,3.46,3.6325229502441374,3.749106400245185,-0.1165834500010465,-0.08322290179254588
ADAP,2021-08-04,3.49,3.49,3.47,3.47,3283,3.47,3.663890759379436,3.7722349122648,-0.1083441528853637,-0.07488276474042048
ADAP,2021-08-03,3.58,3.6,3.58,3.6,8000,3.6,3.699143624721152,3.796413705245984,-0.0972700805248321,-0.06651741770418468
ADAP,2021-08-02,3.655,3.655,3.58,3.58,12553,3.58,3.717169738306816,3.8121268016656624,-0.094957063358847,-0.05882925199902281
ADAP,2021-07-30,3.57,3.58,3.5068,3.57,9725,3.57,3.742109690726236,3.8306969457989153,-0.0885872550726789,-0.04979729915906686
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.77340236176737,3.851552701462829,-0.0781503396954579,-0.040099810180663734
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.7867482457250734,3.863676917579855,-0.0769286718547803,-0.030587177801964967
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.8241206540387247,3.886275070986243,-0.0621544169475183,-0.01900180428876078
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.881233500227584,3.916377076665143,-0.0351435764375591,-0.008213651124071391
ADAP,2021-07-23,3.83,3.84,3.81,3.81,6014,3.81,3.932366863905326,3.941687242798354,-0.0093203788930282,-0.0014811697956995573
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292,3.98,3.954615384615385,3.9522222222222223,0.0023931623931625,0.00047863247863251247
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.95,3.95,0.0,0.0
