Symbol,Date,Open,High,Low,Close,Volume
ENDP,2021-07-02,4.71,4.74,4.71,4.74,25888
ENDP,2021-07-01,4.86,4.86,4.795,4.83,88579
ENDP,2021-06-30,4.75,4.75,4.67,4.6701,72430
ENDP,2021-06-29,4.95,4.97,4.91,4.91,11794
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461
ENDP,2021-06-04,5.78,5.8,5.7501,5.77,19392
ENDP,2021-06-03,5.93,5.94,5.9,5.94,20413
ENDP,2021-06-02,6.02,6.07,6.02,6.05,20189
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626
ENDP,2021-05-28,5.85,5.94,5.83,5.93,79895
ENDP,2021-05-27,5.61,5.61,5.56,5.57,30097
ENDP,2021-05-26,5.37,5.4,5.37,5.4,27854
ENDP,2021-05-25,5.63,5.65,5.62,5.65,19349
ENDP,2021-05-24,5.61,5.65,5.61,5.65,18636
