Symbol,Date,Open,High,Low,Close,Volume,ASC SMA,ASC spanTwelveEMA,ASC spanTwntySixEMA,ASC_x,ASC_y
ASC,2020-12-23,3.02,3.12,3.01,3.1199,24684,3.1199,3.2539085340533616,3.2652775831559744,-0.011369049102612829,0.03576551650912075
ASC,2020-12-22,3.08,3.1,3.06,3.07,9982,3.07,3.278273722063064,3.2769077898084524,0.0013659322546115682,0.04754915791205414
ASC,2020-12-21,3.16,3.2,3.07,3.0955,73038,3.0955,3.316141671529076,3.2934604129931286,0.02268125853594727,0.05909496432641478
ASC,2020-12-18,3.3,3.31,3.2559,3.275,80817,3.275,3.3562583390798166,3.3092972460325782,0.0469610930472375,0.06819839077403166
ASC,2020-12-17,3.28,3.34,3.27,3.295,3233,3.2950000000000004,3.3710325825488736,3.3120410257151858,0.058991556833688286,0.07350771520572996
ASC,2020-12-16,3.44,3.46,3.36,3.39,10101,3.390000000000001,3.384856688466851,3.3134043077724007,0.07145238069445048,0.07713675479874049
ASC,2020-12-15,3.34,3.4,3.33,3.375,18895,3.3750000000000004,3.3839215409153693,3.3072766523941928,0.07664488852117657,0.07855784832481298
ASC,2020-12-14,3.55,3.55,3.45,3.45,12745,3.450000000000001,3.3855436392636182,3.301858784585728,0.08368485467789011,0.07903608827572207
ASC,2020-12-11,3.56,3.56,3.45,3.5,15974,3.5000000000000013,3.3738243009479127,3.2900074873525864,0.08381681359532632,0.07787389667518006
ASC,2020-12-10,3.36,3.44,3.33,3.43,16591,3.430000000000001,3.350883264756624,3.273208086340793,0.07767517841583071,0.07638816744514348
ASC,2020-12-09,3.36,3.38,3.33,3.36,15569,3.3600000000000008,3.336498403803283,3.2606647332480567,0.07583367055522583,0.07606641470247166
ASC,2020-12-08,3.28,3.39,3.28,3.39,18691,3.390000000000001,3.3322253863129707,3.2527179119079017,0.079507474405069,0.07612460073928301
ASC,2020-12-07,3.38,3.3956,3.29,3.35,20836,3.350000000000001,3.321720911097147,3.2417353448605337,0.07998556623661335,0.0752788823228365
ASC,2020-12-04,3.27,3.41,3.27,3.4,35699,3.400000000000001,3.316579258569356,3.2330741724493763,0.08350508611997931,0.07410221134439228
ASC,2020-12-03,3.28,3.31,3.26,3.31,9031,3.3100000000000014,3.301411851036512,3.2197201062453265,0.0816917447911849,0.07175149265049541
ASC,2020-12-02,3.24,3.25,3.23,3.23,6791,3.2300000000000013,3.2998503694067858,3.2124977147449525,0.08735265466183327,0.06926642961532291
ASC,2020-12-01,3.39,3.4,3.375,3.39,8684,3.390000000000001,3.312550436571656,3.211097531924549,0.10145290464710666,0.0647448733536953
ASC,2020-11-30,3.46,3.52,3.4,3.4,21921,3.400000000000001,3.298468697766502,3.1967853344785127,0.10168336328798944,0.05556786553034235
ASC,2020-11-27,3.47,3.54,3.47,3.5,11212,3.5000000000000004,3.2800084609967755,3.180528161236793,0.09948029975998196,0.044038991090930575
ASC,2020-11-27,3.47,3.54,3.47,3.5,11212,3.5,3.2400099993598257,3.1549704141357373,0.08503958522408839,0.030178663923667613
ASC,2020-11-25,3.46,3.54,3.4,3.52,108468,3.52,3.192739090152521,3.127368047266597,0.06537104288592488,0.016463433598562418
ASC,2020-11-24,3.45,3.57,3.45,3.57,56912,3.57,3.1332371065438887,3.0959574910479244,0.037279615495964265,0.0042365312767220255
ASC,2020-11-23,3.1,3.155,3.09,3.145,22623,3.145,3.0538256713700496,3.058034090331758,-0.004208418961708205,-0.004024239778088532
ASC,2020-11-20,2.95,2.97,2.95,2.965,52070,2.9649999999999994,3.037248520710059,3.0510768175582985,-0.01382829684823994,-0.003978194982183503
ASC,2020-11-19,2.93,2.97,2.885,2.97,108217,2.97,3.0503846153846155,3.057962962962963,-0.007578347578347522,-0.0015156695156695044
ASC,2020-11-18,2.95,3.12,2.95,3.065,100032,3.065,3.065,3.065,0.0,0.0
