Symbol,Date,Open,High,Low,Close,Volume,SSVFF SMA,SSVFF spanTwelveEMA,SSVFF spanTwntySixEMA,SSVFF_x,SSVFF_y
SSVFF,2020-12-23,0.3487,0.3748,0.3487,0.358,80700,0.358,0.3745720911339443,0.3803008715716024,-0.0057287804376580645,-0.0053882173782348625
SSVFF,2020-12-22,0.37,0.3888,0.3679,0.3689,127680,0.3689,0.3775851986128433,0.38208494129733056,-0.0044997426844872734,-0.0053030766133790475
SSVFF,2020-12-21,0.3988,0.4,0.3847,0.3965,82325,0.3965000000000001,0.3791643256333602,0.38313973660111705,-0.003975410967756776,-0.005503910095601991
SSVFF,2020-12-18,0.382,0.4,0.382,0.394411,18600,0.3944110000000001,0.3760123848394257,0.3820709155292064,-0.006058530689780628,-0.005886034877563279
SSVFF,2020-12-17,0.381,0.4067,0.381,0.4037,71875,0.4037000000000001,0.3726671820829577,0.3810837087715429,-0.008416526688585169,-0.005842910924508914
SSVFF,2020-12-16,0.35,0.35,0.3292,0.3292,63469,0.3292000000000001,0.3670248515525864,0.3792744054732663,-0.012249553920679944,-0.005199506983489836
SSVFF,2020-12-15,0.35,0.35,0.339756,0.3469,55457,0.3469000000000001,0.37390209728942025,0.3832803579111276,-0.00937826062170738,-0.0034369952491923226
SSVFF,2020-12-14,0.3416,0.35,0.33399999999999996,0.3492,55060,0.3492000000000002,0.3788115695238603,0.3861907865440179,-0.00737921702015759,-0.0019516789060635721
SSVFF,2020-12-11,0.348,0.348,0.3287,0.3306,49772,0.33060000000000017,0.3841954912554713,0.38915004946753934,-0.004954558212068083,-0.0005947943775400672
SSVFF,2020-12-10,0.389,0.3898,0.3837,0.3866,47000,0.38660000000000017,0.3939401260291933,0.3938340534249425,0.00010607260425082864,0.0004951465810919229
SSVFF,2020-12-09,0.39299999999999996,0.39299999999999996,0.39299999999999996,0.39299999999999996,100,0.3930000000000001,0.3952746943981376,0.3944127776989379,0.0008619166991996607,0.0005924150753021963
SSVFF,2020-12-08,0.39925,0.39925,0.391,0.391,9435,0.3910000000000001,0.395688275197799,0.3945257999148529,0.0011624752829460516,0.0005250396693278163
SSVFF,2020-12-07,0.3947,0.408,0.390995,0.3913,24861,0.3913,0.3965406888701261,0.3948078639080412,0.001732824962084878,0.00036568076592325744
SSVFF,2020-12-04,0.4,0.42,0.39,0.4187,20960,0.4187000000000001,0.3974935413919671,0.3950884930206845,0.0024050483712826365,2.3894716882838464e-05
SSVFF,2020-12-03,0.3947,0.3959,0.39345,0.3959,5700,0.3959,0.3936378216450521,0.3931995724623392,0.00043824918271284646,-0.0005713936967170971
SSVFF,2020-12-02,0.3941,0.3961,0.3876,0.3943,6984,0.3943,0.3932265164896069,0.3929835382593264,0.0002429782302805772,-0.0008238044165745968
SSVFF,2020-12-01,0.3858,0.3907,0.3858,0.3907,2500,0.3907000000000001,0.39303133766953546,0.3928782213200725,0.00015311634946302274,-0.0010905000782883624
SSVFF,2020-11-30,0.39,0.4038,0.3865,0.4038,5820,0.4038,0.39345521724581467,0.3930524790256783,0.0004027382201364227,-0.001401404185226195
SSVFF,2020-11-27,0.3802,0.4,0.3802,0.4,14000,0.4000000000000001,0.39157434765414456,0.3921926773477325,-0.0006183296935879379,-0.0018524397865668355
SSVFF,2020-11-27,0.3802,0.4,0.3802,0.4,14000,0.4,0.390042410863989,0.3915680915355511,-0.0015256806715621132,-0.00216096730981156
SSVFF,2020-11-25,0.405,0.41213999999999995,0.405,0.41213999999999995,9600,0.41213999999999995,0.3882319401119871,0.3908935388583952,-0.0026615987464082558,-0.002319788969373921
SSVFF,2020-11-24,0.3670000000000001,0.3692,0.3581,0.35859,17824,0.35859,0.38388502013234826,0.3891938219670669,-0.0053088018347186025,-0.002234336525115379
SSVFF,2020-11-23,0.384,0.4,0.384,0.384,16200,0.384,0.38848411470186617,0.39164212772443213,-0.003158013022566075,-0.0014657201977145594
SSVFF,2020-11-20,0.3965,0.3965,0.3857,0.3857,12806,0.3856999999999999,0.3892994082840237,0.3922534979423869,-0.002954089658363191,-0.001042646991501708
SSVFF,2020-11-19,0.35,0.38,0.35,0.36,13422,0.35999999999999993,0.3899538461538461,0.3927777777777778,-0.002823931623931686,-0.0005647863247863372
SSVFF,2020-11-18,0.3954,0.3954,0.3954,0.3954,300,0.3953999999999999,0.3954,0.3954,0.0,0.0
