Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-12-23,3.61,3.64,3.53,3.61,80436,3.61,3.5681427896980313,3.4020805247918147,0.16606226490621626,0.14876150291613346
GLOG,2020-12-22,3.59,3.73,3.5702,3.62,207876,3.620000000000001,3.5605323878249457,3.3854469667751603,0.17508542104978586,0.14443631241861266
GLOG,2020-12-21,3.75,3.79,3.65,3.67,256620,3.670000000000001,3.5497200947022085,3.3666827241171737,0.18303737058503566,0.13677403526081944
GLOG,2020-12-18,3.91,4.04,3.88,3.88,100470,3.880000000000001,3.5278510210117013,3.3424173420465464,0.1854336789651545,0.1252082014297656
GLOG,2020-12-17,3.94,3.96,3.8573,3.87,125284,3.870000000000001,3.4638239339229195,3.2994107294102704,0.16441320451264918,0.11015183204591825
GLOG,2020-12-16,3.67,3.7,3.6,3.635,101899,3.6350000000000007,3.3899737400907237,3.2537635877630917,0.13621015232763112,0.09658648892923549
GLOG,2020-12-15,3.47,3.51,3.46,3.495,63253,3.495000000000001,3.345423511016309,3.22326467478414,0.12215883623216996,0.08668057307963636
GLOG,2020-12-14,3.56,3.58,3.48,3.4958,101813,3.4958000000000014,3.318227785746547,3.2015258487668707,0.11670193697967644,0.07781100729150318
GLOG,2020-12-11,3.53,3.53,3.435,3.47,67932,3.470000000000001,3.285941928609556,3.17798391666822,0.10795801194133547,0.06808827486945987
GLOG,2020-12-10,3.35,3.47,3.3304,3.44,81443,3.4400000000000017,3.252476824720384,3.1546226300016778,0.09785419471870592,0.05812084060149085
GLOG,2020-12-09,3.4,3.445,3.3902,3.445,51052,3.4450000000000016,3.218381701942272,3.1317924404018123,0.08658926154045954,0.04818750207218697
GLOG,2020-12-08,3.29,3.4115,3.29,3.3967,78685,3.3967000000000014,3.1771783750226845,3.1067358356339567,0.07044253938872735,0.03858706220511883
GLOG,2020-12-07,3.42,3.42,3.32,3.33,69409,3.3300000000000014,3.1372653522995364,3.083538702484674,0.053726649814862526,0.03062319290921658
GLOG,2020-12-04,3.18,3.37,3.165,3.365,235058,3.365000000000001,3.10222268908127,3.063821798683448,0.03840089039782235,0.024847328682805092
GLOG,2020-12-03,3.05,3.1,3.0,3.0233,38980,3.0233000000000008,3.0544449961869558,3.0397275425781234,0.014717453608831919,0.021458938254050885
GLOG,2020-12-02,2.92,2.96,2.915,2.93,50211,2.9300000000000006,3.0601077227664017,3.0410417459843733,0.019065976782028482,0.023144309415355516
GLOG,2020-12-01,3.04,3.0995,3.0001,3.045,90961,3.0450000000000004,3.0837636723602926,3.0499250856631237,0.033838586697169326,0.02416389257368727
GLOG,2020-11-30,3.22,3.22,3.15,3.19,63642,3.1900000000000004,3.0908116127894374,3.050319092516173,0.040492520273264,0.021745219042816868
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1413000000000006,3.0727773605693347,3.0391446199174665,0.03363274065186772,0.01705839373520497
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1413,3.060318698854668,3.030972189510865,0.02934650934380345,0.012914807006039173
GLOG,2020-11-25,3.13,3.14,3.05,3.1,129235,3.1000000000000005,3.045594825919153,3.0221459646717337,0.02344886124741929,0.008806881421598214
GLOG,2020-11-24,3.18,3.188,3.01,3.1,339123,3.100000000000001,3.0357029760862715,3.0159176418454727,0.01978533424079876,0.005146386465142942
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.2300000000000013,3.0240126081019567,3.0091910531931108,0.014821554908846403,0.0014866495212289867
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.9863000000000004,2.9865603550295856,2.99152633744856,-0.0049659824189740576,-0.0018470768256752558
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.9300000000000006,2.9866076923076923,2.9919444444444445,-0.005336752136752221,-0.0010673504273504442
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996900000000001,2.9969,2.9969,0.0,0.0
