Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-06-10,127.02,127.13,126.93,127.05,775930,127.05,126.226692258473,126.86412977436822,-0.6374375158952148,-1.00888378239148
AAPL,2021-06-09,127.18,127.53,127.18,127.495,977613,127.495,126.07699994183174,126.84926015631768,-0.7722602144859394,-1.1017453490155427
AAPL,2021-06-08,126.62,126.775,126.59,126.665,1319215,126.665,125.8191817494375,126.79760096882308,-0.9784192193855858,-1.1841166326479433
AAPL,2021-06-07,126.18,126.32,125.94,126.305,1342609,126.305,125.6653966129716,126.80820904632894,-1.1428124333573493,-1.235540985963536
AAPL,2021-06-04,124.07,124.1,123.85,124.03,919725,124.03,125.54910508805732,126.84846577003523,-1.299360681977916,-1.258723124115086
AAPL,2021-06-03,124.66,124.85,124.51,124.65,1468684,124.65,125.82530601315868,127.07394303163808,-1.2486370184793998,-1.2485637346493785
AAPL,2021-06-02,124.29,124.59,124.11,124.51,1124439,124.51,126.03899801555116,127.26785847416912,-1.2288604586179588,-1.248545413691873
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.31699765474228,127.48848715210264,-1.1714894973603691,-1.2534666524603515
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.5073608646954,127.66596612427084,-1.158605259575438,-1.2739609412353505
AAPL,2021-05-28,125.57,125.65,125.35,125.5674,1205367,125.5674,126.7323355673673,127.8576434142125,-1.1253078468452031,-1.3027998616503287
AAPL,2021-05-27,126.36,127.08,126.36,127.04,1189907,127.04,126.94414203416136,128.0408628873495,-1.0967208531881596,-1.3471728653516102
AAPL,2021-05-26,126.93,127.29,126.85,127.2858,891208,127.2858,126.92671331309975,128.12093191833748,-1.1942186052377082,-1.4097858683924762
AAPL,2021-05-25,127.84,127.87,127.6401,127.79,1034503,127.79,126.86142482457244,128.18774247180448,-1.326317647232031,-1.4636776841811647
AAPL,2021-05-24,126.01,126.22,125.97,126.05,995135,126.05,126.6925929744947,128.21956186954884,-1.5269688950541394,-1.4980176934184446
AAPL,2021-05-21,127.85,128.0,127.6735,127.82,3093097,127.82,126.80942806076646,128.39312681911275,-1.5836987583462871,-1.4907798930095209
AAPL,2021-05-20,125.23,125.52,125.1,125.44,1161132,125.44,126.62568770817856,128.43897696464177,-1.8132892564632213,-1.4675501766753292
AAPL,2021-05-19,123.16,123.47,122.86,123.45,1630302,123.45,126.84126729148376,128.6788951218131,-1.8376278303293527,-1.3811154067283595
AAPL,2021-05-18,126.56,126.63,126.3,126.41,974191,126.41,127.4578613444808,129.09720673155817,-1.6393453870773556,-1.2669873008281145
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,126.69,127.64838158893184,129.3121832700828,-1.6638016811509715,-1.1738977792658005
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,126.51,127.82263278691946,129.52195793168943,-1.699325144769972,-1.0514218037945078
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,124.85,128.06129329363208,129.7629145662246,-1.7016212725925186,-0.8894459685506415
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,123.885,128.6451648015652,130.15594773152256,-1.5107829299573723,-0.6864021425401721
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,123.67,129.51064931094066,130.65762355004435,-1.1469742391036846,-0.480306945685872
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,130.57258554929354,131.2166334340479,-0.6440478847543716,-0.3136401223314188
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,130.81880110371054,131.37649210877174,-0.5576910050612014,-0.2310381817256806
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,130.95131039529429,131.4794114774735,-0.5281010821792052,-0.1493749758918004
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,131.54427592171143,131.78256439567136,-0.2382884739599262,-0.054693449319949204
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,131.91959881656803,131.96676954732507,-0.047170730757017,-0.008794693159954932
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,132.01770769230768,132.0137111111111,0.0039965811965885,0.0007993162393177045
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,132.01,132.01,0.0,0.0
