Symbol,Date,Open,High,Low,Close,Volume,LIZI SMA,LIZI spanTwelveEMA,LIZI spanTwntySixEMA,LIZI_x,LIZI_y
LIZI,2020-09-28,2.5,2.5035,2.4,2.49,10185,2.49,3.0954903617673803,3.606563022466444,-0.5110726606990634,-0.4321556137823648
LIZI,2020-09-25,2.5,2.6499,2.5,2.53,6914,2.53,3.2055795184523577,3.6958880642637593,-0.4903085458114012,-0.4124263520531901
LIZI,2020-09-24,2.63,2.63,2.4,2.5,17056,2.5,3.3284121581709685,3.78915910940486,-0.4607469512338915,-0.3929558036136372
LIZI,2020-09-23,2.78,2.91,2.78,2.88,11329,2.879999999999999,3.4790325505656896,3.8922918381572487,-0.4132592875915586,-0.3760080167085736
LIZI,2020-09-22,3.27,3.27,3.1,3.165,15535,3.1649999999999987,3.5879475597594523,3.973275185209829,-0.3853276254503761,-0.3666951989878272
LIZI,2020-09-21,3.35,3.49,3.3,3.3,12853,3.299999999999999,3.6648471160793528,4.037937200026615,-0.3730900839472624,-0.36203709237218984
LIZI,2020-09-18,3.61,3.7,3.36,3.41,41569,3.41,3.731182955366508,4.0969721760287445,-0.3657892206622369,-0.3592738444784217
LIZI,2020-09-17,3.63,3.8,3.58,3.62,28150,3.619999999999999,3.7895798563422365,4.151929950111044,-0.36235009376880795,-0.357645000432468
LIZI,2020-09-16,3.58,3.66,3.58,3.58,12651,3.5799999999999987,3.8204125574953696,4.194484346119928,-0.3740717886245579,-0.35646872709838306
LIZI,2020-09-15,3.52,3.58,3.52,3.53,4697,3.53,3.864123931585437,4.2436430938095215,-0.37951916222408455,-0.35206796171683913
LIZI,2020-09-14,3.65,3.65,3.5,3.5,3377,3.5,3.924873737328244,4.300734541314284,-0.3758608039860398,-0.34520516159002773
LIZI,2020-09-11,3.7,3.79,3.7,3.79,700,3.789999999999999,4.002123507751561,4.364793304619426,-0.3626697968678654,-0.33754125099102456
LIZI,2020-09-10,3.89,3.94,3.86,3.94,470,3.9399999999999986,4.0406914182518445,4.41077676898898,-0.3700853507371358,-0.3312591145218143
LIZI,2020-09-09,3.63,3.68,3.63,3.68,1301,3.6799999999999993,4.058998948843088,4.448438910508099,-0.3894399616650093,-0.3215525554679839
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.625,4.127907848632741,4.509914023348747,-0.3820061747160057,-0.30458070391872727
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.625,4.2193456392932385,4.580707145216646,-0.3613615059234077,-0.2852243362194076
LIZI,2020-09-04,4.08,4.08,3.91,3.91,600,3.91,4.3274084828011015,4.6571637168339794,-0.3297552340328789,-0.2661900437934076
LIZI,2020-09-03,4.0,4.02,3.9,3.95,2203,3.95,4.403300934219481,4.7169368141806975,-0.3136358799612156,-0.25029874623354
LIZI,2020-09-02,4.16,4.23,4.04,4.1399,11283,4.1399,4.485719285895752,4.778291759315153,-0.2925724734194013,-0.2344644628016208
LIZI,2020-09-01,4.31,4.35,4.04,4.19,7336,4.19,4.54859551969498,4.829363100060365,-0.2807675803653851,-0.2199374601471757
LIZI,2020-08-31,4.27,4.3799,4.23,4.29,10738,4.29,4.613794705094069,4.880512148065193,-0.2667174429711263,-0.20472993009262333
LIZI,2020-08-28,4.22,4.47,4.22,4.335,700,4.335,4.672666469656626,4.92775311991041,-0.25508665025378363,-0.189233051872998
LIZI,2020-08-27,4.4,4.4,4.4,4.4,1000,4.4,4.734060373230557,4.975173369503243,-0.2411129962726859,-0.17276965227780156
LIZI,2020-08-26,4.53,4.53,4.5,4.5,560,4.499999999999998,4.794798622908839,5.0211872390635035,-0.22638861615466244,-0.15568381627908046
LIZI,2020-08-25,4.5,4.5,4.46,4.46,400,4.459999999999997,4.848398372528629,5.062882218188583,-0.21448384565995404,-0.1380076163101845
LIZI,2020-08-24,4.57,4.57,4.54,4.54,2342,4.5399999999999965,4.919016258442925,5.1111127956436695,-0.1920965372007446,-0.11888855897274209
LIZI,2020-08-21,4.55,4.62,4.54,4.61,7342,4.609999999999997,4.987928305432548,5.156801819295163,-0.16887351386261518,-0.10058656441574146
LIZI,2020-08-20,4.79,4.81,4.79,4.8,2826,4.799999999999996,5.05664254278392,5.200545964838777,-0.14390342205485585,-0.08351482705402302
LIZI,2020-08-19,4.82,4.93,4.82,4.9,3200,4.899999999999996,5.103304823290087,5.232589642025879,-0.12928481873579134,-0.0684176783038146
LIZI,2020-08-18,4.95,4.965,4.72,4.96,2174,4.9599999999999955,5.1402693366155585,5.259196813387948,-0.11892747677239067,-0.0532008931958204
LIZI,2020-08-17,4.73,4.73,4.6,4.6,2477,4.599999999999995,5.173045579636568,5.283132558458983,-0.11008697882241593,-0.03676924730167805
LIZI,2020-08-14,4.78,5.0,4.78,4.9295,1568,4.9294999999999956,5.277235685025035,5.337783163135702,-0.060547478110667186,-0.018439814421493797
LIZI,2020-08-13,5.31,5.31,5.14,5.14,1239,5.139999999999994,5.340460355029586,5.370445816186558,-0.029985461156971205,-0.007912898499200446
LIZI,2020-08-12,5.13,5.2499,5.1,5.2499,3145,5.249899999999994,5.376907692307693,5.388881481481482,-0.011973789173788774,-0.002394757834757755
LIZI,2020-08-11,5.4,5.4,5.4,5.4,10000,5.399999999999995,5.4,5.4,0.0,0.0
