Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-28,3.3,3.46,3.27,3.4,20411,3.4,3.6183343744905354,3.3723841280531714,0.245950246437364,0.40016040980196826
GMHIW,2020-09-25,3.48,3.48,3.1501,3.1928,13205,3.1928000000000005,3.6580315334888143,3.3701748582974247,0.2878566751913896,0.4387129506431193
GMHIW,2020-09-24,3.01,3.26,2.94,2.97,45563,2.9700000000000006,3.742619085032235,3.384364846961218,0.3582542380710163,0.4764270195060517
GMHIW,2020-09-23,3.95,4.1,3.75,3.7891,36797,3.7891,3.883095282310823,3.417514034718116,0.465581247592707,0.5059702148648104
GMHIW,2020-09-22,4.01,4.2,4.0,4.0,9392,4.0,3.900185333640064,3.3877871574955654,0.5123981761444982,0.5160674566828363
GMHIW,2020-09-21,3.99,3.9999,3.79,3.8,44622,3.799999999999999,3.882037212483712,3.3388101300952107,0.5432270823885008,0.5169847768174207
GMHIW,2020-09-18,4.39,4.39,4.08,4.2194,22242,4.219399999999999,3.8969530692989314,3.3019149405028267,0.5950381287961046,0.5104242004246505
GMHIW,2020-09-17,4.05,4.23,4.0,4.12,36060,4.119999999999999,3.8383263546260102,3.2285161357430536,0.6098102188829571,0.489270718331787
GMHIW,2020-09-16,4.6,4.74,4.51,4.6571,46722,4.657099999999999,3.7871129645580126,3.1571974266024982,0.6299155379555148,0.45913584319399453
GMHIW,2020-09-15,5.0,5.0,4.61,4.65,54288,4.649999999999999,3.6289335035685606,3.037205220730697,0.5917282828378632,0.41644091950361456
GMHIW,2020-09-14,4.4,4.5,4.2,4.4999,125775,4.4998999999999985,3.4432850496719354,2.9081816383891534,0.5351034112827824,0.3726190786700523
GMHIW,2020-09-11,4.25,4.25,4.02,4.15,71431,4.149999999999999,3.251173240521378,2.7808441694602855,0.470329071061093,0.3319979955168698
GMHIW,2020-09-10,4.18,4.18,3.78,3.9932,131846,3.993199999999998,3.087750193343447,2.671311703017108,0.41643849032633895,0.2974152266308141
GMHIW,2020-09-09,3.4,3.66,3.35,3.66,102632,3.6599999999999984,2.923122955769528,2.565560639258477,0.3575623165110513,0.26765941070693283
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.0999999999999983,2.7891453113639884,2.4780054903991555,0.3111398209648324,0.2451836842559032
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.099999999999997,2.7326262770665317,2.4282459296310877,0.3043803474354432,0.22869465007867076
GMHIW,2020-09-04,3.35,3.35,2.98,2.98,89697,2.9799999999999973,2.6658310547149915,2.3745056040015755,0.291325450713416,0.2097732257394774
GMHIW,2020-09-03,3.3,3.3,3.1,3.15,40746,3.149999999999997,2.608709428299536,2.326066052321701,0.2826433759778344,0.18938516949599274
GMHIW,2020-09-02,3.12,3.5,2.9,2.9,154699,2.899999999999997,2.5102929607176327,2.260151336507437,0.2501416242101957,0.16607061787553218
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.6299999999999977,2.439437135393565,2.208963443428032,0.2304736919655337,0.14505286629186628
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.6999999999999984,2.404789341828759,2.1752805189022744,0.2295088229264848,0.12369765987344952
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.7499999999999982,2.3511146767067155,2.1333029604144564,0.21781171629225904,0.0972448691101907
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.759999999999998,2.2785900724715735,2.0839671972476133,0.19462287522395985,0.06710315731467362
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.9099999999999984,2.191060994739132,2.0298845730274224,0.16117642171170932,0.03522322783735194
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.979999999999998,2.0603448119644283,1.959475338869616,0.10086947309481208,0.0037349293687624803
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3644999999999983,1.8931347777761425,1.8778333659791853,0.015301411796956987,-0.020548706562749975
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9501999999999984,1.8074320100990773,1.8389000352575204,-0.031468025158442936,-0.02951123615267677
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.6800999999999984,1.7814741937534553,1.829996038078122,-0.04852184432466666,-0.02902203890123517
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.7249999999999983,1.7999058653449926,1.841987721124372,-0.04208185577937917,-0.024147087545377297
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.739999999999998,1.813525113589537,1.8513467388143217,-0.037821625224784716,-0.019663395486876775
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.749999999999998,1.8268933160603618,1.8602544779194676,-0.033361161859105426,-0.015123838052399786
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.7499999999999982,1.8408739189804282,1.869074836153025,-0.02820091717259698,-0.010564507100723264
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.7499999999999982,1.857396449704142,1.8786008230452669,-0.021204373341125127,-0.006155404582754889
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.7499999999999982,1.876923076923077,1.8888888888888888,-0.0119658119658117,-0.002393162393162385
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.899999999999998,1.9,1.9,0.0,0.0
