Symbol,Date,Open,High,Low,Close,Volume,JFU SMA,JFU spanTwelveEMA,JFU spanTwntySixEMA,JFU_x,JFU_y
JFU,2020-09-28,0.8453,0.858,0.812,0.8497,57774,0.8497,0.9329561876796688,1.1607974038884843,-0.22784121620881534,-0.2295383621323062
JFU,2020-09-25,0.79,0.85,0.775,0.8,60600,0.8000000000000002,0.9480936763486996,1.185685196199563,-0.23759151985086324,-0.22996264861317886
JFU,2020-09-24,0.78,0.78,0.72,0.7431,376783,0.7431000000000001,0.9750197993211904,1.216540011895528,-0.2415202125743373,-0.2280554308037577
JFU,2020-09-23,0.872,0.88,0.86,0.875051,59314,0.8750510000000001,1.017187035561407,1.2544152128471702,-0.2372281772857632,-0.2246892353611127
JFU,2020-09-22,0.8715,0.8779,0.862,0.8696,25684,0.8696000000000002,1.0430299511180263,1.2847643498749437,-0.24173439875691735,-0.22155449987995007
JFU,2020-09-21,0.89,0.91,0.8561,0.8739,145961,0.8739,1.0745626695031218,1.3179774978649392,-0.24341482836181735,-0.21650952516070826
JFU,2020-09-18,0.91,0.9372,0.905,0.9062,138041,0.9062,1.1110467912309625,1.3535036976941344,-0.2424569064631721,-0.20978319936043094
JFU,2020-09-17,0.9197,0.9197,0.89,0.9079999999999999,79131,0.908,1.1482916623638646,1.3892879935096651,-0.2409963311458003,-0.2016147725847457
JFU,2020-09-16,0.91,0.929,0.8904,0.9055,131558,0.9055,1.191981055520931,1.4277910329904384,-0.23580997746950705,-0.19176938294448198
JFU,2020-09-15,0.9,0.9162,0.885101,0.9074,127122,0.9074,1.2440685201611,1.469574315629673,-0.2255057954685729,-0.18075923431322558
JFU,2020-09-14,0.9435,0.99,0.94,0.9852,279615,0.9852,1.3052809783722097,1.5145482608800467,-0.20926728250783744,-0.16957259402438868
JFU,2020-09-11,1.26,1.28,1.0,1.11,2553127,1.1100000000000003,1.3634775198944296,1.556896121750451,-0.1934186018560211,-0.15964892190352659
JFU,2020-09-10,1.33,1.33,1.2726,1.3,77019,1.3,1.4095643416934167,1.5926478114904867,-0.18308346979707,-0.15120650191540289
JFU,2020-09-09,1.26,1.26,1.22,1.2236,26387,1.2236,1.42948513109222,1.6160596364097255,-0.18657450531750586,-0.1432372599449861
JFU,2020-09-08,1.22,1.23,1.2,1.215,33995,1.215,1.4669187912908053,1.6474564073225038,-0.1805376160316985,-0.13240294860185625
JFU,2020-09-08,1.22,1.23,1.2,1.215,33995,1.215,1.5127222078891336,1.682052919908304,-0.16933071201917027,-0.12036928174439568
JFU,2020-09-04,1.29,1.3,1.27,1.27,69619,1.2700000000000002,1.5668535184144303,1.719417153500968,-0.1525636350865376,-0.10812892417570197
JFU,2020-09-03,1.39,1.39,1.35,1.37,45891,1.3700000000000006,1.6208268853988723,1.7553705257810457,-0.13454364038217334,-0.09702024644799305
JFU,2020-09-02,1.47,1.49,1.46,1.465,75227,1.4650000000000007,1.6664317736532128,1.7862001678435293,-0.11976839419031647,-0.08763939796444797
JFU,2020-09-01,1.56,1.564,1.545,1.56,10890,1.5600000000000007,1.7030557324992517,1.811896181271012,-0.10884044877176023,-0.07960714890798085
JFU,2020-08-31,1.62,1.65,1.56,1.59,65100,1.5900000000000007,1.7290658656809337,1.8320478757726928,-0.10298201009175913,-0.07229882394203599
JFU,2020-08-28,1.63,1.7,1.62,1.64,23674,1.6400000000000003,1.7543505685320122,1.8514117058345079,-0.09706113730249588,-0.0646280274046052
JFU,2020-08-27,1.67,1.67,1.61,1.64,27710,1.6400000000000003,1.7751415809923783,1.8683246423012687,-0.09318306130889063,-0.056519749930132576
JFU,2020-08-26,1.7,1.7,1.64,1.665,14105,1.6650000000000007,1.7997127775364468,1.88659061368537,-0.0868778361489233,-0.04735392208544312
JFU,2020-08-25,1.57,1.595,1.56,1.5901,33210,1.5901000000000003,1.8242060098158008,1.9043178627802,-0.08011185296439892,-0.037472943569573064
JFU,2020-08-24,1.66,1.6966,1.6,1.605,162696,1.6050000000000004,1.8667707388732189,1.929455291802616,-0.06268455292939668,-0.02681321622086654
JFU,2020-08-21,1.76,1.78,1.72,1.76,113874,1.7600000000000002,1.9143654186683496,1.955411715146825,-0.041046296478475235,-0.01784538204373389
JFU,2020-08-20,1.83,1.84,1.775,1.81,139473,1.8100000000000005,1.9424318584262321,1.971044652358571,-0.02861279393233906,-0.012045153435048495
JFU,2020-08-19,1.93,1.95,1.88,1.93,119281,1.93,1.9665103781400919,1.9839282245472567,-0.017417846407164594,-0.007903243310725908
JFU,2020-08-18,1.92,1.92,1.85,1.885,257355,1.8850000000000005,1.973148628711018,1.9882424825110367,-0.015093853800019152,-0.005524592536616181
JFU,2020-08-17,1.96,1.98,1.9301,1.9632,109074,1.9632000000000005,1.9891756521130213,1.99650188111192,-0.007326228998898898,-0.0031322772207655492
JFU,2020-08-14,2.04,2.04,1.97,1.995,111467,1.9950000000000008,1.9938984979517524,1.9991660316008737,-0.005267533649121248,-0.002083789276232267
JFU,2020-08-13,1.95,1.98,1.94,1.94,82905,1.9400000000000004,1.9936982248520712,1.999499314128944,-0.005801089276872729,-0.0012878531830100217
JFU,2020-08-12,1.95,2.03,1.95,1.995,234946,1.9950000000000008,2.0034615384615377,2.004259259259259,-0.0007977207977210021,-0.00015954415954428925
JFU,2020-08-11,2.0,2.02,2.0,2.005,78483,2.005,2.005,2.005,0.0,0.0
