Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-28,0.3601,0.3601,0.35,0.35539899999999996,191150,0.35539899999999996,0.36989565094958254,0.39901509986255707,-0.029119448912974518,-0.030933597496880606
AEZS,2020-09-25,0.3251,0.3489,0.3251,0.347434,255526,0.3474340000000001,0.3725314056676885,0.4025043878515617,-0.02997298218387323,-0.031387134642857126
AEZS,2020-09-24,0.344,0.3536,0.3391,0.3418,598664,0.3418000000000001,0.3770945703345409,0.40691001887968653,-0.029815448545145732,-0.03174067275760312
AEZS,2020-09-23,0.385,0.3995,0.382,0.391201,185415,0.3912010000000001,0.38351176494082106,0.4121188203900616,-0.028607055449240526,-0.03222197881071749
AEZS,2020-09-22,0.369,0.3997,0.3651,0.38299999999999995,1232672,0.3830000000000001,0.38211372220278855,0.4137922460212665,-0.031678523818477966,-0.03312570965108673
AEZS,2020-09-21,0.359,0.365,0.359,0.3615,177243,0.3615000000000002,0.38195258078511374,0.4162556257029678,-0.034303044917854075,-0.033487506109238924
AEZS,2020-09-18,0.3651,0.3709,0.3651,0.3699,75862,0.3699000000000003,0.3856712318369526,0.4206360757592053,-0.03496484392225263,-0.03328362140708513
AEZS,2020-09-17,0.365,0.366,0.36,0.3627,645127,0.3627000000000004,0.3885387285345804,0.4246949618199417,-0.036156233285361335,-0.03286331577829324
AEZS,2020-09-16,0.3672,0.377,0.3551,0.368792,783381,0.3687920000000003,0.3932366791772314,0.42965455876553693,-0.03641787958830567,-0.03204008640152622
AEZS,2020-09-15,0.386,0.387,0.3712,0.3713010000000001,214132,0.3713010000000003,0.3976811663003644,0.43452356346678006,-0.03684239716641563,-0.030945638104831377
AEZS,2020-09-14,0.3756,0.3769,0.34,0.3521,784966,0.3521000000000004,0.4024775601731579,0.4395813685441224,-0.037103808370964435,-0.0294714483394353
AEZS,2020-09-11,0.38,0.385,0.38,0.3847,227264,0.3847000000000003,0.4116371165682776,0.44657987802765214,-0.03494276145937458,-0.027563358331552996
AEZS,2020-09-10,0.39,0.39,0.376,0.38,533558,0.3800000000000004,0.4165347741261462,0.4515302682698643,-0.034995494143718116,-0.025718507549597612
AEZS,2020-09-09,0.3744,0.3849,0.37,0.3744,275003,0.3744000000000004,0.4231774603309001,0.4572526897314534,-0.03407522940055335,-0.02339926090106749
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000004,0.4320460894819729,0.4638809049099697,-0.03183481542799682,-0.020730268776196034
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000004,0.4425253784786952,0.4710385773027673,-0.028513198824072106,-0.017954132113245834
AEZS,2020-09-04,0.4,0.4095,0.396,0.4,741229,0.4000000000000005,0.4549099927475488,0.4787688634869887,-0.023858870739439875,-0.015314365435539263
AEZS,2020-09-03,0.423,0.4363,0.423,0.4270000000000001,517120,0.4270000000000006,0.4648936277925577,0.4850703725659478,-0.0201767447733901,-0.013178239109564095
AEZS,2020-09-02,0.43,0.4398,0.4270000000000001,0.4282,342051,0.4282000000000006,0.4717833783002954,0.4897160023712236,-0.017932624070928216,-0.011428612693607593
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.4470990000000005,0.479707628900349,0.4946372825609215,-0.014929653660572471,-0.009802609849277437
AEZS,2020-08-31,0.467,0.467,0.4572,0.4649,299541,0.4649000000000005,0.4856364705185943,0.4984403451657952,-0.012803874647200895,-0.008520848896453676
AEZS,2020-08-28,0.46,0.46,0.4521,0.455,451964,0.4550000000000005,0.4894067378856115,0.5011235727790588,-0.011716834893447324,-0.00745009245876687
AEZS,2020-08-27,0.49,0.49,0.4815,0.485,469994,0.4850000000000005,0.4956625084102682,0.5048134586013835,-0.009150950191115335,-0.0063834068500967555
AEZS,2020-08-26,0.493,0.4999,0.4819,0.4889,271272,0.4889000000000005,0.4976011463030442,0.5063985352894942,-0.008797388986449994,-0.005691521014842124
AEZS,2020-08-25,0.462,0.4698,0.46,0.4688,222564,0.4688000000000005,0.4991831729035977,0.5077984181126537,-0.008615245209055988,-0.004915054021940157
AEZS,2020-08-24,0.4907,0.4907,0.475,0.48200000000000004,998026,0.4820000000000005,0.5047073861587973,0.510918291561666,-0.006210905402868727,-0.003990006225161198
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.5100000000000005,0.5088360018240332,0.5132317548865993,-0.004395753062566121,-0.0034347814307343154
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044000000000004,0.5086243657920393,0.5134902952775273,-0.00486592948548803,-0.003194538522776364
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017500000000004,0.5093924322996829,0.5142175188997296,-0.0048250866000466575,-0.0027766907820984477
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4940000000000003,0.5107819654450798,0.5152149204117079,-0.0044329549666281,-0.002264591827611395
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5213000000000003,0.5138332318896398,0.5169121140446445,-0.0030788821550047363,-0.0017225010428572188
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4996000000000004,0.5124756376877561,0.5165610831682161,-0.0040854454804600815,-0.0013834057648203393
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4873000000000003,0.5148166627218935,0.5179179698216735,-0.00310130709977996,-0.0007078958359104038
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140100000000003,0.5198196923076923,0.5203674074074074,-0.0005477150997150737,-0.00010954301994301475
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208760000000001,0.520876,0.520876,0.0,0.0
