Symbol,Date,Open,High,Low,Close,Volume,EVOK SMA_x,EVOK SMA_y,EVOK SMA_x.1,EVOK SMA_y.1,EVOK SMA_x.1.1,EVOK SMA_y.1.1,EVOK SMA_x.1.1.1,EVOK SMA_y.1.1.1,EVOK SMA_x.1.1.1.1,EVOK SMA_y.1.1.1.1,EVOK SMA_x.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,EVOK SMA
EVOK,2020-07-13,3.47,3.53,3.42,3.4302,101558,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302,3.4302
EVOK,2020-07-10,3.56,3.5646,3.46,3.472,96505,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004,3.4720000000000004
EVOK,2020-07-09,3.62,3.66,3.59,3.6573,40690,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007,3.6573000000000007
EVOK,2020-07-08,3.61,3.6409,3.52,3.6409,84625,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409,3.6409000000000002
EVOK,2020-07-07,3.59,3.59,3.46,3.51,60078,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.5100000000000002
EVOK,2020-07-06,3.76,3.79,3.69,3.69,152333,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.6900000000000004
EVOK,2020-07-06,3.76,3.79,3.69,3.69,152333,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001,3.6900000000000013,3.690000000000001
EVOK,2020-07-02,3.59,3.705,3.5582,3.7,176642,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006,3.7000000000000006
EVOK,2020-07-01,3.59,3.5929,3.4,3.4489,114213,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.4489000000000014,3.448900000000001
EVOK,2020-06-30,3.3942,3.52,3.3942,3.46,96451,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.4600000000000013,3.460000000000001
