Symbol,Date,Open,High,Low,Close,Volume,IDEX SMA_x,IDEX SMA_y,IDEX SMA_x.1,IDEX SMA_y.1,IDEX SMA_x.1.1,IDEX SMA_y.1.1,IDEX SMA_x.1.1.1,IDEX SMA_y.1.1.1,IDEX SMA_x.1.1.1.1,IDEX SMA_y.1.1.1.1,IDEX SMA_x.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,IDEX SMA
IDEX,2020-07-13,1.36,1.39,1.32,1.35,2740127,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
IDEX,2020-07-10,1.38,1.39,1.32,1.37,2468057,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37
IDEX,2020-07-09,1.5,1.56,1.43,1.56,5326628,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56
IDEX,2020-07-08,1.27,1.28,1.22,1.24,2562437,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998,1.2399999999999998
IDEX,2020-07-07,1.345,1.37,1.27,1.285,3998227,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999997,1.2849999999999995
IDEX,2020-07-06,1.51,1.52,1.38,1.4659,6592428,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998,1.4658999999999998
IDEX,2020-07-06,1.51,1.52,1.38,1.4659,6592428,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659,1.4659
IDEX,2020-07-02,1.67,1.69,1.56,1.615,7404630,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998,1.6149999999999998
IDEX,2020-07-01,1.75,1.89,1.61,1.7002,10736529,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002,1.7002
IDEX,2020-06-30,2.18,2.48,2.07,2.315,22286430,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004,2.3150000000000004
