Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.301933018378464,4.4867630590735095,-0.1848300406950453,-0.22792228140094264
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.285920839901822,4.494504103799391,-0.2085832638975686,-0.23869534157741695
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.277906447156698,4.507664432103342,-0.2297579849466435,-0.2462233609973788
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.264071255730643,4.519957586671609,-0.2558863309409656,-0.2503397050100626
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,4.248447847681669,4.533554193605338,-0.2851063459236682,-0.24895304852733685
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,4.258165638169245,4.560638529093764,-0.3024728909245189,-0.239914724178254
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448,3.95,4.323650299654563,4.613649611421265,-0.2899993117667021,-0.22427518249168774
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823,4.01,4.391586717773575,4.666741580334966,-0.2751548625613909,-0.20784415017293412
ADAP,2021-06-18,4.16,4.19,4.11,4.11,12974,4.11,4.460966121005134,4.719280906761763,-0.258314785756629,-0.1910164720758199
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227,4.0,4.524778143006067,4.768023379302704,-0.2432452362966373,-0.1741918936556176
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256,4.15,4.620192350825351,4.829465249646921,-0.2092728988215695,-0.15692855799536268
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211,4.5289,4.7056818691572335,4.883822469618674,-0.1781406004614405,-0.14384247278881096
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033,4.45,4.737824027185821,4.912216267188168,-0.1743922400023461,-0.13526794087065358
ADAP,2021-06-11,4.65,4.66,4.6,4.61,6443,4.61,4.790155668492334,4.949193568563221,-0.1590379000708868,-0.12548686608773021
ADAP,2021-06-10,4.6,4.62,4.57,4.58,10116,4.58,4.8229112445818485,4.976329054048279,-0.15341780946643,-0.11709910759194105
ADAP,2021-06-09,4.71,4.71,4.7,4.7,6090,4.7,4.867076925414913,5.00803537837214,-0.1409584529572276,-0.10801943212331858
ADAP,2021-06-08,4.7,4.7,4.7,4.7,11495,4.7,4.897454548217624,5.032678208641912,-0.1352236604242875,-0.09978467691484132
ADAP,2021-06-07,4.75,4.75,4.75,4.75,8270,4.75,4.933355375166283,5.0592924653332645,-0.1259370901669818,-0.09092493103747953
ADAP,2021-06-04,4.74,4.765,4.74,4.765,9414,4.765,4.966692716105607,5.084035862559926,-0.1173431464543188,-0.08217189125510395
ADAP,2021-06-03,4.79,4.85,4.79,4.82,10736,4.82,5.0033641190339,5.10955873156472,-0.1061946125308201,-0.07337907745530022
ADAP,2021-06-02,4.85,4.88,4.85,4.85,10539,4.85,5.036703049767335,5.132723430089897,-0.0960203803225621,-0.06517519368642044
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,5.070649058815942,5.15534130449709,-0.0846922456811478,-0.057463897027385025
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,5.082585251327931,5.167368608856857,-0.0847833575289263,-0.0506568098639443
ADAP,2021-05-28,4.94,4.97,4.9026,4.9026,20625,4.9026,5.096691660660283,5.180358097565406,-0.0836664369051236,-0.0421251729476988
ADAP,2021-05-27,5.02,5.02,5.02,5.02,2474,5.02,5.131981053507607,5.202578745370639,-0.070597691863032,-0.03173985695834258
ADAP,2021-05-26,4.84,4.92,4.84,4.85,5735,4.85,5.152341245054444,5.21718504500029,-0.0648437999458462,-0.02202539823217023
ADAP,2021-05-25,4.95,4.95,4.94,4.95,8380,4.95,5.207312380518888,5.246559848600314,-0.0392474680814256,-0.011320797803751234
ADAP,2021-05-24,5.17,5.17,5.15,5.15,5179,5.15,5.254096449704141,5.27028463648834,-0.0161881867841984,-0.004339130234332629
ADAP,2021-05-21,5.13,5.22,5.13,5.2,13282,5.2,5.273023076923076,5.279907407407407,-0.0068843304843309,-0.0013768660968661807
ADAP,2021-05-20,5.38,5.38,5.28,5.2863,53434,5.2863,5.2863,5.2863,0.0,0.0
