Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-06-30,6.43,6.48,6.43,6.48,16005,6.48,6.601808062249798,6.8540749863439,-0.2522669240941013,-0.2701357306658431
HBM,2021-06-29,6.53,6.55,6.5,6.51,22726,6.51,6.623954982658852,6.884000985251412,-0.2600460025925599,-0.2746029323087785
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.644674070415007,6.913921064071525,-0.2692469936565178,-0.27824216473783314
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.638251174126827,6.932634749197248,-0.2943835750704204,-0.28049095750816194
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.625224114877159,6.950453529133028,-0.3252294142558689,-0.2770178031175971
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.626483044854823,6.97702581146367,-0.3505427666088465,-0.26496490033302916
HBM,2021-06-22,6.24,6.25,6.21,6.23,21492,6.23,6.6567526893738815,7.018387876380764,-0.3616351870068826,-0.24357043376407478
HBM,2021-06-21,6.13,6.13,6.12,6.12,12854,6.12,6.73434408744186,7.081458906491226,-0.3471148190493656,-0.21405424545337282
HBM,2021-06-18,6.11,6.11,6.04,6.07,22269,6.07,6.84604301243129,7.158375619010524,-0.3123326065792344,-0.18078910205437462
HBM,2021-06-17,6.43,6.43,6.3,6.35,142160,6.35,6.98714174196425,7.245445668531365,-0.2583039265671152,-0.14790322592315966
HBM,2021-06-16,6.51,6.51,6.37,6.45,64952,6.45,7.102985695048659,7.317081322013874,-0.2140956269652152,-0.12030305076217099
HBM,2021-06-15,6.82,6.83,6.74,6.75,46442,6.75,7.221710366875688,7.386447827774984,-0.1647374608992962,-0.09685490671140992
HBM,2021-06-14,7.13,7.2,7.06,7.11,26880,7.11,7.307475888125813,7.437363653996983,-0.1298877658711701,-0.07988426816443836
HBM,2021-06-11,7.2,7.24,7.17,7.18,30737,7.18,7.343380595057779,7.463552746316742,-0.1201721512589628,-0.06738339373775541
HBM,2021-06-10,7.05,7.07,6.97,7.0,47445,7.0,7.373086157795557,7.486236966022081,-0.113150808226524,-0.054186204357453555
HBM,2021-06-09,7.11,7.11,6.97,7.08,58608,7.08,7.440920004667476,7.525135923303848,-0.0842159186363717,-0.03944505339018593
HBM,2021-06-08,7.25,7.26,7.11,7.18,39876,7.18,7.506541823697926,7.5607467971681555,-0.0542049734702292,-0.02825233707863946
HBM,2021-06-07,7.49,7.52,7.46,7.47,32001,7.47,7.565913064370276,7.591206540941608,-0.0252934765713312,-0.02176417798074201
HBM,2021-06-04,7.5,7.61,7.5,7.61,16878,7.61,7.583351803346691,7.600903064216935,-0.0175512608702446,-0.020881853333094686
HBM,2021-06-03,7.42,7.42,7.2427,7.28,151053,7.28,7.578506676682452,7.600175309354291,-0.0216686326718384,-0.021714501448807422
HBM,2021-06-02,7.78,7.782,7.7,7.77,39349,7.77,7.632780617897444,7.625789334102635,0.0069912837948091,-0.021725968643049653
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.607831639333343,7.614252480830845,-0.0064208414975022,-0.028905281752514358
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.571073755575769,7.598592679297313,-0.0275189237215434,-0.03452639181626739
HBM,2021-05-28,7.75,7.77,7.63,7.63,47371,7.63,7.527632620225908,7.581680093641097,-0.0540474734151885,-0.03627825883994839
HBM,2021-05-27,7.42,7.5,7.42,7.47,29707,7.47,7.509020369357892,7.577814501132385,-0.0687941317744931,-0.03183595519613812
HBM,2021-05-26,7.18,7.19,7.06,7.13,59443,7.13,7.516114981968418,7.586439661222976,-0.0703246792545577,-0.022596411051549366
HBM,2021-05-25,7.42,7.42,7.37,7.39,11305,7.39,7.586317705962676,7.622954834120815,-0.036637128158139,-0.010664344000797044
HBM,2021-05-24,7.4,7.43,7.4,7.43,10489,7.43,7.622011834319526,7.64159122085048,-0.0195793865309541,-0.00417114796146155
HBM,2021-05-21,7.67,7.67,7.63,7.64,6756,7.64,7.656923076923077,7.658518518518519,-0.001595441595442,-0.00031908831908840086
HBM,2021-05-20,7.7,7.7,7.66,7.66,14649,7.66,7.66,7.66,0.0,0.0
