Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,31603,1.7608,1.8891065176409312,1.9548071987736784,-0.0657006811327474,-0.029902471597837703
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.912434975393828,1.9703277746755727,-0.057892799281745,-0.020952919214110327
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.9419686072836144,1.9879539966496187,-0.045985389366004,-0.0117179491972017
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.9641447176988172,2.0013903163815883,-0.0372455986827708,-0.0031510891550010547
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.983080120916784,2.0127015416921155,-0.0296214207753313,0.005372538226941459
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.0072765065380174,2.025717665027485,-0.0184411584894674,0.014121027977509665
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.030417689544929,2.037375078229684,-0.006957388684754,0.02226157459425395
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.050493633098553,2.0467650844880585,0.0037285486104945,0.02956631541400617
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.078128839116472,2.058626291247103,0.0195025478693686,0.03602575711488407
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.0968795371376485,2.0653163945468718,0.0315631425907771,0.04015655942626292
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.1144939984354028,2.070541706110621,0.0439522923247817,0.04230491363513446
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.1098747254236576,2.0649930425994705,0.0448816828241871,0.04189306896272265
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.097124675500686,2.055792486007428,0.0413321894932581,0.04114591549735653
NGD,2021-06-11,2.16,2.18,2.16,2.17,65496,2.17,2.0908746165008107,2.049735884888022,0.0411387316127886,0.04109934699838113
NGD,2021-06-10,2.0,2.04,2.0,2.04,414535,2.04,2.076488183137322,2.040114755679064,0.0363734274582583,0.04108950084477924
NGD,2021-06-09,2.07,2.08,2.07,2.08,67065,2.08,2.083122398253199,2.040123936133389,0.0429984621198098,0.04226851919140958
NGD,2021-06-08,2.11,2.12,2.1,2.11,47938,2.11,2.0836901070265075,2.03693385102406,0.0467562560024474,0.042086033459309516
NGD,2021-06-07,2.09,2.1,2.07,2.08,71249,2.08,2.078906490122236,2.0310885591059846,0.0478179310162514,0.04091847782352502
NGD,2021-06-04,2.1,2.11,2.1,2.11,81211,2.11,2.078707670144461,2.0271756438344632,0.0515320263099976,0.03919361452534342
NGD,2021-06-03,2.13,2.14,2.1,2.13,226965,2.13,2.073018155625272,2.0205496953412205,0.0524684602840515,0.03610901157917987
NGD,2021-06-02,2.14,2.17,2.13,2.15,144798,2.15,2.0626578202844126,2.0117936709685185,0.0508641493158941,0.03201914940296196
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.0467774239724874,2.000737164646,0.0460402593264874,0.027307899424728915
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.03164604651294,1.99039613781768,0.04124990869526,0.022624809449289275
NGD,2021-05-28,2.08,2.085,2.07,2.0702,37047,2.0702,2.0137635095152926,1.9792278288430944,0.0345356806721981,0.017968534637796588
NGD,2021-05-27,2.09,2.1,2.0811,2.1,32578,2.1,2.003502329427164,1.971950055150542,0.0315522742766218,0.013826748129196195
NGD,2021-05-26,2.08,2.09,2.07,2.08,34473,2.08,1.9859572984139209,1.9617060595625853,0.0242512388513356,0.009395366592339771
NGD,2021-05-25,2.04,2.04,2.03,2.03,101983,2.03,1.96885862539827,1.952242544327592,0.0166160810706779,0.0056813985275908085
NGD,2021-05-24,2.05,2.05,2.04,2.045,107820,2.045,1.9577420118343196,1.9460219478738,0.0117200639605197,0.0029477278918189766
NGD,2021-05-21,1.99,1.99,1.9819,1.9819,72569,1.9819,1.941876923076923,1.938103703703704,0.0037732193732193,0.0007546438746437901
NGD,2021-05-20,1.92,1.94,1.92,1.9346,79138,1.9346,1.9346,1.9346,0.0,0.0
