Symbol,Date,Open,High,Low,Close,Volume,SNCR SMA,SNCR spanTwelveEMA,SNCR spanTwntySixEMA,SNCR_x,SNCR_y
SNCR,2021-03-16,4.66,4.66,4.66,4.66,2680,4.66,4.413911786001261,4.609301645478309,-0.1953898594770482,-0.24128642423839805
SNCR,2021-03-15,4.58,4.58,4.58,4.58,5077,4.58,4.369168474365127,4.605245777116574,-0.2360773027514469,-0.2527605654287355
SNCR,2021-03-12,4.53,4.53,4.53,4.53,4913,4.53,4.330835469704241,4.607265439285899,-0.2764299695816579,-0.2569313810980576
SNCR,2021-03-11,4.13,4.15,4.13,4.131,7780,4.131,4.294623736923194,4.613446674428771,-0.3188229375055771,-0.2520567339771575
SNCR,2021-03-10,4.04,4.045,4.0,4.045,8719,4.045,4.324373507272866,4.652042408383073,-0.3276689011102069,-0.23536518309505255
SNCR,2021-03-09,3.65,3.65,3.3,3.49,60816,3.49,4.375168690413386,4.700605801053719,-0.3254371106403324,-0.21228925359126394
SNCR,2021-03-08,4.01,4.1,4.01,4.1,5338,4.1,4.536108452306729,4.7974542651380165,-0.2613458128312871,-0.18400228932899682
SNCR,2021-03-05,4.5419,4.5419,3.98,3.98,5190,3.98,4.61540089818068,4.853250606349057,-0.237849708168377,-0.16466640845342423
SNCR,2021-03-04,4.34,4.445,4.34,4.445,10136,4.445,4.730928334213531,4.923110654856982,-0.1921823206434512,-0.14637058352468602
SNCR,2021-03-03,4.61,4.61,4.61,4.61,1564,4.61,4.782915304070538,4.961359507245541,-0.1784442031750037,-0.1349176492449947
SNCR,2021-03-02,4.6,4.6,4.6,4.6,984,4.6,4.8143544502651805,4.989468267825185,-0.1751138175600042,-0.12403601076249242
SNCR,2021-03-01,4.5,4.52,4.5,4.51,2732,4.51,4.853327986677032,5.020625729251199,-0.167297742574167,-0.11126655906311446
SNCR,2021-02-26,4.61,4.61,4.61,4.61,2236,4.61,4.915751256981946,5.061475787591295,-0.1457245306093488,-0.0972587631853513
SNCR,2021-02-25,4.79,4.82,4.732,4.7912,14290,4.7912,4.971342394615027,5.097593850598599,-0.1262514559835716,-0.0851423213293519
SNCR,2021-02-24,4.71,4.71,4.71,4.71,3331,4.71,5.004095557272305,5.122105358646486,-0.118009801374181,-0.07486503766579672
SNCR,2021-02-23,4.83,4.83,4.8,4.8,5950,4.8,5.05756747677636,5.155073787338204,-0.0975063105618438,-0.06407884673870062
SNCR,2021-02-22,5.05,5.05,5.05,5.05,6871,5.05,5.104397927099335,5.183479690325261,-0.0790817632259264,-0.05572198078291481
SNCR,2021-02-19,4.91,4.956,4.9,4.94,7055,4.94,5.114288459299214,5.194158065551282,-0.0798696062520676,-0.04988203517216191
SNCR,2021-02-18,4.92,4.92,4.9,4.9,6097,4.9,5.1459772700808895,5.214490710795384,-0.0685134407144945,-0.04238514240218547
SNCR,2021-02-17,5.15,5.15,5.09,5.09,7128,5.09,5.190700410095596,5.239649967659014,-0.048949557563418,-0.035853067824108215
SNCR,2021-02-16,5.16,5.16,5.1473,5.1573,4555,5.1573,5.209009575567523,5.251621965071736,-0.042612389504212,-0.03257894538928076
SNCR,2021-02-16,5.16,5.16,5.1473,5.1573,4555,5.1573,5.2184113165798,5.259167722277475,-0.0407564056976745,-0.0300705843605477
SNCR,2021-02-12,5.01,5.08,5.01,5.08,6081,5.08,5.229522465048855,5.267317140059673,-0.0377946750108186,-0.027399129026265977
SNCR,2021-02-11,5.18,5.33,5.18,5.265,8009,5.265,5.25670836778501,5.282302511264447,-0.0255941434794371,-0.024800242530127796
SNCR,2021-02-10,5.47,5.5,5.425,5.5,12903,5.5,5.255200798291376,5.283686712165603,-0.0284859138742268,-0.024601767292800465
SNCR,2021-02-09,5.23,5.23,5.18,5.18,12261,5.18,5.210691852526172,5.266381649138851,-0.055689796612679,-0.023630730647443872
SNCR,2021-02-08,4.8287,4.87,4.8287,4.87,7449,4.87,5.216272189349112,5.273292181069959,-0.0570199917208462,-0.01561596415613508
SNCR,2021-02-05,5.0,5.0,5.0,5.0,10790,5.0,5.279230769230769,5.305555555555555,-0.0263247863247864,-0.0052649572649572825
SNCR,2021-02-04,5.26,5.33,5.24,5.33,5593,5.33,5.33,5.33,0.0,0.0
