Symbol,Date,Open,High,Low,Close,Volume,AHT SMA,AHT spanTwelveEMA,AHT spanTwntySixEMA,AHT_x,AHT_y
AHT,2020-09-18,2.08,2.09,1.9823,2.01,152771,2.01,2.3188467396236043,2.709648552025751,-0.3908018124021471,-0.329742526289213
AHT,2020-09-17,2.06,2.06,1.98,2.0049,68353,2.0049,2.375000692282441,2.765620436187811,-0.3906197439053698,-0.3144777047609796
AHT,2020-09-16,2.15,2.1821,1.97,1.99,138519,1.99,2.442291727242885,2.8264780710828363,-0.3841863438399513,-0.295442194974882
AHT,2020-09-15,1.89,2.02,1.89,1.97,55670,1.97,2.5245265867415907,2.8933963167694627,-0.368869730027872,-0.27325615775861467
AHT,2020-09-14,1.9,1.94,1.78,1.94,132056,1.94,2.625349602512789,2.96726802211102,-0.341918419598231,-0.24935276469130035
AHT,2020-09-11,2.25,2.2502,2.11,2.1116,159818,2.1116000000000006,2.7499586211514777,3.0494494638799017,-0.299490842728424,-0.22621135096456768
AHT,2020-09-10,2.46,2.49,2.32,2.3247,254807,2.324700000000001,2.866023824997201,3.124477420990293,-0.2584535959930925,-0.20789147802360358
AHT,2020-09-09,2.4,2.57,2.32,2.5501,262544,2.5501000000000005,2.9644463386330555,3.1884596146695174,-0.22401327603646148,-0.19525094853123148
AHT,2020-09-08,2.91,2.99,2.8,2.88,86411,2.8800000000000003,3.039782036566338,3.2395283838430786,-0.19974634727674045,-0.18806036665492384
AHT,2020-09-08,2.91,2.99,2.8,2.88,86411,2.88,3.068833315942036,3.268290654550525,-0.19945733860848855,-0.18513887149946967
AHT,2020-09-04,2.92,3.0010000000000003,2.92,2.9603,13815,2.9603,3.103166646113316,3.2993539069145665,-0.19618726080125093,-0.18155925472221482
AHT,2020-09-03,2.99,3.15,2.95,3.116,84925,3.116,3.1291423999521,3.326478219467732,-0.1973358195156321,-0.1779022532024559
AHT,2020-09-02,3.01,3.04,2.8799,2.92,60241,2.9199999999999995,3.131531927216118,3.3433164770251502,-0.21178454980903227,-0.17304386162416197
AHT,2020-09-01,3.14,3.14,3.03,3.11,81626,3.1099999999999994,3.1699922776190483,3.3771817951871625,-0.2071895175681142,-0.16335868957794436
AHT,2020-08-31,3.13,3.2162,3.07,3.13,71299,3.1299999999999994,3.180899964458876,3.398556338802136,-0.2176563743432598,-0.15240098258040188
AHT,2020-08-28,2.84,2.9273,2.7409,2.7929,31985,2.7928999999999995,3.1901545034513985,3.420040845906306,-0.2298863424549076,-0.13608713463968738
AHT,2020-08-27,2.71,2.94,2.7,2.8564,104224,2.8563999999999994,3.2623825949880163,3.4702121135788104,-0.20782951859079413,-0.11263733268588233
AHT,2020-08-26,2.92,2.9345,2.82,2.84,99340,2.839999999999999,3.3361976122585646,3.5193170826651152,-0.18311947040655066,-0.08883928620965438
AHT,2020-08-25,3.13,3.14,3.03,3.09,43360,3.089999999999999,3.42641535994194,3.5736624492783244,-0.14724708933638464,-0.06526924016043031
AHT,2020-08-24,3.11,3.15,3.01,3.1001,165716,3.1000999999999994,3.4875817890222924,3.612355445220591,-0.12477365619829815,-0.044774777866441726
AHT,2020-08-21,3.33,3.4,3.26,3.28,71943,3.279999999999999,3.5580330233899824,3.653335880838238,-0.09530285744825573,-0.024775058283477498
AHT,2020-08-20,3.33,3.4,3.3,3.34,96861,3.3399999999999994,3.608584482188161,3.683202751305297,-0.0746182691171362,-0.007143108492282936
AHT,2020-08-19,3.33,3.35,3.26,3.27,127058,3.27,3.6574180244041914,3.7106589714097216,-0.05324094700553061,0.009725681663930381
AHT,2020-08-18,3.44,3.54,3.41,3.44,111972,3.4399999999999986,3.7278576652049527,3.7459116891224986,-0.018054023917545958,0.025467338831295518
AHT,2020-08-17,3.63,3.64,3.48,3.5601,183415,3.560099999999999,3.780195422514944,3.7703846242522983,0.009810798262645193,0.036347679518505885
AHT,2020-08-14,3.58,3.65,3.51,3.65,87279,3.649999999999999,3.8202127720631154,3.787207394192482,0.03300537787063273,0.04298189983247094
AHT,2020-08-13,3.71,3.84,3.68,3.77,60941,3.769999999999999,3.8511605488018636,3.7981839857278814,0.05297656307398313,0.04547603032293038
AHT,2020-08-12,3.91,3.98,3.76,3.82,81055,3.819999999999999,3.8659170122203848,3.800438704586112,0.06547830763427331,0.04360089713516741
AHT,2020-08-11,4.18,4.18,3.99,4.0555,243697,4.0554999999999986,3.8742655598968185,3.798873800953,0.07539175894381778,0.038131544510391045
AHT,2020-08-10,3.97,4.03,3.94,4.0,45935,3.9999999999999982,3.841313843514421,3.77834370502924,0.06297013848518107,0.02881649090203414
AHT,2020-08-07,3.91,3.99,3.85,3.94,60755,3.9399999999999977,3.812461815062498,3.7606112014315802,0.05185061363091803,0.020278079006247403
AHT,2020-08-06,3.94,4.06,3.94,4.025,25460,4.024999999999999,3.78927305416477,3.7462600975461067,0.04301295661866433,0.012384945350079855
AHT,2020-08-05,4.07,4.15,3.9129,3.97,60074,3.969999999999999,3.746413609467456,3.723960905349794,0.022452704117661426,0.004727942532933956
AHT,2020-08-04,3.61,3.7808,3.55,3.7215,97546,3.7215,3.7057615384615374,3.7042777777777776,0.0014837606837607706,0.00029675213675197656
AHT,2020-08-03,3.89,3.94,3.68,3.7029,101668,3.7028999999999987,3.7029,3.7029,0.0,0.0
