Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-09-18,0.4546,0.4579,0.452,0.4549,6854,0.4549,0.4599787447595655,0.5105027045051709,-0.05052395974560542,-0.059269336163456934
RIBT,2020-09-17,0.46,0.465,0.4551,0.4551,34198,0.4551,0.4609021528976682,0.5149509208655846,-0.05404876796791636,-0.061455680267919824
RIBT,2020-09-16,0.4515,0.459899,0.4509,0.4538,5629,0.4538,0.4619570897881534,0.5197389945348313,-0.05778190474667794,-0.06330740834292069
RIBT,2020-09-15,0.46,0.46,0.44,0.46,6542,0.4600000000000001,0.4634401970223631,0.5250141140976178,-0.061573917075254725,-0.06468878424198139
RIBT,2020-09-14,0.45,0.45,0.4234,0.43755,11979,0.4375500000000001,0.4640656873900654,0.5302152432254272,-0.0661495558353618,-0.06546750103366307
RIBT,2020-09-11,0.4352,0.44,0.4301,0.44,46038,0.4400000000000001,0.4688867214609864,0.5376284626834614,-0.068741741222475,-0.06529698733323837
RIBT,2020-09-10,0.4126,0.4211,0.41020100000000004,0.4106,5955,0.4106,0.4741388526357112,0.5454387396981383,-0.07129988706242707,-0.0644357988609292
RIBT,2020-09-09,0.41600000000000004,0.4205,0.41020100000000004,0.4171,16846,0.4171000000000001,0.4856913712967496,0.5562258388739894,-0.07053446757723975,-0.06271977681055474
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.4981625297143405,0.5673559059839085,-0.06919337626956801,-0.060766104118883495
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.5110648078442206,0.5785683784626211,-0.06750357061840051,-0.05865928608121237
RIBT,2020-09-04,0.42,0.4373,0.42,0.4299,70000,0.4299,0.526312954724988,0.5906778487396307,-0.06436489401464274,-0.05644821494691533
RIBT,2020-09-03,0.511,0.519,0.47,0.49,1156167,0.49,0.5438425828568039,0.6035400766388012,-0.05969749378199729,-0.054469045179983466
RIBT,2020-09-02,0.4932,0.4999,0.49,0.49,15651,0.49,0.5536321433762228,0.6126232827699053,-0.0589911393936825,-0.05316193302948001
RIBT,2020-09-01,0.53,0.5371,0.53,0.5327,7279,0.5327,0.5652016239900814,0.6224331453914977,-0.0572315214014163,-0.051704631438429384
RIBT,2020-08-31,0.53,0.53015,0.53,0.53,24228,0.53,0.5711110101700962,0.6296117970228176,-0.05850078685272131,-0.050322908947682654
RIBT,2020-08-28,0.53,0.5373,0.53,0.5302,21449,0.5302,0.5785857392919319,0.6375807407846429,-0.058995001492711086,-0.04827843947142298
RIBT,2020-08-27,0.53,0.5328,0.53,0.53,4228,0.53,0.5873831464359196,0.6461712000474144,-0.05878805361149475,-0.04559929896610098
RIBT,2020-08-26,0.5373,0.5381,0.5301,0.5381,5235,0.5381,0.5978164457879049,0.6554648960512075,-0.057648450263302564,-0.04230211030475253
RIBT,2020-08-25,0.5514,0.5514,0.5301,0.5351,11817,0.5350999999999999,0.6086739813857058,0.6648540877353041,-0.05618010634959825,-0.038465525315115025
RIBT,2020-08-24,0.575,0.575,0.5501,0.564999,25229,0.5649989999999999,0.6220510689103796,0.6752344147541284,-0.05318334584374873,-0.03403688005649422
RIBT,2020-08-21,0.6021,0.6021,0.55,0.562646,153890,0.5626459999999998,0.6324241723486306,0.6840532479344585,-0.051629075585827966,-0.02925026360968059
RIBT,2020-08-20,0.5579999999999999,0.5579999999999999,0.55,0.5578,1564,0.5577999999999999,0.6451111127756542,0.6937658277692152,-0.04865471499356099,-0.023655560615643743
RIBT,2020-08-19,0.531,0.58,0.531,0.56,31643,0.5599999999999999,0.660985860553046,0.7046430939907524,-0.04365723343770645,-0.017405772021164424
RIBT,2020-08-18,0.55,0.5611,0.5448,0.5448,229124,0.5448,0.6793469261081453,0.7162145415100126,-0.03686761540186734,-0.010842906667028916
RIBT,2020-08-17,0.57,0.5778989999999999,0.56,0.5677989999999999,49485,0.5677989999999999,0.7038100035823536,0.7299277048308136,-0.026117701248460023,-0.00433672948331931
RIBT,2020-08-14,0.584,0.63,0.56,0.589699,244567,0.589699,0.7285392769609633,0.7428980012172787,-0.014358724256315347,0.0011085134579658694
RIBT,2020-08-13,0.65,0.65,0.56,0.593949,373692,0.5939489999999998,0.7537829636811385,0.7551539213146609,-0.0013709576335224627,0.004975322886536173
RIBT,2020-08-12,0.84,0.85,0.8240000000000001,0.840101,15110,0.8401009999999999,0.7828436843504365,0.7680503150198339,0.014793369330602603,0.006561893016550803
RIBT,2020-08-11,0.815,0.815,0.79001,0.8001010000000001,3980,0.8001010000000001,0.7724332633232431,0.7622862602214205,0.010147003101822594,0.004504023938037853
RIBT,2020-08-10,0.77,0.79,0.7601,0.7699,14322,0.7698999999999999,0.7674027657456508,0.7592610810391341,0.008141684706516883,0.003093279147091668
RIBT,2020-08-07,0.84,0.8504,0.83,0.833,23171,0.833,0.7669487231539512,0.7584099675222649,0.008538755631686379,0.0018311777572354191
RIBT,2020-08-06,0.83,0.838,0.7701,0.784049,23422,0.784049,0.7549394000910332,0.7524427649240459,0.002496635166987171,0.00015428328862267905
