Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-18,0.3651,0.3709,0.3651,0.3699,75862,0.3699,0.38511229857913454,0.4116877585515465,-0.026575459972411952,-0.021953832087277275
AEZS,2020-09-17,0.365,0.366,0.36,0.3627,645127,0.3627,0.387878171048068,0.4150307792356702,-0.027152608187602182,-0.020798425115993606
AEZS,2020-09-16,0.3672,0.377,0.3551,0.368792,783381,0.368792,0.3924560203295349,0.41921724157452384,-0.02676122124498892,-0.019209879348091447
AEZS,2020-09-15,0.386,0.387,0.3712,0.3713010000000001,214132,0.3713010000000001,0.3967585694803595,0.42325126090048576,-0.02649269142012628,-0.017322043873867078
AEZS,2020-09-14,0.3756,0.3769,0.34,0.3521,784966,0.3521000000000001,0.4013872184767885,0.42740728177252457,-0.026020063295736084,-0.015029381987302276
AEZS,2020-09-11,0.38,0.385,0.38,0.3847,227264,0.3847000000000001,0.4103485309271137,0.4334318643143265,-0.023083333387212857,-0.012281711660193824
AEZS,2020-09-10,0.39,0.39,0.376,0.38,533558,0.38000000000000017,0.4150119001865888,0.4373304134594727,-0.02231851327288381,-0.009581306228439078
AEZS,2020-09-09,0.3744,0.3849,0.37,0.3744,275003,0.3744000000000002,0.4213777002205141,0.4419168465362305,-0.02053914631571641,-0.006397004467327865
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000002,0.4299191002606076,0.4473181942591289,-0.017399093998521298,-0.0028614690052307296
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000002,0.4400116639443544,0.4531508497998592,-0.013139185855504776,0.0007729372430919125
AEZS,2020-09-04,0.4,0.4095,0.396,0.4,741229,0.4000000000000003,0.4519392392069642,0.4594501177838479,-0.0075108785768836514,0.004250968017741085
AEZS,2020-09-03,0.423,0.4363,0.423,0.4270000000000001,517120,0.4270000000000004,0.4613827372445942,0.4642061272065557,-0.0028233899619615754,0.007191429666397281
AEZS,2020-09-02,0.43,0.4398,0.4270000000000001,0.4282,342051,0.4282000000000004,0.4676341440163385,0.4671826173830802,0.00045152663325831455,0.009695134573486967
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.44709900000000025,0.4748039883829456,0.4703012267737266,0.004502761609218975,0.012006036558544129
AEZS,2020-08-31,0.467,0.467,0.4572,0.4649,299541,0.4649000000000002,0.4798412589980266,0.4721574049156248,0.007683854082401853,0.013881855295875416
AEZS,2020-08-28,0.46,0.46,0.4521,0.455,451964,0.4550000000000003,0.4825578515431224,0.4727379973088747,0.009819854234247638,0.015431355599243822
AEZS,2020-08-27,0.49,0.49,0.4815,0.485,469994,0.4850000000000002,0.4875683700055082,0.4741570370935848,0.01341133291192348,0.016834230940492852
AEZS,2020-08-26,0.493,0.4999,0.4819,0.4889,271272,0.4889000000000002,0.4880353463701461,0.4732896000610716,0.01474574630907449,0.017689955447635224
AEZS,2020-08-25,0.462,0.4698,0.46,0.4688,222564,0.4688000000000002,0.4878781366192635,0.4720407680659573,0.015837368553306197,0.018426007732275408
AEZS,2020-08-24,0.4907,0.4907,0.475,0.48200000000000004,998026,0.4820000000000003,0.4913468887318568,0.4723000295112338,0.01904685922062299,0.01907316752701771
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.5100000000000002,0.4930463230467399,0.4715240318721326,0.0215222911746073,0.01907974460361639
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044000000000002,0.4899638363279653,0.4684459544219032,0.02151788190606213,0.01846910796086866
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017500000000004,0.4873390792966863,0.4655696307756554,0.02176944852103091,0.017706914474570293
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4940000000000003,0.4847189118960837,0.4626752012377078,0.02204371065837596,0.01669128096295514
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5213000000000003,0.4830314413317353,0.4601692173367244,0.02286222399501092,0.015353173539099946
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4996000000000004,0.476073521573869,0.4552787547236623,0.020794766850206703,0.013475910925122202
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4873000000000003,0.4717959800418452,0.4517330551015553,0.020062924940289883,0.011646196943851076
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140100000000003,0.4689770673221807,0.4488876995096797,0.02008936781250098,0.009542014944741373
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208760000000001,0.46078926138075893,0.4436779154704541,0.017111345910304943,0.006905176727801471
AEZS,2020-08-10,0.5105,0.5479999999999999,0.51,0.5241,3486263,0.5241000000000001,0.44986439981362425,0.4375020687080904,0.012362331105533864,0.004353634432175631
AEZS,2020-08-07,0.449,0.456,0.449,0.4526,298495,0.4526000000000001,0.4363670179615559,0.4305742342047376,0.005792783756818297,0.0023514602638360724
AEZS,2020-08-06,0.465,0.47,0.4512,0.455,599956,0.4550000000000002,0.4334155666818389,0.4288121729411167,0.0046033937407221615,0.001491129390590516
AEZS,2020-08-05,0.4498,0.4508,0.43991,0.4492,579108,0.4492000000000001,0.429491124260355,0.4267171467764061,0.002773977483948975,0.0007130633030575906
AEZS,2020-08-04,0.44,0.4439,0.425,0.4364,834607,0.4364000000000002,0.42590769230769226,0.4249185185185185,0.0009891737891737364,0.00019783475783475836
AEZS,2020-08-03,0.42,0.4349,0.42,0.424,2133982,0.42400000000000015,0.424,0.424,0.0,0.0
