Symbol,Date,Open,High,Low,Close,Volume,CBWTF SMA,CBWTF spanTwelveEMA,CBWTF spanTwntySixEMA,CBWTF_x,CBWTF_y
CBWTF,2020-09-18,0.11800000000000001,0.11800000000000001,0.1123,0.1165,200461,0.1165,0.1270274736592292,0.13890766677184574,-0.011880193112616566,-0.01202788322915083
CBWTF,2020-09-17,0.11595,0.1249,0.11595,0.1223,106069,0.1223,0.12894155977908905,0.14070028011359342,-0.011758720334504369,-0.012064805758284402
CBWTF,2020-09-16,0.12,0.128,0.12,0.1261,64973,0.1261,0.1301491161025598,0.1421723025226809,-0.012023186420121096,-0.012141327114229411
CBWTF,2020-09-15,0.11885,0.1244,0.11660999999999999,0.1212,117332,0.1212,0.13088531903029793,0.14345808672449534,-0.012572767694197434,-0.01217086228775649
CBWTF,2020-09-14,0.121,0.132,0.121,0.1285,49881,0.1285,0.13264628612671575,0.145238733662455,-0.012592447535739236,-0.01207038593614626
CBWTF,2020-09-11,0.1271,0.1271,0.11599999999999999,0.1224,27898,0.1224,0.13340015633157315,0.1465778323554514,-0.01317767602387826,-0.011939870536248016
CBWTF,2020-09-10,0.11755,0.12944,0.11755,0.122,75266,0.122,0.13540018475549556,0.14851205894388753,-0.013111874188391964,-0.011630419164340454
CBWTF,2020-09-09,0.12575,0.13,0.124,0.125,110266,0.125,0.13783658198376747,0.1506330236593985,-0.012796441675631045,-0.011260055408327575
CBWTF,2020-09-08,0.129,0.1369,0.1275,0.1285,188634,0.1285,0.1401705059808161,0.1526836655521504,-0.012513159571334307,-0.010875958841501707
CBWTF,2020-09-08,0.129,0.1369,0.1275,0.1285,188634,0.1285,0.14229241615914628,0.15461835879632246,-0.012325942637176152,-0.010466658659043556
CBWTF,2020-09-04,0.14,0.14,0.1275,0.134,183556,0.134,0.14480012818808194,0.15670782750002826,-0.011907699311946268,-0.0100018376645104
CBWTF,2020-09-03,0.132,0.1499,0.132,0.14,129944,0.14,0.1467637878586423,0.1585244537000305,-0.011760665841388185,-0.009525372252651418
CBWTF,2020-09-02,0.133,0.1437,0.133,0.139548,109485,0.139548,0.14799356746930453,0.16000640999603294,-0.012012842526728408,-0.008966548855467226
CBWTF,2020-09-01,0.1211,0.1324,0.1211,0.13,203024,0.13,0.14952912519099626,0.16164308279571554,-0.012113957604719313,-0.00820497543765193
CBWTF,2020-08-31,0.1277,0.1383,0.1277,0.13125,225105,0.13124999999999998,0.15307987522572286,0.16417452941937286,-0.011094654193649968,-0.0072277298958850905
CBWTF,2020-08-28,0.15,0.1585,0.1259,0.1259,1267761,0.12589999999999998,0.15704894344858156,0.16680849177292265,-0.009759548324341087,-0.006260998821443864
CBWTF,2020-08-27,0.161,0.161,0.14800000000000002,0.1549,125135,0.15489999999999998,0.16271238771195998,0.17008117111475646,-0.007368783402796453,-0.005386361445719558
CBWTF,2020-08-26,0.15,0.1567,0.14515,0.1515,70032,0.1515,0.16413282184140726,0.17129566480393696,-0.0071628429625296966,-0.004890755956450327
CBWTF,2020-08-25,0.15,0.155,0.14825,0.1516,224514,0.15160000000000004,0.16642969853984496,0.17287931798825193,-0.006449619448406968,-0.004322734204930484
CBWTF,2020-08-24,0.1531,0.1639,0.1531,0.1582,344868,0.15820000000000006,0.16912600736527136,0.1745816634273121,-0.005455656062040765,-0.003791012894061363
CBWTF,2020-08-21,0.16,0.16399999999999998,0.16,0.1615,128183,0.1615000000000001,0.17111255415895704,0.17589219650149707,-0.004779642342540025,-0.003374852102066519
CBWTF,2020-08-20,0.15825,0.17300000000000001,0.15825,0.16399999999999998,277819,0.16400000000000006,0.1728602912787674,0.17704357222161685,-0.004183280942849449,-0.0030236545419481424
CBWTF,2020-08-19,0.16699999999999998,0.1727,0.1626,0.17157,69113,0.17157000000000006,0.1744712533294524,0.17808705799934618,-0.0036158046698937796,-0.002733747941722815
CBWTF,2020-08-18,0.16399999999999998,0.1721,0.16399999999999998,0.172,85692,0.17200000000000004,0.17499875393480738,0.17860842263929388,-0.0036096687044865072,-0.0025132337596800738
CBWTF,2020-08-17,0.174,0.174,0.1635,0.17,103447,0.1700000000000001,0.1755439819229542,0.17913709645043738,-0.0035931145274831775,-0.002239125023478465
CBWTF,2020-08-14,0.1705,0.1765,0.162,0.1661,504525,0.16610000000000005,0.1765519786362186,0.17986806416647236,-0.003316085530253754,-0.001900627647477287
CBWTF,2020-08-13,0.17165,0.184,0.17165,0.175,212160,0.17500000000000007,0.17845233838825836,0.18096950929979014,-0.00251717091153178,-0.0015467631767831702
CBWTF,2020-08-12,0.1703,0.1817,0.1703,0.1757,76615,0.17570000000000008,0.17908003627703262,0.18144707004377336,-0.002367033766740745,-0.0013041612430960178
CBWTF,2020-08-11,0.179,0.1898,0.1747,0.17594,81695,0.17594000000000007,0.1796945883274022,0.1819068356472752,-0.002212247319873017,-0.0010384431121848359
CBWTF,2020-08-10,0.1735,0.18019000000000002,0.17,0.1756,175232,0.17560000000000006,0.18037724075056624,0.18238418249905725,-0.0020069417484910035,-0.0007449920602627973
CBWTF,2020-08-07,0.17,0.18265,0.17,0.1725,85746,0.17250000000000007,0.18124582997794192,0.18292691709898184,-0.001681087121039898,-0.0004295046382057458
CBWTF,2020-08-06,0.1765,0.18,0.1707,0.1713,171918,0.17130000000000012,0.18283598088302228,0.18376107046690035,-0.0009250895838780748,-0.00011660901749720077
CBWTF,2020-08-05,0.17800000000000002,0.1875,0.17800000000000002,0.1837,99981,0.18370000000000009,0.1849334319526627,0.1847579561042524,0.00017547584841032252,8.551112409801775e-05
CBWTF,2020-08-04,0.1772,0.2,0.1772,0.1885,214651,0.18850000000000008,0.1851576923076923,0.18484259259259256,0.0003150997150997148,6.301994301994851e-05
CBWTF,2020-08-03,0.1766,0.1893,0.1766,0.18455,86095,0.1845500000000001,0.18455,0.18455,0.0,0.0
