Symbol,Date,Open,High,Low,Close,Volume,PHX SMA,PHX spanTwelveEMA,PHX spanTwntySixEMA,PHX_x,PHX_y
PHX,2020-09-18,1.74,1.74,1.74,1.74,3329,1.74,1.8248802021029449,1.9255328631372453,-0.1006526610343006,-0.10140696345408891
PHX,2020-09-17,1.76,1.8,1.7590000000000001,1.8,3395,1.8,1.8403129661216624,1.9403754921882248,-0.10006252606656307,-0.10159553905903602
PHX,2020-09-16,1.78,1.8116,1.77,1.81,9456,1.8100000000000005,1.847642596325601,1.9516055315632832,-0.10396293523768252,-0.10197879230715443
PHX,2020-09-15,1.79,1.8,1.7899,1.8,7729,1.8000000000000005,1.8544867047484368,1.9629339740883456,-0.10844726933990878,-0.10148275657452245
PHX,2020-09-14,1.82,1.82,1.7993,1.7993,1876,1.7993000000000003,1.8643933783390618,1.9759686920154136,-0.11157531367635154,-0.09974162838317586
PHX,2020-09-11,1.77,1.77,1.73,1.73,2873,1.7300000000000002,1.8762285380370731,1.990102187376647,-0.11387364933957335,-0.09678320705988187
PHX,2020-09-10,1.78,1.81,1.75,1.7866,12954,1.7866000000000004,1.9028155449529047,2.0109103623667783,-0.1080948174138736,-0.09251059648995888
PHX,2020-09-09,1.92,1.92,1.82,1.84,15893,1.8400000000000007,1.9239456440352511,2.028855191356121,-0.10490954732086966,-0.08861454125898019
PHX,2020-09-08,1.89,1.91,1.82,1.82,27517,1.820000000000001,1.9392084884052967,2.0439636066646103,-0.1047551182593136,-0.08454078974350782
PHX,2020-09-08,1.89,1.91,1.82,1.82,27517,1.820000000000001,1.960882759024441,2.0618806951977797,-0.10099793617333774,-0.07948720761455635
PHX,2020-09-04,1.97,2.0,1.93,1.964,37984,1.9640000000000009,1.9864978061197949,2.081231150813601,-0.0947333446938068,-0.07410952547486079
PHX,2020-09-03,2.04,2.2,1.8693,1.92,463656,1.9200000000000004,1.9905883163233935,2.0906096428786896,-0.10002132655529583,-0.06895357067012445
PHX,2020-09-02,1.8,1.8201,1.8,1.81,14728,1.8100000000000005,2.00342255565492,2.1042584143089846,-0.10083585865406476,-0.06118663169883153
PHX,2020-09-01,1.89,1.89,1.8,1.8301,15989,1.8301000000000005,2.0385902930467235,2.1277990874537034,-0.08920879440697993,-0.051274324960023224
PHX,2020-08-31,1.91,1.93,1.87,1.88,10468,1.88,2.0764976190552185,2.1516150144499995,-0.07511739539478103,-0.041790707598284044
PHX,2020-08-28,1.95,2.08,1.87,1.9,178505,1.9000000000000004,2.11222445888344,2.1733442156059994,-0.06111975672255944,-0.0334590356491598
PHX,2020-08-27,2.22,2.22,2.15,2.15,7515,2.150000000000001,2.1508107241349745,2.1952117528544792,-0.04440102871950469,-0.02654385538080989
PHX,2020-08-26,2.11,2.11,2.0773,2.0773,3713,2.077300000000001,2.150958128523152,2.1988286930828367,-0.0478705645596853,-0.02207956204613619
PHX,2020-08-25,2.02,2.05,2.01,2.05,8114,2.0500000000000016,2.1643505155273606,2.2085509885294643,-0.04420047300210328,-0.015631811417749022
PHX,2020-08-24,2.07,2.1,2.05,2.07,19994,2.0700000000000007,2.1851415183505174,2.221235067611821,-0.03609354926130415,-0.008489646021660344
PHX,2020-08-21,2.13,2.13,2.07,2.11,5936,2.1100000000000017,2.206076339868793,2.2333338730207672,-0.027257533151973767,-0.001588670211749502
PHX,2020-08-20,2.12,2.134,2.0725,2.1092,16545,2.1092000000000017,2.2235447652994837,2.2432005828624293,-0.019655817562945543,0.004828545523306675
PHX,2020-08-19,2.15,2.1708,2.15,2.16,6433,2.160000000000001,2.2443347226266623,2.253920629491424,-0.009585906864761462,0.01094963629486973
PHX,2020-08-18,2.15,2.19,2.15,2.1701,6495,2.170100000000001,2.2596683085587816,2.2614342798507368,-0.0017659712919551038,0.016083522084777528
PHX,2020-08-17,2.2,2.2,2.11,2.15,32218,2.1500000000000017,2.2759534555694696,2.2687410222387956,0.007212433330673562,0.020545895428960688
PHX,2020-08-14,2.21,2.29,2.15,2.2081,25159,2.208100000000002,2.2988540838548275,2.2782403040179,0.020613779836927915,0.023879260953532357
PHX,2020-08-13,2.34,2.34,2.26,2.2968,7255,2.296800000000003,2.315354826373887,2.283851528339332,0.031503298034555094,0.024695631232683576
PHX,2020-08-12,2.41,2.41,2.3,2.31,7923,2.310000000000003,2.3187284311691387,2.2828156506064783,0.03591278056266045,0.022993714532215805
PHX,2020-08-11,2.43,2.48,2.42,2.45,5333,2.450000000000004,2.3203154186544364,2.2806409026549965,0.03967451599943983,0.01976394802460464
PHX,2020-08-10,2.39,2.4,2.36,2.3718,3922,2.371800000000003,2.2967364038643336,2.267092174867396,0.029644228996937638,0.014786306030895844
PHX,2020-08-07,2.32,2.32,2.27,2.3,7128,2.300000000000003,2.2830884772942124,2.258715548856788,0.024372928437424782,0.011071825289385395
PHX,2020-08-06,2.37,2.4399,2.3301,2.38,8081,2.3800000000000034,2.280013654984069,2.2554127927653305,0.024600862218738584,0.007746549502375658
PHX,2020-08-05,2.42,2.44,2.4,2.42,11433,2.4200000000000035,2.2618343195266277,2.2454458161865567,0.016388503340070137,0.003532971323284926
PHX,2020-08-04,2.22,2.2899,2.22,2.25,5192,2.250000000000004,2.2330769230769234,2.2314814814814814,0.0015954415954415602,0.00031908831908840086
PHX,2020-08-03,2.25,2.279,2.2,2.23,45162,2.230000000000004,2.23,2.23,0.0,0.0
