Symbol,Date,Open,High,Low,Close,Volume,NBRV SMA,NBRV spanTwelveEMA,NBRV spanTwntySixEMA,NBRV_x,NBRV_y
NBRV,2020-12-18,2.5,2.5,2.44,2.4798,42013,2.4798,2.994576939902469,3.5625230986518313,-0.5679461587493617,-0.4375871381341029
NBRV,2020-12-17,2.38,2.46,2.37,2.44,104569,2.4400000000000004,3.088172747157464,3.6491409465439775,-0.5609681993865139,-0.40499738298028803
NBRV,2020-12-16,2.37,2.4,2.32,2.3231,149060,2.3231000000000006,3.20602233754973,3.745872222267496,-0.5398498847177655,-0.36600467887873167
NBRV,2020-12-15,2.46,2.5,2.42,2.48,216457,2.4800000000000004,3.3665536716496804,3.8596940000488953,-0.4931403283992149,-0.3225433774189731
NBRV,2020-12-14,2.58,2.58,2.4466,2.5,506761,2.5000000000000004,3.5277452483132588,3.970069520052807,-0.4423242717395479,-0.27989413967391263
NBRV,2020-12-11,2.44,2.5,2.31,2.4734,1328513,2.4734,3.714608020733851,4.087675081657031,-0.3730670609231801,-0.23928660665750368
NBRV,2020-12-10,3.42,3.5,3.39,3.49,48869,3.49,3.940282206321824,4.216817088189593,-0.27653488186776976,-0.20584149309108457
NBRV,2020-12-09,3.68,3.7,3.61,3.64,70323,3.640000000000001,4.022151698380338,4.274962455244761,-0.2528107568644238,-0.18816814589691339
NBRV,2020-12-08,3.85,3.85,3.75,3.76,74696,3.76,4.091633825358581,4.325759451664342,-0.23412562630576075,-0.17200749315503577
NBRV,2020-12-07,3.85,3.97,3.8,3.8299,76545,3.8299,4.151930884514687,4.371020207797488,-0.21908932328280264,-0.15647795986735452
NBRV,2020-12-04,3.75,3.84,3.75,3.8,71547,3.8,4.210481954426449,4.414309824421289,-0.20382786999484104,-0.14082511901349293
NBRV,2020-12-03,3.88,4.2299,3.72,3.88,147695,3.88,4.2851150370494375,4.463454610374992,-0.1783395733255535,-0.1250744312681561
NBRV,2020-12-02,3.7,3.998,3.64,3.943,225702,3.9430000000000014,4.3587723165129715,4.510130979204991,-0.1513586626920187,-0.11175814575380653
NBRV,2020-12-01,4.303,4.3999,4.291,4.356,14557,4.356,4.434367283151693,4.555501457541389,-0.12113417438969608,-0.10185801651925327
NBRV,2020-11-30,4.34,4.34,4.211,4.274,34474,4.273999999999999,4.448615880088366,4.571461574144702,-0.12284569405633584,-0.09703897705164256
NBRV,2020-11-27,4.39,4.468999999999999,4.355,4.428999999999999,17584,4.428999999999999,4.480364221922613,4.5952585000762785,-0.11489427815366328,-0.09058729780046924
NBRV,2020-11-27,4.39,4.468999999999999,4.355,4.428999999999999,17584,4.428999999999999,4.4897031713630895,4.60855918008238,-0.11885600871929025,-0.08451055271217028
NBRV,2020-11-25,4.413,4.5089999999999995,4.35,4.35,31327,4.3500000000000005,4.500740111610924,4.622923914488969,-0.12218380287804642,-0.07592418871039029
NBRV,2020-11-24,4.499,4.5,4.301,4.466,54892,4.466000000000001,4.528147404631092,4.644757827648088,-0.1166104230169962,-0.06435928516847647
NBRV,2020-11-23,4.16,4.2,4.066,4.091,28119,4.091000000000002,4.539446932745836,4.6590584538599344,-0.11961152111409935,-0.051296500706346525
NBRV,2020-11-20,4.4,4.431,4.303999999999999,4.353,11059,4.3530000000000015,4.620982738699625,4.704503130168731,-0.08352039146910517,-0.03421774560440854
NBRV,2020-11-19,4.51,4.51,4.39,4.397,15796,4.397000000000004,4.669706873008646,4.732623380582228,-0.06291650757358093,-0.02189208413823416
NBRV,2020-11-18,4.593999999999999,4.6,4.452,4.513999999999999,12387,4.514000000000003,4.719289940828403,4.759473251028807,-0.040183310200404776,-0.01163597827939725
NBRV,2020-11-17,4.75,4.75,4.44201,4.518,14696,4.518000000000004,4.756615384615384,4.779111111111111,-0.022495726495726842,-0.004499145299145369
NBRV,2020-11-16,4.8,4.8389999999999995,4.7,4.8,26868,4.800000000000005,4.8,4.8,0.0,0.0
