Symbol,Date,Open,High,Low,Close,Volume,ASC SMA,ASC spanTwelveEMA,ASC spanTwntySixEMA,ASC_x,ASC_y
ASC,2020-12-18,3.3,3.31,3.2559,3.275,80817,3.275,3.354740002996167,3.2968680150634735,0.057871987932692985,0.08181091128718974
ASC,2020-12-17,3.28,3.34,3.27,3.295,3233,3.2950000000000004,3.3692381853591065,3.298617456268552,0.0706207290905545,0.08779564212581381
ASC,2020-12-16,3.44,3.46,3.36,3.39,10101,3.390000000000001,3.3827360372425805,3.2989068527700365,0.08382918447254406,0.09208937038462864
ASC,2020-12-15,3.34,3.4,3.33,3.375,18895,3.3750000000000004,3.3814153167412315,3.2916194009916397,0.08979591574959223,0.09415441686264978
ASC,2020-12-14,3.55,3.55,3.45,3.45,12745,3.450000000000001,3.38258173796691,3.2849489530709706,0.0976327848959393,0.09524404214091427
ASC,2020-12-11,3.56,3.56,3.45,3.5,15974,3.5000000000000013,3.370323872142712,3.2717448693166484,0.0985790028260638,0.094646856452158
ASC,2020-12-10,3.36,3.44,3.33,3.43,16591,3.430000000000001,3.3467463943504767,3.25348445886198,0.09326193548849693,0.09366381985868166
ASC,2020-12-09,3.36,3.38,3.33,3.36,15569,3.3600000000000008,3.3316093751414733,3.2393632155709384,0.0922461595705344,0.09376429095122785
ASC,2020-12-08,3.28,3.39,3.28,3.39,18691,3.390000000000001,3.326447443349013,3.229712272816614,0.09673517053239956,0.0941438237964011
ASC,2020-12-07,3.38,3.3956,3.29,3.35,20836,3.350000000000001,3.3148924330488336,3.2168892546419428,0.09800317840689088,0.09349598711240159
ASC,2020-12-04,3.27,3.41,3.27,3.4,35699,3.400000000000001,3.3085092390577127,3.2062403950132983,0.1022688440444144,0.09236918928877925
ASC,2020-12-03,3.28,3.31,3.26,3.31,9031,3.3100000000000014,3.291874555250024,3.190739626614362,0.1011349286356622,0.08989427559987047
ASC,2020-12-02,3.24,3.25,3.23,3.23,6791,3.2300000000000013,3.2885790198409377,3.181198796743511,0.1073802230974268,0.08708411234092253
ASC,2020-12-01,3.39,3.4,3.375,3.39,8684,3.390000000000001,3.2992297507211084,3.177294700482992,0.12193505023811645,0.08201008465179647
ASC,2020-11-30,3.46,3.52,3.4,3.4,21921,3.400000000000001,3.282726069034037,3.1602782765216313,0.12244779251240613,0.07202884325521647
ASC,2020-11-27,3.47,3.54,3.47,3.5,11212,3.5000000000000004,3.2614035361311347,3.1411005386433613,0.1203029974877734,0.05942410594091916
ASC,2020-11-27,3.47,3.54,3.47,3.5,11212,3.5,3.2180223608822502,3.1123885817348302,0.10563377914741956,0.0442043830542056
ASC,2020-11-25,3.46,3.54,3.4,3.52,108468,3.52,3.1667536992244774,3.0813796682736165,0.08537403095086038,0.028847034030901997
ASC,2020-11-24,3.45,3.57,3.45,3.57,56912,3.57,3.102527099083473,3.0462900417355065,0.05623705734796669,0.014715284800912288
ASC,2020-11-23,3.1,3.155,3.09,3.145,22623,3.145,3.0175320261895586,3.0043932450743465,0.01313878111521216,0.0043348416641487975
ASC,2020-11-20,2.95,2.97,2.95,2.965,52070,2.9649999999999994,2.9943560309512973,2.9931447046802946,0.0012113262710027328,0.002133856801382956
ASC,2020-11-19,2.93,2.97,2.885,2.97,108217,2.97,2.9996934911242605,2.9953962810547186,0.004297210069542422,0.002364489433978012
ASC,2020-11-18,2.95,3.12,2.95,3.065,100032,3.065,3.005092307692308,2.997427983539095,0.00766432415321283,0.0018813092750870198
ASC,2020-11-17,3.0,3.07,2.9623,3.0173,33906,3.0173,2.9942,2.9920222222222224,0.002177777777777834,0.00043555555555556684
ASC,2020-11-16,2.92,2.99,2.85,2.99,76407,2.9900000000000007,2.99,2.99,0.0,0.0
