Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-12-18,3.91,4.04,3.88,3.88,100470,3.88,3.5221932230259423,3.296329395320209,0.2258638277057328,0.1756085113902372
GLOG,2020-12-17,3.94,3.96,3.8573,3.87,125284,3.87,3.4571374453942947,3.2496357469458266,0.207501698448469,0.1630446823113632
GLOG,2020-12-16,3.67,3.7,3.6,3.635,101899,3.635,3.382071526375076,3.2000066067014923,0.182064919673584,0.15193042827708697
GLOG,2020-12-15,3.47,3.51,3.46,3.495,63253,3.495,3.3360845311705445,3.1652071352376114,0.17087739593293305,0.14439680542796282
GLOG,2020-12-14,3.56,3.58,3.48,3.4958,101813,3.4958,3.3071908095651885,3.1388237060566198,0.16836710350856832,0.13777665780172027
GLOG,2020-12-11,3.53,3.53,3.435,3.47,67932,3.47,3.2728982294861315,3.11026560254115,0.16263262694498204,0.13012904637500813
GLOG,2020-12-10,3.35,3.47,3.3304,3.44,81443,3.44,3.2370615439381565,3.081486850744442,0.15557469319371453,0.12200315123251476
GLOG,2020-12-09,3.4,3.445,3.3902,3.445,51052,3.445,3.2001636428360025,3.0528057988039974,0.14735784403200558,0.1136102657422148
GLOG,2020-12-08,3.29,3.4115,3.29,3.3967,78685,3.3967,3.1556479415334584,3.0214302627083174,0.13421767882514055,0.10517337116976722
GLOG,2020-12-07,3.42,3.42,3.32,3.33,69409,3.3299999999999987,3.111820294539541,2.9914086837249827,0.12041161081455876,0.09791229425592375
GLOG,2020-12-04,3.18,3.37,3.165,3.365,235058,3.365,3.0721512571830942,2.9643213784229814,0.10782987876011284,0.09228746511626511
GLOG,2020-12-03,3.05,3.1,3.0,3.0233,38980,3.023299999999999,3.0189060312163836,2.93226708869682,0.08663894251956439,0.08840186170530316
GLOG,2020-12-02,2.92,2.96,2.915,2.93,50211,2.929999999999999,3.0181071278011813,2.9249844557925653,0.09312267200861556,0.08884259150173808
GLOG,2020-12-01,3.04,3.0995,3.0001,3.045,90961,3.0449999999999986,3.0341266055832143,2.9245832122559707,0.10954339332724317,0.0877725713750186
GLOG,2020-11-30,3.22,3.22,3.15,3.19,63642,3.1899999999999986,3.032149624780162,2.9149498692364486,0.11719975554371365,0.08232986588696234
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.141299999999999,3.003449556558373,2.8929458587753643,0.11050369778300917,0.07361239347277462
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1412999999999984,2.978385839568987,2.8730775274773936,0.1053083120915934,0.0643895673952161
GLOG,2020-11-25,3.13,3.14,3.05,3.1,129235,3.0999999999999988,2.9487650831269843,2.851619729675585,0.09714535345139907,0.05415988122112177
GLOG,2020-11-24,3.18,3.188,3.01,3.1,339123,3.0999999999999988,2.9212678255137092,2.8317493080496323,0.08951851746407646,0.043413513163552436
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.229999999999998,2.8887710665162007,2.8102892526936025,0.07848181382259868,0.03188726208842131
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.986299999999998,2.82672944224642,2.7767123929090913,0.05001704933732887,0.020238624154877084
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.929999999999999,2.797716613563951,2.759945384341818,0.03777122922213305,0.012794017859264137
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996899999999999,2.7736650887573964,2.7463410150891634,0.027324073668232973,0.006549715018546909
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.804999999999999,2.7330769230769234,2.7262962962962964,0.0067806267806265206,0.0013561253561253928
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.7199999999999984,2.72,2.72,0.0,0.0
