Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-12-18,7.32,7.66,7.2601,7.52,155438,7.52,7.35086199846537,6.786119453652617,0.5647425448127529,0.5958223466776138
RUBY,2020-12-17,7.05,7.55,7.05,7.15,108311,7.15,7.320109634549983,6.727409009944828,0.5927006246051558,0.603592297143829
RUBY,2020-12-16,7.64,8.06,7.5006,7.67,201842,7.67,7.351038659013616,6.693601730740412,0.6574369282732029,0.6063152152784974
RUBY,2020-12-15,8.0635,8.07,7.01,7.2988,668188,7.2988,7.293045687925183,6.6154898691996475,0.6775558187255362,0.5935347870298208
RUBY,2020-12-14,6.44,8.81,6.44,8.81,516583,8.810000000000002,7.291999449366124,6.5608250587356185,0.7311743906305068,0.572529529105892
RUBY,2020-12-11,7.67,7.75,7.39,7.39,26529,7.390000000000002,7.015999349250874,6.380891063434468,0.6351082858164077,0.5328683137247385
RUBY,2020-12-10,7.56,7.58,7.04,7.5093,35409,7.509300000000002,6.947999230932852,6.300162348509224,0.6478368824236274,0.5073083207018216
RUBY,2020-12-09,8.12,8.165,7.9,8.06,31447,8.060000000000002,6.8459445456479155,6.203431336389962,0.6425132092579533,0.4721761802713702
RUBY,2020-12-08,7.55,7.7932,7.55,7.69,25327,7.690000000000002,6.6252071903111736,6.05490584330116,0.5703013470100133,0.4295919230247244
RUBY,2020-12-07,7.13,7.19,7.13,7.155,5452,7.155000000000002,6.431608497640477,5.924098310765253,0.5075101868752245,0.39441456702840205
RUBY,2020-12-04,6.82,7.0,6.65,6.925,3721,6.9250000000000025,6.300082769938745,5.825626175626472,0.4744565943122732,0.3661406620666966
RUBY,2020-12-03,6.59,6.79,6.59,6.79,8893,6.790000000000003,6.1864614553821555,5.737676269676591,0.4487851857055638,0.3390616790053024
RUBY,2020-12-02,6.54,6.54,6.3005,6.345,7703,6.3450000000000015,6.076727174542547,5.653490371250718,0.4232368032918279,0.31163080233023677
RUBY,2020-12-01,6.25,6.39,6.24,6.35,8854,6.3500000000000005,6.0279502971866465,5.598169600950777,0.4297806962358699,0.2837293020898387
RUBY,2020-11-30,6.91,6.91,6.6608,6.6608,16229,6.6608,5.969395805766037,5.538023169026838,0.4313726367391988,0.24721645355333088
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.843685952268951,5.448201022548983,0.3954849297199674,0.20117740775686388
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.682537943590576,5.3456571043529015,0.3368808392376765,0.15260052726608797
RUBY,2020-11-25,6.44,6.47,6.4,6.46,4028,6.460000000000001,5.492090296970684,5.234909672701134,0.2571806242695489,0.10653044927319127
RUBY,2020-11-24,5.99,6.16,5.9301,6.1,9574,6.1000000000000005,5.316106714601716,5.136902446517224,0.17920426808449094,0.06886790552410163
RUBY,2020-11-23,5.6,5.76,5.56,5.76,25895,5.76,5.173580662711119,5.059854642238603,0.1137260204725159,0.04128381488400408
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.3100000000000005,5.0669589650222315,5.003843013617692,0.06311595140454074,0.023173263486876122
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,5.0227696859353665,4.979350454707106,0.043419231228258866,0.01318759150746019
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.988727810650887,4.960898491083675,0.027829319567211463,0.00562968157726008
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.935769230769231,4.93537037037037,0.000398860398860279,7.977207977223345e-05
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.935,4.935,0.0,0.0
