Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-12-18,3.87,3.96,3.8,3.9,97285,3.9,3.6690876557252388,3.503506896272712,0.16558075945252734,0.17638698796656632
KERN,2020-12-17,3.77,3.86,3.77,3.81,38444,3.81,3.627103593129828,3.4717874479745285,0.1553161451552989,0.17908854509507613
KERN,2020-12-16,3.74,3.78,3.66,3.72,85150,3.72,3.5938497009716146,3.4447304438124915,0.14911925715912355,0.18503164508002032
KERN,2020-12-15,3.56,3.5861,3.45,3.4773,23355,3.4773,3.5709132829664534,3.4227088793174905,0.14820440364896292,0.19400974206024463
KERN,2020-12-14,3.52,3.56,3.52,3.53,66641,3.53,3.587933879869445,3.4183415896628904,0.16959229020655495,0.205461076663065
KERN,2020-12-11,3.77,3.79,3.55,3.5901,136684,3.5901,3.59846731257298,3.4094089168359214,0.1890583957370593,0.2144282732771926
KERN,2020-12-10,3.43,3.5013,3.37,3.48,60441,3.48,3.5999886421317044,3.3949536301827945,0.20503501194890994,0.22077074266222615
KERN,2020-12-09,3.73,3.77,3.6,3.67,44949,3.67,3.621804758882924,3.388149920597418,0.2336548382855055,0.2247046753405552
KERN,2020-12-08,3.5,3.65,3.48,3.58,140205,3.58,3.613041987770728,3.3656019142452114,0.24744007352551645,0.2224671346043175
KERN,2020-12-07,3.75,3.8,3.41,3.5201,361486,3.5201,3.61904962191086,3.3484500673848285,0.27059955452603196,0.21622389987401777
KERN,2020-12-04,4.05,4.35,3.99,4.145,702056,4.145,3.637040462258289,3.3347180727756145,0.3023223894826748,0.2026299862110143
KERN,2020-12-03,4.04,4.07,3.865,3.9967,128698,3.9967000000000006,3.5446841826688877,3.2698955185976635,0.2747886640712234,0.17770688539309928
KERN,2020-12-02,3.7535,3.89,3.71,3.8,168963,3.8,3.4624994886086853,3.2117511600854773,0.25074832852320794,0.15343644072356805
KERN,2020-12-01,4.33,4.39,3.85,3.9221,585584,3.9221,3.4011357592648093,3.1646912528923155,0.2364445063724938,0.12910846877365806
KERN,2020-11-30,4.19,4.2,3.84,4.0,941881,4.0,3.306414988222047,3.1040985531237006,0.2023164350983464,0.10227445937394913
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.1803086224442367,3.0324264373735965,0.14788218507064066,0.0772639654428498
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.142182917434098,3.003820552363484,0.13836236507061406,0.0596094105359022
KERN,2020-11-25,3.47,3.4987,3.35,3.4379,144703,3.4379000000000013,3.09712526605848,2.9729261965525624,0.12419906950591696,0.03992117190222424
KERN,2020-11-24,3.84,3.98,3.6,3.96,755477,3.9600000000000017,3.0351662235236576,2.935728292276768,0.09943793124689028,0.018851697501300942
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.1800000000000024,2.867014627800686,2.8537865556589086,0.013228072141777236,-0.0012948609350962774
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.7500000000000018,2.8101081964917194,2.827689480111621,-0.017581283619902074,-0.0049255942043146565
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.6700000000000017,2.821036959490214,2.8339046385205515,-0.012867679030337252,-0.001761671850417912
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.820100000000002,2.8484982248520714,2.847017009602195,0.001481215249876211,0.0010148299445620346
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013000000000018,2.8536615384615387,2.8491703703703712,0.004491168091167896,0.0008982336182334905
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845000000000001,2.845,2.845,0.0,0.0
