Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.7675873615161017,2.9152296063629626,-0.1476422448468608,-0.13847647638612504
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.7798759727008475,2.932447974872,-0.1525720021711518,-0.13618503427094106
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.8125806950100927,2.959043812861759,-0.1464631178516664,-0.13208829229588825
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.829413548648291,2.9781673178907,-0.1487537692424085,-0.12849458590694368
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.858397830220708,3.002820703321956,-0.1444228731012478,-0.12342979007307733
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.872651981169928,3.020646359587712,-0.1479943784177844,-0.1181815193160346
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.8858614322917324,3.038298068354729,-0.1524366360629967,-0.11072830454059715
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.8887453290720475,3.051761913823108,-0.1630165847510598,-0.10030122165999725
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.9176081161760563,3.077502866928956,-0.1598947507528993,-0.08462238088723147
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,2.980664137298976,3.118039096283272,-0.1373749589842963,-0.06580428842081437
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.0571485258987896,3.1626822239859336,-0.1055336980871439,-0.047911620779943986
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,3.1111755306076603,3.1948968019048083,-0.083721271297148,-0.033506101453143984
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,3.185934717990872,3.2344885460571926,-0.0485538280663209,-0.020952308992142975
GALT,2021-07-12,3.32,3.34,3.27,3.27,136454,3.27,3.2742864848983038,3.277247629741768,-0.0029611448434643,-0.0140519292235986
GALT,2021-07-09,3.96,4.04,3.85,3.94,1147775,3.94,3.275065845788904,3.2778274401211087,-0.0027615943322047,-0.016824625318632165
GALT,2021-07-08,2.8,2.84,2.7915,2.84,9420,2.84,3.154168726841432,3.2248536353307973,-0.070684908489365,-0.020340383065239005
GALT,2021-07-07,2.9,2.9,2.86,2.86,4729,2.86,3.2112903135398745,3.255641926157261,-0.0443516126173864,-0.007754251709207387
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.2751612796380334,3.2872932802498416,-0.0121320006118081,0.0013950885178373677
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.294281512299494,3.296676742669829,-0.0023952303703347,0.004776860800248758
GALT,2021-07-02,3.27,3.36,3.27,3.3,1343,3.3,3.3168781508994023,3.3068108820834152,0.010067268815987,0.0065698835928946295
GALT,2021-07-01,3.21,3.2117,3.21,3.2117,5835,3.2117,3.319946905608385,3.3073557526500883,0.0125911529582962,0.005695537287121518
GALT,2021-06-30,3.51,3.51,3.4,3.4,8358,3.4,3.339628161173545,3.315008212862096,0.0246199483114493,0.003971633369327718
GALT,2021-06-29,3.53,3.53,3.46,3.461,11808,3.461,3.3286514632050985,3.308208869891063,0.0204425933140353,-0.00119044536620257
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.304588092878753,3.2959855794823483,0.0086025133964047,-0.006598705036262038
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.276331382493072,3.2828644258409363,-0.0065330433478645,-0.010399009644428728
GALT,2021-06-24,3.27,3.285,3.27,3.285,3238,3.285,3.259300724764539,3.275893579908211,-0.016592855143672,-0.011365501218569888
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.2546281292671826,3.275165066300868,-0.0205369370336856,-0.01005866273729435
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.250378698224852,3.274938271604938,-0.0245595733800856,-0.007439094163196636
GALT,2021-06-21,3.14,3.14,3.0616,3.102,12803,3.102,3.269538461538461,3.285333333333333,-0.0157948717948714,-0.003158974358974387
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.3,3.3,0.0,0.0
