Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-29,1.64,1.6499,1.64,1.6499,109975,1.6499,1.6269804275130366,1.7038416360959538,-0.0768612085829172,-0.07477936913508126
NGD,2021-07-28,1.54,1.54,1.523,1.523,18672,1.523,1.6228132325154068,1.7081569669836305,-0.0853437344682235,-0.07425890927312227
NGD,2021-07-27,1.57,1.58,1.56,1.57,55797,1.57,1.6409610929727534,1.7229695243423209,-0.0820084313695674,-0.0714877029743469
NGD,2021-07-26,1.54,1.55,1.54,1.54,24790,1.54,1.6538631098768903,1.7352070862897064,-0.0813439764128161,-0.06885752087554174
NGD,2021-07-23,1.58,1.59,1.58,1.59,20032,1.59,1.6745654934908702,1.7508236531928831,-0.0762581597020128,-0.06573590699122314
NGD,2021-07-22,1.67,1.68,1.65,1.655,50586,1.655,1.6899410377619375,1.763689545448314,-0.0737485076863764,-0.0631053438135257
NGD,2021-07-21,1.56,1.58,1.56,1.5722,60115,1.5722,1.6962939537186532,1.772384709084179,-0.0760907553655259,-0.06044455284531302
NGD,2021-07-20,1.63,1.63,1.6113,1.6113,43120,1.6113,1.7188564907584083,1.7883994858109131,-0.069542995052505,-0.056533002215259795
NGD,2021-07-19,1.59,1.61,1.58,1.59,183665,1.59,1.7384122163508462,1.8025674446757864,-0.06415522832494,-0.053280504005948526
NGD,2021-07-16,1.7,1.72,1.7,1.71,77523,1.71,1.7653962556873637,1.8195728402498488,-0.0541765845624855,-0.05056182292620059
NGD,2021-07-15,1.75,1.7582,1.74,1.75,28581,1.75,1.7754683021759754,1.8283386674698368,-0.0528703652938618,-0.04965813251712946
NGD,2021-07-14,1.78,1.78,1.76,1.775,153284,1.775,1.7800989025716074,1.834605760867424,-0.0545068582958168,-0.04885507432294649
NGD,2021-07-13,1.71,1.71,1.7,1.7,18361,1.7,1.7810259757664453,1.839374221736818,-0.0583482459703728,-0.04744212832972895
NGD,2021-07-12,1.74,1.74,1.73,1.73,57770,1.73,1.7957579713603444,1.8505241594757635,-0.0547661881154191,-0.044715598919567986
NGD,2021-07-09,1.7,1.7101,1.7,1.7101,29631,1.7101,1.8077139661531345,1.8601660922338248,-0.0524521260806902,-0.0422029516206052
NGD,2021-07-08,1.76,1.77,1.7411,1.75,44060,1.75,1.8254619599991584,1.8721713796125308,-0.0467094196133721,-0.03964065800558393
NGD,2021-07-07,1.8,1.8,1.79,1.794,24270,1.794,1.839182316362642,1.881945089981533,-0.0427627736188913,-0.03787346760363682
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8473972829740315,1.888980697180056,-0.0415834142060247,-0.036651141099823245
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8491058798784008,1.8930591529544605,-0.0439532730760598,-0.03541807282327293
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.8511251307653829,1.8974638851908168,-0.0463387544254345,-0.03328427276007624
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.8586206090863613,1.9044689960060828,-0.0458483869197212,-0.030020652343736826
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.862006174374791,1.9096265156865693,-0.0476203413117781,-0.026063718699740657
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.8804072969883892,1.921532636941495,-0.0411253399531053,-0.02067456304673128
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.904117714622642,1.9352552478968144,-0.0311375332741723,-0.015561868820137659
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.9194118445540316,1.9444756677285595,-0.0250638231745281,-0.011667952706628987
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.9302139981093096,1.951233721146844,-0.0210197230375344,-0.00831898508965425
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,1.9447983614019115,1.959332418838592,-0.0145340574366801,-0.005143800602684209
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,1.9565798816568047,1.965679012345679,-0.0090991306888743,-0.0027962363941851187
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,1.9632307692307691,1.9693333333333332,-0.006102564102564,-0.0012205128205128092
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,1.975,1.975,0.0,0.0
