Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-22,0.369,0.3997,0.3651,0.38299999999999995,1232672,0.38299999999999995,0.3816656048582188,0.4068569331358311,-0.02519132827761233,-0.024391499057286638
AEZS,2020-09-21,0.359,0.365,0.359,0.3615,177243,0.3615,0.3814229875597131,0.4087654877866976,-0.027342500226984482,-0.024191541752205226
AEZS,2020-09-18,0.3651,0.3709,0.3651,0.3699,75862,0.3699000000000001,0.3850453489342064,0.4125467268096334,-0.027501377875427,-0.023403802133510412
AEZS,2020-09-17,0.365,0.366,0.36,0.3627,645127,0.3627000000000001,0.3877990487404257,0.4159584649544041,-0.02815941621397838,-0.02237940819803126
AEZS,2020-09-16,0.3672,0.377,0.3551,0.368792,783381,0.3687920000000001,0.39236251214777584,0.4202191421507564,-0.027856630002980557,-0.02093440619404448
AEZS,2020-09-15,0.386,0.387,0.3712,0.3713010000000001,214132,0.3713010000000001,0.3966480598110078,0.42433331352281695,-0.02768525371180913,-0.019203850241810462
AEZS,2020-09-14,0.3756,0.3769,0.34,0.3521,784966,0.3521000000000001,0.401256616140282,0.4285758986046423,-0.027319282464360328,-0.017083499374310793
AEZS,2020-09-11,0.38,0.385,0.38,0.3847,227264,0.3847000000000001,0.4101941827112424,0.4346939704930137,-0.02449978778177131,-0.01452455360179842
AEZS,2020-09-10,0.39,0.39,0.376,0.38,533558,0.38000000000000017,0.41482948865874103,0.4386934881324548,-0.02386399947371381,-0.012030745056805195
AEZS,2020-09-09,0.3744,0.3849,0.37,0.3744,275003,0.3744000000000002,0.42116212296033023,0.4433889671830512,-0.022226844222720917,-0.009072431452578052
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000002,0.4296643271349357,0.4489080845576953,-0.01924375742275952,-0.00578382826004232
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000002,0.4397105684321968,0.4548679313223109,-0.015157362890114157,-0.002418845969362991
AEZS,2020-09-04,0.4,0.4095,0.396,0.4,741229,0.4000000000000003,0.4515833990562325,0.4613045658280958,-0.009721166771863243,0.0007657832608247866
AEZS,2020-09-03,0.423,0.4363,0.423,0.4270000000000001,517120,0.4270000000000004,0.4609621988846384,0.4662089310943434,-0.005246732209705007,0.003387520768996808
AEZS,2020-09-02,0.43,0.4398,0.4270000000000001,0.4282,342051,0.4282000000000004,0.4671371441363909,0.4693456455818909,-0.002208501445500055,0.005546084013672262
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.44709900000000025,0.474216624888462,0.4726372972284422,0.0015793276600197805,0.007484730378465326
