Symbol,Date,Open,High,Low,Close,Volume,LIVX SMA,LIVX spanTwelveEMA,LIVX spanTwntySixEMA,LIVX_x,LIVX_y
LIVX,2020-09-22,2.7738,2.8149,2.6789,2.7389,62271,2.7389,2.6840225079214166,2.7219240019509754,-0.03790149402955878,-0.08692976379998742
LIVX,2020-09-21,2.92,3.015,2.81,2.835,185546,2.835,2.674044782088947,2.720565922107053,-0.0465211400181067,-0.09918683124259457
LIVX,2020-09-18,2.87,2.89,2.75,2.85,137770,2.8500000000000005,2.6447801970142097,2.7114111958756184,-0.06663099886140822,-0.11235325404871664
LIVX,2020-09-17,2.72,2.73,2.62,2.68,52652,2.680000000000001,2.607467505562248,2.700324091545667,-0.0928565859834194,-0.12378381784554363
LIVX,2020-09-16,2.7,2.7002,2.5253,2.59,144443,2.5900000000000007,2.5942797793008383,2.701950018869321,-0.10767023956848254,-0.13151562581107468
LIVX,2020-09-15,2.68,2.7203,2.6297,2.64,58735,2.640000000000001,2.5950579209919,2.7109060203788657,-0.1158480993869664,-0.13747697237172268
LIVX,2020-09-14,2.6,2.63,2.47,2.63,101144,2.630000000000001,2.5868866338995176,2.716578502009176,-0.12969186810965816,-0.14288419061791188
LIVX,2020-09-11,2.56,2.61,2.54,2.56,28090,2.5600000000000014,2.5790478400630663,2.72350478216991,-0.14445694210684354,-0.14618227124497518
LIVX,2020-09-10,2.59,2.635,2.5647,2.5989999999999998,44032,2.5990000000000006,2.582511083710896,2.7365851647435027,-0.15407408103260645,-0.14661360352950809
LIVX,2020-09-09,2.5,2.5698,2.46,2.515,65127,2.515000000000001,2.5795130989310597,2.7475919779229834,-0.16807887899192364,-0.14474848415373348
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409500000000001,2.591242753282161,2.7661993361568213,-0.17495658287466045,-0.13891588544418593
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409500000000001,2.6242868902425545,2.7947352830493672,-0.17044839280681326,-0.1299057110865673
LIVX,2020-09-04,2.4,2.4,2.261,2.27,76108,2.270000000000001,2.663339052104837,2.8255541056933167,-0.1622150535884801,-0.1197700406565059
LIVX,2020-09-03,2.55,2.56,2.41,2.4775,111926,2.4775000000000005,2.734855243396625,2.869998434148782,-0.13514319075215694,-0.10915878742351244
LIVX,2020-09-02,2.72,2.72,2.56,2.575,78107,2.575,2.7816471058323753,2.9013983088806845,-0.11975120304830965,-0.1026626865913513
LIVX,2020-09-01,2.73,2.77,2.6691,2.68,102263,2.6800000000000006,2.819219306892806,2.9275101735911395,-0.10829086669833288,-0.09839055747711181
LIVX,2020-08-31,2.78,2.83,2.76,2.79,30128,2.7900000000000005,2.844531908146044,2.947310987478431,-0.10277907933238684,-0.09591548017180641
LIVX,2020-08-28,2.72,2.79,2.65,2.73,83381,2.7300000000000004,2.8544468005362336,2.959895866476705,-0.10544906594047143,-0.0941995803816613
LIVX,2020-08-27,2.83,2.8336,2.7,2.755,62009,2.7550000000000003,2.8770734915428213,2.9782875357948417,-0.10121404425201952,-0.09138720899195876
LIVX,2020-08-26,2.94,2.99,2.84,2.87,152495,2.87,2.899268671823336,2.9961505386584286,-0.0968818668350937,-0.08893050017694334
LIVX,2020-08-25,2.78,2.8,2.7,2.76,100876,2.76,2.9045902485184865,3.0062425817511027,-0.10165233323261624,-0.08694265851240598
LIVX,2020-08-24,2.85,2.89,2.82,2.835,114630,2.835,2.9308793846127568,3.0259419882911915,-0.09506260367843432,-0.0832652398323534
LIVX,2020-08-21,2.83,2.95,2.8201,2.915,129406,2.915,2.948311999996895,3.0412173473544866,-0.09290534735759204,-0.08031589887083304
LIVX,2020-08-20,2.85,2.93,2.78,2.9078,175940,2.9078,2.954368727269057,3.0513147351428462,-0.09694600787378826,-0.0771685367491434
LIVX,2020-08-19,2.93,2.99,2.83,2.89,102082,2.890000000000001,2.9628357685907036,3.062795913954273,-0.099960145363569,-0.07222416896798195
LIVX,2020-08-18,2.92,3.0,2.89,2.91,106640,2.9100000000000006,2.9760786356071955,3.0766195870706152,-0.10054095146341924,-0.06529017486908506
LIVX,2020-08-17,2.83,2.85,2.78,2.845,93835,2.8450000000000006,2.9880929329903223,3.089949154036264,-0.10185622104594172,-0.05647748072050139
LIVX,2020-08-14,2.71,2.77,2.71,2.74,150721,2.7400000000000007,3.0141098298976536,3.1095450863591654,-0.09543525646151174,-0.045132795639141306
LIVX,2020-08-13,2.78,2.8,2.6344,2.73,160656,2.7300000000000004,3.0639479807881362,3.1391086932678984,-0.07516071247976264,-0.032557180433548695
LIVX,2020-08-12,2.93,2.95,2.86,2.915,90217,2.9150000000000005,3.124665795476888,3.1718373887293305,-0.04717159325244236,-0.021906297421995322
LIVX,2020-08-11,3.15,3.17,3.115,3.1517,39043,3.1517000000000013,3.1627868491999584,3.1923843798276765,-0.02959753062771764,-0.015589973464383561
LIVX,2020-08-10,3.03,3.1,3.02,3.08,77474,3.0800000000000014,3.164802639963587,3.1956391302138902,-0.030836490250303324,-0.01208808417354993
LIVX,2020-08-07,3.04,3.08,2.9592,3.07,150734,3.0700000000000003,3.180221301775148,3.204890260631001,-0.024668958855853518,-0.007400982654361581
LIVX,2020-08-06,3.13,3.13,2.8,3.0367,281023,3.0367,3.2002615384615383,3.215681481481482,-0.015419943019943538,-0.0030839886039887078
LIVX,2020-08-05,3.22,3.3,3.1595,3.23,126284,3.23,3.23,3.23,0.0,0.0
