Symbol,Date,Open,High,Low,Close,Volume,LIZI SMA,LIZI spanTwelveEMA,LIZI spanTwntySixEMA,LIZI_x,LIZI_y
LIZI,2020-09-22,3.27,3.27,3.1,3.165,15535,3.165,3.5881042855509215,3.9791697661046066,-0.39106548055368506,-0.37480643819417386
LIZI,2020-09-21,3.35,3.49,3.3,3.3,12853,3.3,3.6650323374692713,4.044303347392975,-0.3792710099237042,-0.37074167760429605
LIZI,2020-09-18,3.61,3.7,3.36,3.41,41569,3.41,3.731401853372775,4.103847615184413,-0.3724457618116381,-0.3686093445244441
LIZI,2020-09-17,3.63,3.8,3.58,3.62,28150,3.62,3.7898385539860064,4.159355424399166,-0.3695168704131597,-0.3676502402026457
LIZI,2020-09-16,3.58,3.66,3.58,3.58,12651,3.58,3.8207182910743716,4.2025038583511005,-0.3817855672767285,-0.36718358265001716
LIZI,2020-09-15,3.52,3.58,3.52,3.53,4697,3.53,3.8644852530878935,4.252304167019188,-0.38781891393129403,-0.3635330864933392
LIZI,2020-09-14,3.65,3.65,3.5,3.5,3377,3.5,3.9253007536493287,4.310088500380722,-0.3847877467313934,-0.35746162963385025
LIZI,2020-09-11,3.7,3.79,3.7,3.79,700,3.789999999999999,4.0026281634037515,4.374895580411178,-0.3722674170074267,-0.35063010035946446
LIZI,2020-09-10,3.89,3.94,3.86,3.94,470,3.9399999999999986,4.041287829477161,4.421687226844075,-0.3803993973669124,-0.3452207711974739
LIZI,2020-09-09,3.63,3.68,3.63,3.68,1301,3.6799999999999993,4.059703798473008,4.4602222049916,-0.4005184065185912,-0.336426114655114
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.625,4.128740852740829,4.522639981390928,-0.3938991286500997,-0.3204030416892447
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.625,4.220330098693705,4.594451179902202,-0.3741210812084965,-0.3020290199490309
LIZI,2020-09-04,4.08,4.08,3.91,3.91,600,3.91,4.328571934819833,4.672007274294378,-0.34343533947454485,-0.2840060046341645
LIZI,2020-09-03,4.0,4.02,3.9,3.95,2203,3.95,4.404675922968893,4.732967856237928,-0.3282919332690346,-0.2691486709240694
LIZI,2020-09-02,4.16,4.23,4.04,4.1399,11283,4.1399,4.487344272599602,4.795605284736962,-0.30826101213736035,-0.2543628553378281
LIZI,2020-09-01,4.31,4.35,4.04,4.19,7336,4.19,4.550515958526802,4.848061707515919,-0.2975457489891173,-0.24088831613794504
LIZI,2020-08-31,4.27,4.3799,4.23,4.29,10738,4.29,4.616064314622584,4.900706644117191,-0.2846423294946083,-0.22672395792515193
LIZI,2020-08-28,4.22,4.47,4.22,4.335,700,4.335,4.675348735463054,4.949563175646566,-0.2742144401835134,-0.21224436503278804
LIZI,2020-08-27,4.4,4.4,4.4,4.4,1000,4.4,4.737230323729063,4.998728229698293,-0.2614979059692297,-0.1967518462451069
LIZI,2020-08-26,4.53,4.53,4.5,4.5,560,4.499999999999998,4.798544928043438,5.046626488074157,-0.2480815600307187,-0.18056533131407618
LIZI,2020-08-25,4.5,4.5,4.46,4.46,400,4.459999999999997,4.852825824051336,5.09035660712009,-0.2375307830687543,-0.16368627413491554
LIZI,2020-08-24,4.57,4.57,4.54,4.54,2342,4.5399999999999965,4.924248701151578,5.140785135689697,-0.21653643453811888,-0.14522514690145583
LIZI,2020-08-21,4.55,4.62,4.54,4.61,7342,4.609999999999997,4.9941121013609555,5.188847946544873,-0.1947358451839163,-0.12739732499229006
LIZI,2020-08-20,4.79,4.81,4.79,4.8,2826,4.799999999999996,5.063950665244766,5.235155782268462,-0.17120511702369612,-0.11056269494438326
LIZI,2020-08-19,4.82,4.93,4.82,4.9,3200,4.899999999999996,5.111941695289269,5.269968244849941,-0.1580265495606712,-0.09540208942455503
LIZI,2020-08-18,4.95,4.965,4.72,4.96,2174,4.9599999999999955,5.150476548978227,5.299565704437935,-0.14908915545970824,-0.07974597439052575
LIZI,2020-08-17,4.73,4.73,4.6,4.6,2477,4.599999999999995,5.1851086487924505,5.326730960792969,-0.14162231200052044,-0.06241017912323012
LIZI,2020-08-14,4.78,5.0,4.78,4.9295,1568,4.9294999999999956,5.2914920394819855,5.384869437656407,-0.0933773981744217,-0.042607145903907975
LIZI,2020-08-13,5.31,5.31,5.14,5.14,1239,5.139999999999994,5.357308773933255,5.42129899266892,-0.06399021873566467,-0.029914582836279537
LIZI,2020-08-12,5.13,5.2499,5.1,5.2499,3145,5.249899999999994,5.396819460102939,5.4438029120824325,-0.04698345197949472,-0.021395673861433248
LIZI,2020-08-11,5.4,5.4,5.4,5.4,10000,5.399999999999995,5.4235320892125625,5.459315145049027,-0.03578305583646468,-0.0149987293319181
LIZI,2020-08-10,5.2,5.2,5.2,5.2,169,5.199999999999994,5.427810650887574,5.464060356652949,-0.03624970576537479,-0.009802647705781454
LIZI,2020-08-07,5.2297,5.3,5.2297,5.3,2366,5.299999999999994,5.4692307692307685,5.485185185185184,-0.0159544159544156,-0.0031908831908831203
LIZI,2020-08-06,5.42,5.5,5.42,5.5,4900,5.499999999999994,5.5,5.5,0.0,0.0
LIZI,2020-08-05,5.5,5.5,5.5,5.5,6050,5.499999999999993,5.5,5.5,0.0,0.0
