Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-12-02,2.92,2.96,2.915,2.93,50211,2.93,2.9901307675397217,2.843861974127293,0.14626879341242915,0.13512742206751516
GLOG,2020-12-01,3.04,3.0995,3.0001,3.045,90961,3.0449999999999995,3.0010636343651265,2.8369709320574765,0.1640927023076495,0.13234207923128677
GLOG,2020-11-30,3.22,3.22,3.15,3.19,63642,3.1899999999999995,2.9930752042496938,2.8203286066220743,0.1727465976276199,0.12440442346219596
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1413,2.9572706959314567,2.7907548951518404,0.16651580077961636,0.11231887992084007
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1413,2.923810822464449,2.762711286763988,0.16109953570046145,0.09876964970614599
GLOG,2020-11-25,3.13,3.14,3.05,3.1,129235,3.1000000000000005,2.8842673356398034,2.7324241897051067,0.15184314593469628,0.08318717820756723
GLOG,2020-11-24,3.18,3.188,3.01,3.1,339123,3.100000000000001,2.84504321484704,2.703018124881515,0.14202508996552465,0.06602318627578485
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.2300000000000013,2.79868743572832,2.671259574872036,0.12742786085628355,0.04702271035334979
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.9863000000000004,2.7202669694971053,2.6265603408617992,0.0937066286353061,0.02692142272761624
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.9300000000000006,2.671897327587488,2.597781168130743,0.07411615945674521,0.010225121250693775
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996900000000001,2.624969568967032,2.5712036615812024,0.05376590738582898,-0.0057476383008190825
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.8050000000000006,2.5573458542337644,2.5371479545076987,0.020197899726065668,-0.02062602472248121
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.72,2.5123178277308127,2.5157197908683147,-0.003401963137501962,-0.03083200583461793
GLOG,2020-11-13,2.52,2.57,2.45,2.5601,133466,2.5601,2.4745574327727784,2.49937737413778,-0.02481994136500143,-0.03768951650889692
GLOG,2020-11-12,2.56,2.56,2.48,2.5,118208,2.5000000000000004,2.459004238731466,2.4945195640688023,-0.03551532533733637,-0.040906910294870785
GLOG,2020-11-11,2.61,2.61,2.47,2.545,123659,2.545,2.451550463955369,2.4940811291943064,-0.04253066523893745,-0.04225480653425439
GLOG,2020-11-10,2.51,2.53,2.4,2.41,255460,2.41,2.434559639219981,2.4900076195298513,-0.055447980309869305,-0.04218584185808363
GLOG,2020-11-09,2.4,2.6183,2.37,2.45,522335,2.45,2.439025028169069,2.4964082290922387,-0.057383200923169835,-0.03887030724513699
GLOG,2020-11-06,2.32,2.35,2.3,2.319,159876,2.319,2.437029578745263,2.5001208874196177,-0.06309130867435453,-0.034242083825628766
GLOG,2020-11-05,2.32,2.32,2.27,2.29,143280,2.29,2.458489502153493,2.514610558413187,-0.05612105625969388,-0.027029777613447322
GLOG,2020-11-04,2.39,2.39,2.3,2.35,152027,2.3500000000000005,2.4891239570904915,2.532579403086242,-0.043455445995749915,-0.01975695795188568
GLOG,2020-11-03,2.45,2.465,2.43,2.435,100006,2.435,2.5144192220160364,2.547185755333141,-0.03276653331710522,-0.013832335940919508
GLOG,2020-11-02,2.4,2.45,2.37,2.3968,83417,2.3968,2.5288590805644056,2.5561606157597927,-0.02730153519538669,-0.00909878659687319
GLOG,2020-10-30,2.51,2.54,2.42,2.465,79440,2.464999999999999,2.552869822485207,2.568909465020576,-0.016039642535369047,-0.004548099447244703
GLOG,2020-10-29,2.53,2.5364,2.43,2.48,152602,2.4799999999999978,2.5688461538461542,2.5772222222222223,-0.008376068376068524,-0.001675213675213616
GLOG,2020-10-28,2.59,2.66,2.5653,2.585,170888,2.5849999999999977,2.585,2.585,0.0,0.0
