Symbol,Date,Open,High,Low,Close,Volume,LXRX SMA,LXRX spanTwelveEMA,LXRX spanTwntySixEMA,LXRX_x,LXRX_y
LXRX,2020-12-02,1.48,1.53,1.44,1.5,302389,1.5,1.5117496774739696,1.4275051436527335,0.08424453382123588,0.08092708102136857
LXRX,2020-12-01,1.54,1.56,1.52,1.5316,253625,1.5316,1.5138859824692368,1.4217055551449524,0.09218042732428433,0.08009771782140168
LXRX,2020-11-30,1.59,1.62,1.57,1.5786,320383,1.5785999999999998,1.5106652520090982,1.4129139995565485,0.09775125245254944,0.077077040445681
LXRX,2020-11-27,1.65,1.66,1.59,1.6218,329673,1.6217999999999997,1.4983134796471158,1.3996591195210724,0.09865436012604344,0.07190848744396383
LXRX,2020-11-27,1.65,1.66,1.59,1.6218,329673,1.6218,1.4758613850375006,1.3818878490827582,0.09397353595474243,0.06522201927344391
LXRX,2020-11-25,1.62,1.64,1.55,1.6,408000,1.6,1.4493270914079557,1.3626948770093792,0.08663221439857649,0.058034140103119275
LXRX,2020-11-24,1.48,1.49,1.45,1.46,207275,1.46,1.4219320171184928,1.3437104671701294,0.07822154994836339,0.050884621529254964
LXRX,2020-11-23,1.49,1.5,1.44,1.4534,384289,1.4534000000000002,1.4150105656854914,1.33440730454374,0.08060326114175154,0.04405038942447785
LXRX,2020-11-20,1.53,1.56,1.48,1.5019999999999998,384058,1.5019999999999998,1.4080306685373989,1.324887888907239,0.08314277963015981,0.03491217149515943
LXRX,2020-11-19,1.57,1.58,1.49,1.51,764881,1.5100000000000002,1.390945335544199,1.3107189200198184,0.08022641552438059,0.022854519461409335
LXRX,2020-11-18,1.8,1.815,1.65,1.65,2690293,1.65,1.3692990329158714,1.2947764336214038,0.07452259929446757,0.00851154544566652
LXRX,2020-11-17,2.25,2.38,1.88,1.95,36859392,1.95,1.31826249344603,1.2663585483111162,0.0519039451349137,-0.007991218016533744
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.2850000000000004,1.2034011286180353,1.2116672321760056,-0.008266103557970306,-0.02296500880439566
LXRX,2020-11-13,1.23,1.23,1.19,1.2101,72206,1.2101000000000004,1.188564970184951,1.205800610750086,-0.017235640565135046,-0.026639735116001994
LXRX,2020-11-12,1.25,1.26,1.23,1.23,51671,1.2300000000000002,1.1846495102185783,1.205456659610093,-0.02080714939151473,-0.02899075875371873
LXRX,2020-11-11,1.29,1.29,1.225,1.235,151521,1.2350000000000003,1.176403966621956,1.2034931923789003,-0.02708922575694439,-0.03103666109426973
LXRX,2020-11-10,1.17,1.23,1.1666,1.2234,162467,1.2234,1.1657501423714027,1.2009726477692126,-0.03522250539780991,-0.032023519928601064
LXRX,2020-11-09,1.03,1.14,1.03,1.14,241796,1.14,1.1552683500752938,1.1991784595907498,-0.043910109515455716,-0.03122377356129885
LXRX,2020-11-06,1.11,1.1245,1.069,1.09,107673,1.09,1.1580444137253476,1.2039127363580095,-0.04586832263266194,-0.02805218957275958
LXRX,2020-11-05,1.11,1.13,1.08,1.1,50088,1.1000000000000003,1.1704161253117744,1.2130257552666504,-0.04260962995487594,-0.023598156307783988
LXRX,2020-11-04,1.1,1.13,1.1,1.11,37729,1.1100000000000003,1.1832190571866423,1.2220678156879825,-0.03884875850133995,-0.018845287896011
LXRX,2020-11-03,1.06,1.11,1.06,1.1001,165520,1.1001000000000003,1.196531613038759,1.2310332409430211,-0.03450162790426181,-0.013844420244678704
LXRX,2020-11-02,1.09,1.09,1.05,1.075,109870,1.0750000000000004,1.2140646335912608,1.2415079002184626,-0.02744326662720176,-0.00868011832978287
LXRX,2020-10-30,1.15,1.16,1.125,1.13,84792,1.13,1.2393491124260354,1.2548285322359396,-0.015479419809904194,-0.003989331255428148
LXRX,2020-10-29,1.25,1.25,1.16,1.2,200545,1.2000000000000002,1.2592307692307692,1.2648148148148148,-0.005584045584045683,-0.0011168091168091367
LXRX,2020-10-28,1.3,1.3,1.26,1.27,39140,1.2700000000000002,1.27,1.27,0.0,0.0
