Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-12-02,0.078,0.08900000000000001,0.078,0.0865,11000,0.0865,0.11626453537872053,0.15054089221064176,-0.034276356831921234,-0.029997827969539773
ABMC,2020-12-01,0.0905,0.0988,0.09,0.09,166819,0.09,0.12167626908394245,0.1556641635874931,-0.033987894503550664,-0.028928195753944404
ABMC,2020-11-30,0.1025,0.107,0.0905,0.1012,62708,0.10119999999999996,0.12743559073556834,0.16091729667449256,-0.03348170593892422,-0.02766327106654284
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.1322056981420353,0.16569468040845195,-0.03348898226641664,-0.026208662348447494
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.13706127962240536,0.1705102548411281,-0.033448975218722754,-0.024388582368955202
ABMC,2020-11-25,0.1006,0.1056,0.1006,0.1056,1100,0.1056,0.14279969409920631,0.17571107522841836,-0.03291138112921205,-0.02212348415651331
ABMC,2020-11-24,0.10845,0.1095,0.1001,0.1047,25245,0.10470000000000004,0.14956327484451656,0.1813199612466918,-0.03175668640217527,-0.01942650991333863
ABMC,2020-11-23,0.10705,0.11,0.10099999999999999,0.1015,44165,0.10150000000000002,0.15772023390715592,0.1874495581464272,-0.029729324239271243,-0.016343965791129473
ABMC,2020-11-20,0.1093,0.1125,0.10737999999999999,0.1125,18800,0.11250000000000004,0.16794209461754792,0.19432552279814136,-0.026383428180593443,-0.012997626179094023
ABMC,2020-11-19,0.11075,0.1125,0.109,0.1125,5368,0.11250000000000004,0.1780224754571021,0.20087156462199265,-0.022849089164890563,-0.009651175678719166
ABMC,2020-11-18,0.11,0.115,0.10685,0.11,82300,0.11000000000000004,0.18993565281293884,0.20794128979175205,-0.018005636978813216,-0.0063516973071763155
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.11100000000000004,0.2044694078698368,0.21577659297509225,-0.011307185105255413,-0.0034382123892670894
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.2214638456643526,0.2241587204130996,-0.0026948747487470226,-0.0014709692102700014
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379000000000001,0.22354818123968945,0.2252914180461476,-0.0017432368064581873,-0.001164992825650753
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.22093875964690568,0.2242827314898394,-0.003343971842933724,-0.0010204318304489013
ABMC,2020-11-11,0.203025,0.233,0.20275,0.233,18400,0.2330000000000001,0.22181853412816127,0.22493735000902654,-0.0031188158808652666,-0.0004395468273276956
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.20000000000000004,0.21978554033328151,0.22429233800974868,-0.004506797676467167,0.00023027043605669724
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.18,0.22338291130296906,0.22623572505052855,-0.002852813747559524,0.0014145374641876631
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2197,0.23127071335805435,0.2299345830545709,0.0013361303034834793,0.002481375267124453
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.24,0.23337447942315515,0.2307533496989365,0.0026211297242186016,0.002767686508034703
ABMC,2020-11-04,0.2055,0.22,0.1998,0.22,990,0.22,0.2321698393182743,0.23001361767485146,0.0021562216434228287,0.002804325703988714
ABMC,2020-11-03,0.22,0.22,0.21,0.21,38156,0.20999999999999994,0.2343825373761423,0.2308147070888396,0.0035678302873027312,0.002966351719130178
ABMC,2020-11-02,0.25,0.25,0.24,0.242225,89900,0.24222499999999994,0.23881572598998635,0.2324798836559468,0.006335842334039582,0.0028159820770870467
ABMC,2020-10-30,0.2566,0.268,0.2566,0.268,3700,0.2679999999999999,0.2381958579881657,0.2317002743484225,0.006495583639743174,0.0019360170128489198
ABMC,2020-10-29,0.265,0.275,0.26,0.275,9250,0.2749999999999999,0.23277692307692305,0.2287962962962963,0.003980626780626746,0.000796125356125349
ABMC,2020-10-28,0.225,0.23,0.225,0.2251,8000,0.22509999999999986,0.2251,0.2251,0.0,0.0
