Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-12-02,3.02,3.02,2.85,2.8688,50966,2.8688,3.017296849951477,2.7642925622752683,0.2530042876762089,0.2566939509746056
NCTY,2020-12-01,2.98,3.0,2.91,2.93,31961,2.93,3.0442962772153823,2.7559319672572897,0.2883643099580926,0.2576163667992048
NCTY,2020-11-30,3.27,3.27,2.93,3.0,270459,3.0,3.06507741852727,2.742006524637873,0.3230708938893967,0.24992938100948284
NCTY,2020-11-27,3.56,3.67,3.43,3.5691,314616,3.5691,3.076909676441318,2.7213670466089033,0.3555426298324158,0.23164400278950437
NCTY,2020-11-27,3.56,3.67,3.43,3.5691,314616,3.5691,2.987420526703376,2.6535484103376152,0.3338721163657614,0.20066934602877673
NCTY,2020-11-25,3.57,3.6899,3.51,3.67,110863,3.6699999999999986,2.881660622467627,2.580304283164624,0.3013563393030032,0.16736865344453067
NCTY,2020-11-24,3.96,3.96,3.28,3.5298,569989,3.529799999999998,2.738326190189013,2.493128625817793,0.2451975643712201,0.13387173197991264
NCTY,2020-11-23,3.55,4.09,3.5,3.5798,2294035,3.5797999999999988,2.59442186113247,2.4101949158832165,0.1842269452492533,0.1060402738820859
NCTY,2020-11-20,2.63,2.74,2.61,2.6369,231276,2.6368999999999985,2.415262199520192,2.316626509153874,0.0986356903663177,0.08649360604029402
NCTY,2020-11-19,2.42,2.42,2.38,2.38,20864,2.379999999999998,2.374964417614772,2.291004629886184,0.08395978772858825,0.08345808495878798
NCTY,2020-11-18,2.31,2.3798,2.31,2.31,21831,2.309999999999998,2.3740488571810943,2.2838850002770785,0.09016385690401574,0.08333265926633801
NCTY,2020-11-17,2.34,2.42,2.2827,2.37,122625,2.369999999999998,2.385694103941293,2.2817958002992453,0.103898303642048,0.08162485985691859
NCTY,2020-11-16,2.55,2.58,2.36,2.4376,103608,2.437599999999998,2.3885475773851645,2.2747394643231846,0.11380811306197992,0.07605649891063633
NCTY,2020-11-13,2.74,2.82,2.6,2.69,260364,2.6899999999999973,2.379628955091558,2.26171062146904,0.11791833362251848,0.06661859537280043
NCTY,2020-11-12,2.4746,2.59,2.4746,2.5643,38477,2.564299999999997,2.323197856017296,2.2274474711865633,0.09575038483073328,0.053793660810371034
NCTY,2020-11-11,2.41,2.55,2.405,2.53,107873,2.529999999999997,2.2793611025658955,2.200499268881488,0.07886183368440758,0.043304479805280585
NCTY,2020-11-10,2.3,2.32,2.255,2.2839,24669,2.283899999999997,2.233790393941513,2.1741392103920067,0.05965118354950594,0.03441514133549883
NCTY,2020-11-09,2.25,2.38,2.24,2.36,42855,2.3599999999999968,2.224679556476334,2.165358347223368,0.05932120925296625,0.02810613078199694
NCTY,2020-11-06,2.5,2.61,2.42,2.4995,153507,2.499499999999997,2.2000758394720306,2.1497870150012366,0.05028882447079397,0.02030236116425472
NCTY,2020-11-05,2.235,2.2999,2.18,2.23,49294,2.2299999999999973,2.1456350830124,2.121809976201336,0.023825106811063982,0.012805745337619908
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.1189999999999976,2.1302960071964727,2.1131547742974433,0.017141232899029912,0.01005090496925889
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.199999999999997,2.1323498266867404,2.1126871562412384,0.019662670445502076,0.008278322986816244
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.139999999999997,2.1200497951752393,2.1057021287405373,0.014347666434701534,0.005432236122144787
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.227899999999997,2.1164224852071003,2.1029582990397797,0.013464186167320149,0.003203378544005489
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.129999999999997,2.0961538461538463,2.0929629629629627,0.0031908831908831203,0.0006381766381767129
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.0899999999999967,2.09,2.09,0.0,0.0
