Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-12-02,1.01,1.06,1.01,1.03,150540,1.03,1.0390687742113374,1.021857114479621,0.017211659731716678,0.016224949245152345
SFET,2020-12-01,1.04,1.065,1.03,1.06,91689,1.0599999999999998,1.0407176422497624,1.0212056836379904,0.019511958611772014,0.015978271623511318
SFET,2020-11-30,1.06,1.0632,0.9801,1.0197,233465,1.0196999999999998,1.0372117590224466,1.0181021383290296,0.019109620693416932,0.015094849876446142
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.0599999999999998,1.0403957152083458,1.017974309395352,0.0224214058129939,0.014091157172203446
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.06,1.0368312997916815,1.0146122541469802,0.02221904564470134,0.012008595012005832
SFET,2020-11-25,1.2,1.2,1.06,1.075,651058,1.0749999999999995,1.0326188088447146,1.0109812344787386,0.02163757436597602,0.009455982353831955
SFET,2020-11-24,1.09,1.11,1.06,1.0884,110319,1.0883999999999998,1.0249131377255718,1.0058597332370376,0.01905340448853421,0.006410584350795938
SFET,2020-11-23,1.06,1.08,1.04,1.0501,35600,1.0500999999999996,1.013370071857494,0.9992565118960006,0.014113559961493438,0.003249879316361369
SFET,2020-11-20,1.08,1.1,1.062,1.07,18304,1.0699999999999998,1.0066919031043111,0.9951890328476808,0.011502870256630436,0.0005339591550783517
SFET,2020-11-19,1.07,1.07,1.04,1.05,28716,1.05,0.9951813400323676,0.9892041554754952,0.005977184556872461,-0.002208268620309642
SFET,2020-11-18,1.02,1.02,0.9905,1.0087,26614,1.0087,0.9852143109473436,0.9843404879135348,0.0008738230338087849,-0.00425463191460514
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.9949,0.9809441856650424,0.9823917269466176,-0.0014475412815750932,-0.005536745651708621
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902,0.9784067648768684,0.981391065102347,-0.0029843002254785755,-0.006559046744241974
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.9867,0.9762625403090264,0.9806863503105347,-0.004423810001508488,-0.007452733373932824
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.9837,0.9743648203652128,0.9802052583353776,-0.005840437970164758,-0.008209964217038936
SFET,2020-11-11,0.9851,1.0,0.97,0.97,5221,0.97,0.9726675149770696,0.9799256790022076,-0.007258164025138125,-0.00880234577875745
SFET,2020-11-10,1.0,1.02,0.9841,0.9851,22882,0.9851,0.9731525177001732,0.9807197333223844,-0.0075672156222112985,-0.00918839121716231
SFET,2020-11-09,1.08,1.08,0.9701,0.9937,85943,0.9937,0.9709802481911136,0.9803693119881752,-0.009389063797061505,-0.009593685115900091
SFET,2020-11-06,1.03,1.03,0.99,1.0,100565,1.0,0.9668493842258616,0.9793028569472292,-0.012453472721367652,-0.009644840445609709
SFET,2020-11-05,0.922,0.955,0.922,0.93,66292,0.9300000000000002,0.9608219995396544,0.9776470855030076,-0.01682508596335297,-0.008942682376670251
SFET,2020-11-04,0.94,0.9497,0.92051,0.9209999999999999,10944,0.9209999999999999,0.9664259994559552,0.981458852343248,-0.015032852887292837,-0.006972081479999516
SFET,2020-11-03,0.9219,0.9446,0.92,0.941224,15191,0.941224,0.9746852720843108,0.986295560530708,-0.01161028844639711,-0.004956888628176185
SFET,2020-11-02,0.9221,0.96,0.9221,0.9440000000000001,15330,0.9440000000000001,0.9807691397360038,0.9899012853731648,-0.009132145637160916,-0.0032935386736209255
SFET,2020-10-30,0.9755,0.9777,0.94,0.96,8633,0.96,0.9874544378698226,0.993573388203018,-0.006118950333195317,-0.0018338869327358999
SFET,2020-10-29,0.97,0.98,0.9520000000000001,0.9520000000000001,10423,0.952,0.9924461538461541,0.9962592592592592,-0.003813105413105311,-0.0007626210826210179
SFET,2020-10-28,0.9909,1.0,0.97,0.9998,39927,0.9998,0.9998,0.9998,0.0,0.0
