Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-12-02,3.7535,3.89,3.71,3.8,168963,3.8,3.476851832688296,3.159917507283692,0.316934325404604,0.2569950099138409
KERN,2020-12-01,4.33,4.39,3.85,3.9221,585584,3.9221,3.4180976204498035,3.1087109078663877,0.3093867125834162,0.24201018104115013
KERN,2020-11-30,4.19,4.2,3.84,4.0,941881,4.0,3.3264608241679494,3.0436397804956985,0.2828210436722509,0.22516604815558372
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.39,3.203999155834849,2.9671309629353546,0.2368681928994945,0.21075229927641692
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.3899999999999992,3.1701808205320936,2.9333014399701827,0.23687938056191135,0.2042233258706475
KERN,2020-11-25,3.47,3.4987,3.35,3.4379,144703,3.4378999999999995,3.1302136969924748,2.8967655551677964,0.2334481418246779,0.19605931219783163
KERN,2020-11-24,3.84,3.98,3.6,3.96,755477,3.96,3.0742707328092878,2.8534747995812206,0.2207959332280676,0.18671210479111994
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.1800000000000006,2.9132290478655225,2.7649527835477183,0.14827626431780416,0.1781911476818831
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.7500000000000004,2.8647252383865265,2.7317490062315364,0.13297623215499055,0.18566986852290282
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.67,2.885584372638622,2.7302889267300587,0.15529544590856315,0.19884327761488096
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.8201,2.924781531300189,2.735112040868464,0.18966949043172526,0.20973023554146042
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013,2.9438145369911326,2.728313004137941,0.2155015328531915,0.21474542181889428
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845,2.9515444528077017,2.714474044468976,0.2370704083387261,0.21455639406031998
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.83,2.9709161715000114,2.7040319680264946,0.2668842034735173,0.20892789049071855
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1,2.9965372935909227,2.693954525468614,0.3025827681223085,0.19443881224501897
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.223599999999999,2.977725892425636,2.661470887506103,0.3162550049195332,0.16740282327569658
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.0456,2.9330215092302967,2.6165005585065915,0.3165209507237057,0.13018977786473743
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.87,2.7307345109085333,2.5021726031871188,0.22856190772141405,0.08360698464999547
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.34,2.5235953310737207,2.3927464114420878,0.13084891963163248,0.04736825388214072
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.68,2.3751581185416697,2.3169661243574557,0.058191994184214835,0.026498087444767667
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.2999999999999994,2.3197323219128827,2.287923414306052,0.03180890760683086,0.018574610759906095
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438299999999999,2.323320016806134,2.2869572874505364,0.03636272935559815,0.015266036548174901
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.3899999999999992,2.3024145653163397,2.2748498704465785,0.027564694869761645,0.009991863346319203
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,2.4199999999999986,2.2864899408284023,2.2656378600823053,0.020852080746097457,0.005598655465458702
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,2.3568999999999987,2.2622153846153847,2.253288888888889,0.00892649572649562,0.001785299145299124
KERN,2020-10-28,2.35,2.39,2.17,2.245,765612,2.2449999999999988,2.245,2.245,0.0,0.0
