Symbol,Date,Open,High,Low,Close,Volume,SNCR SMA,SNCR spanTwelveEMA,SNCR spanTwntySixEMA,SNCR_x,SNCR_y
SNCR,2021-03-19,4.24,4.28,4.24,4.28,136029,4.28,4.362206934456388,4.499802487606352,-0.1375955531499633,-0.1589772543397837
SNCR,2021-03-18,4.37,4.37,4.36,4.36,4187,4.36,4.377153649812096,4.517386686614859,-0.1402330368027637,-0.16432267963723882
SNCR,2021-03-17,4.22,4.22,4.22,4.22,17526,4.22,4.380272495232476,4.529977621544048,-0.1497051263115718,-0.1703450903458578
SNCR,2021-03-16,4.66,4.66,4.66,4.66,2680,4.66,4.409412948911108,4.554775831267572,-0.1453628823564647,-0.17550508135442927
SNCR,2021-03-15,4.58,4.58,4.58,4.58,5077,4.58,4.363851666894945,4.546357897768978,-0.1825062308740328,-0.18304063110392038
SNCR,2021-03-12,4.53,4.53,4.53,4.53,4913,4.53,4.324551969966754,4.543666529590496,-0.2191145596237422,-0.18317423116139225
SNCR,2021-03-11,4.13,4.15,4.13,4.131,7780,4.131,4.287197782687981,4.544759851957736,-0.2575620692697544,-0.17418914904580474
SNCR,2021-03-10,4.04,4.045,4.0,4.045,8719,4.045,4.315597379540342,4.577860640114354,-0.262263260574012,-0.15334591898981706
SNCR,2021-03-09,3.65,3.65,3.3,3.49,60816,3.49,4.364796903093131,4.620489491323502,-0.2556925882303709,-0.1261165835937683
SNCR,2021-03-08,4.01,4.1,4.01,4.1,5338,4.1,4.523850885473701,4.710928650629382,-0.1870777651556814,-0.09372258243461765
SNCR,2021-03-05,4.5419,4.5419,3.98,3.98,5190,3.98,4.600914682832555,4.759802942679733,-0.1588882598471777,-0.0703837867543517
SNCR,2021-03-04,4.34,4.445,4.34,4.445,10136,4.445,4.713808261529383,4.822187178094112,-0.108378916564729,-0.04825766848114519
SNCR,2021-03-03,4.61,4.61,4.61,4.61,1564,4.61,4.762682490898363,4.852362152341642,-0.0896796614432791,-0.03322735646024921
SNCR,2021-03-02,4.6,4.6,4.6,4.6,984,4.6,4.790442943788974,4.8717511245289735,-0.0813081807399997,-0.01911428021449174
SNCR,2021-03-01,4.5,4.52,4.5,4.51,2732,4.51,4.825068933568787,4.893491214491291,-0.0684222809225048,-0.003565805083114725
SNCR,2021-02-26,4.61,4.61,4.61,4.61,2236,4.61,4.8823541942176565,4.924170511650595,-0.0418163174329384,0.012648313876732794
SNCR,2021-02-25,4.79,4.82,4.732,4.7912,14290,4.7912,4.931873138620866,4.949304152582643,-0.0174310139617768,0.026264471704150603
SNCR,2021-02-24,4.71,4.71,4.71,4.71,3331,4.71,4.95745007291557,4.961952484789255,-0.0045024118736849,0.03718834312063246
SNCR,2021-02-23,4.83,4.83,4.8,4.8,5950,4.8,5.002440995263855,4.982108683572395,0.0203323116914599,0.047611031869211805
SNCR,2021-02-22,5.05,5.05,5.05,5.05,6871,5.05,5.039248448948193,4.996677378258188,0.0425710706900055,0.05443071191364975
SNCR,2021-02-19,4.91,4.956,4.9,4.94,7055,4.94,5.0372936214842285,4.992411568518842,0.0448820529653861,0.05739562221956103
SNCR,2021-02-18,4.92,4.92,4.9,4.9,6097,4.9,5.054983370844997,4.99660449400035,0.0583788768446478,0.06052401453310474
SNCR,2021-02-17,5.15,5.15,5.09,5.09,7128,5.09,5.083162165544088,5.004332853520377,0.0788293120237115,0.061060298955218965
SNCR,2021-02-16,5.16,5.16,5.1473,5.1573,4555,5.1573,5.081918922915741,4.997479481802007,0.0844394411137345,0.05661804568809581
SNCR,2021-02-16,5.16,5.16,5.1473,5.1573,4555,5.1573,5.068213272536784,4.984693840346167,0.0835194321906174,0.04966269683168633
SNCR,2021-02-12,5.01,5.08,5.01,5.08,6081,5.08,5.05201568572529,4.97088534757386,0.0811303381514294,0.041198512991953554
SNCR,2021-02-11,5.18,5.33,5.18,5.265,8009,5.265,5.046927628584433,4.96215617537977,0.084771453204663,0.031215556702084573
SNCR,2021-02-10,5.47,5.5,5.425,5.5,12903,5.5,5.007278106508876,4.937928669410152,0.0693494370987242,0.01782658257643995
SNCR,2021-02-09,5.23,5.23,5.18,5.18,12261,5.18,4.917692307692308,4.892962962962963,0.0247293447293444,0.0049458689458688814
SNCR,2021-02-08,4.8287,4.87,4.8287,4.87,7449,4.87,4.87,4.87,0.0,0.0
