Symbol,Date,Open,High,Low,Close,Volume,SB SMA,SB spanTwelveEMA,SB spanTwntySixEMA,SB_x,SB_y
SB,2020-12-28,1.21,1.27,1.21,1.25,66408,1.25,1.1946733650989547,1.1705032685149952,0.024170096583959518,0.01779047843460121
SB,2020-12-28,1.21,1.27,1.21,1.25,66408,1.25,1.1846139769351285,1.1641435299961949,0.02047044693893341,0.01619557389726163
SB,2020-12-24,1.18,1.2,1.18,1.2,7697,1.2000000000000002,1.1727256091051514,1.1572750123958906,0.015450596709260857,0.015126855636843631
SB,2020-12-23,1.18,1.1993,1.16,1.18,8692,1.18,1.1677666289424518,1.153857013387562,0.013909615554889898,0.015045920368739323
SB,2020-12-22,1.19,1.198,1.1599,1.175,46727,1.175,1.1655423796592612,1.1517655744585669,0.013776805200694351,0.015329996572201732
SB,2020-12-21,1.16,1.19,1.16,1.17,59436,1.1699999999999997,1.1638228123245815,1.1499068204152525,0.013915991909329241,0.015718294415078576
SB,2020-12-18,1.16,1.16,1.145,1.16,152867,1.1599999999999997,1.1626996872926871,1.1482993660484724,0.014400321244214753,0.016168870041515963
SB,2020-12-17,1.16,1.1699,1.15,1.16,7725,1.1599999999999997,1.1631905395277211,1.14736331533235,0.015827224195371192,0.016611007240841264
SB,2020-12-16,1.18,1.19,1.1791,1.18,25759,1.1799999999999995,1.1637706376236707,1.1463523805589382,0.017418257064732545,0.01680695300220878
SB,2020-12-15,1.16,1.19,1.16,1.17,18296,1.1699999999999997,1.1608198444643378,1.1436605710036531,0.01715927346068491,0.01665412698657784
SB,2020-12-14,1.18,1.19,1.17,1.185,20215,1.1849999999999996,1.1591507252760358,1.1415534166839454,0.01759730859209041,0.016527840368051126
SB,2020-12-11,1.16,1.19,1.16,1.18,25849,1.1799999999999993,1.154450857144406,1.1380776900186609,0.01637316712574477,0.016260473312041304
SB,2020-12-10,1.16,1.16,1.16,1.16,1256,1.159999999999999,1.1498055584433888,1.134723905220154,0.015081653223234737,0.016232299858615327
SB,2020-12-09,1.13,1.14,1.13,1.14,4208,1.139999999999999,1.147952023614914,1.1327018176377663,0.015250205977147768,0.016519961517460473
SB,2020-12-08,1.15,1.17,1.15,1.1505,962,1.150499999999999,1.1493978460903531,1.1321179630487876,0.01727988304156547,0.016837400402538647
SB,2020-12-07,1.17,1.1783,1.1411,1.16,36519,1.1599999999999988,1.149197454470417,1.1306474000926905,0.018550054377726832,0.01672677974278194
SB,2020-12-04,1.11,1.14,1.11,1.14,10772,1.139999999999999,1.1472333552832206,1.1282991921001058,0.0189341631831148,0.01627096108404577
SB,2020-12-03,1.16,1.17,1.15,1.15,1512,1.1499999999999992,1.1485485107892606,1.1273631274681142,0.02118538332114639,0.015605160559278509
SB,2020-12-02,1.15,1.15,1.1267,1.1267,7490,1.1266999999999991,1.1482846036600354,1.1255521776655633,0.02273242599447212,0.014210104868811538
SB,2020-12-01,1.21,1.25,1.21,1.25,35838,1.2499999999999991,1.152209077052769,1.1254603518788082,0.026748725173960874,0.01207952458739639
SB,2020-11-30,1.2,1.2,1.18,1.185,47816,1.1849999999999992,1.1344289092441815,1.115497180029113,0.018931729215068804,0.008412224440755268
SB,2020-11-27,1.17,1.18,1.15,1.18,30318,1.1799999999999993,1.1252341654703966,1.1099369544314421,0.01529721103895465,0.00578234824717694
SB,2020-11-27,1.17,1.18,1.15,1.18,30318,1.1799999999999995,1.1152767410104687,1.1043319107859573,0.010944830224511426,0.0034036325492325667
SB,2020-11-25,1.17,1.17,1.12,1.13,35831,1.1299999999999997,1.103508875739645,1.098278463648834,0.005230412090811098,0.0015183331304128521
SB,2020-11-24,1.14,1.15,1.11,1.13,39993,1.13,1.0986923076923076,1.095740740740741,0.002951566951566953,0.0005903133903133462
SB,2020-11-23,1.08,1.1,1.08,1.093,20933,1.093,1.093,1.093,0.0,0.0
