Symbol,Date,Open,High,Low,Close,Volume
ENDP,2021-09-16,2.83,2.87,2.79,2.86,134078
ENDP,2021-09-15,2.65,2.67,2.6191,2.65,56923
ENDP,2021-09-14,2.7,2.73,2.65,2.675,379543
ENDP,2021-09-13,2.83,2.875,2.78,2.783,716096
ENDP,2021-09-10,2.54,2.59,2.51,2.54,922069
ENDP,2021-09-09,2.12,2.14,2.08,2.085,242024
ENDP,2021-09-08,2.193,2.23,2.18,2.23,66311
ENDP,2021-09-07,2.13,2.2,2.13,2.2,163028
ENDP,2021-09-07,2.13,2.2,2.13,2.2,163028
ENDP,2021-09-03,2.13,2.14,2.12,2.1299,116135
ENDP,2021-09-02,2.13,2.14,2.09,2.1,136407
ENDP,2021-09-01,2.275,2.31,2.265,2.301,102100
ENDP,2021-08-31,1.98,2.02,1.95,2.01,727628
ENDP,2021-08-30,2.3543,2.36,2.35,2.35,56863
ENDP,2021-08-27,2.4,2.42,2.39,2.395,68361
ENDP,2021-08-26,2.5418,2.55,2.5,2.51,82922
ENDP,2021-08-25,2.62,2.6261,2.58,2.59,69623
ENDP,2021-08-24,2.64,2.65,2.56,2.575,284086
ENDP,2021-08-23,2.26,2.27,2.2,2.22,415743
ENDP,2021-08-20,2.47,2.49,2.4,2.415,556361
ENDP,2021-08-19,3.7,3.73,3.6,3.61,76175
ENDP,2021-08-18,3.78,3.806,3.76,3.76,38791
ENDP,2021-08-17,3.76,3.76,3.71,3.71,52855
ENDP,2021-08-16,3.89,3.915,3.88,3.89,33579
ENDP,2021-08-13,4.16,4.16,4.1301,4.1301,16624
ENDP,2021-08-12,3.91,3.945,3.86,3.89,62911
ENDP,2021-08-11,4.37,4.37,4.11,4.13,193217
ENDP,2021-08-10,4.41,4.41,4.37,4.39,25804
ENDP,2021-08-09,4.31,4.315,4.28,4.28,55021
ENDP,2021-08-06,4.75,4.8346,4.73,4.75,155750
