Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-09-21,0.4628,0.4634,0.451,0.4625,21295,0.4625,0.460281119894803,0.5049449661519957,-0.04466384625719272,-0.05407460975244992
RIBT,2020-09-18,0.4546,0.4579,0.452,0.4549,6854,0.4549,0.4598776871484035,0.5083405634441553,-0.048462876295751856,-0.056427300626264235
RIBT,2020-09-17,0.46,0.465,0.4551,0.4551,34198,0.4550999999999999,0.4607827211753859,0.5126158085196878,-0.05183308734430192,-0.058418406708892326
RIBT,2020-09-16,0.4515,0.459899,0.4509,0.4538,5629,0.4537999999999998,0.4618159432072743,0.5172170732012629,-0.055401129993988614,-0.060064736550039924
RIBT,2020-09-15,0.46,0.46,0.44,0.46,6542,0.4599999999999999,0.4632733874267787,0.5222904390573639,-0.05901705163058524,-0.06123063818905276
RIBT,2020-09-14,0.45,0.45,0.4234,0.43755,11979,0.43754999999999983,0.4638685487771021,0.5272736741819529,-0.06340512540485094,-0.061784034828669634
RIBT,2020-09-11,0.4352,0.44,0.4301,0.44,46038,0.43999999999999984,0.4686537394638479,0.5344515681165093,-0.06579782865266137,-0.06137876218462433
RIBT,2020-09-10,0.4126,0.4211,0.41020100000000004,0.4106,5955,0.4105999999999998,0.4738635102754567,0.54200769356583,-0.06814418329037336,-0.06027399556761507
RIBT,2020-09-09,0.41600000000000004,0.4205,0.41020100000000004,0.4171,16846,0.4170999999999999,0.485365966689176,0.5525203090510964,-0.06715434236192036,-0.0583064486369255
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4271999999999998,0.4977779606326626,0.5633539337751841,-0.06557597314252145,-0.05609447520567677
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4271999999999998,0.5106103171113285,0.5742462484771987,-0.0636359313658702,-0.053724100721465606
RIBT,2020-09-04,0.42,0.4373,0.42,0.4299,70000,0.4298999999999997,0.5257758293133883,0.5860099483553746,-0.06023411904198628,-0.05124614306036446
RIBT,2020-09-03,0.511,0.519,0.47,0.49,1156167,0.4899999999999997,0.5432077982794589,0.5984987442238046,-0.055290945944345686,-0.048999149064958995
RIBT,2020-09-02,0.4932,0.4999,0.49,0.49,15651,0.4899999999999998,0.5528819434211787,0.6071786437617089,-0.05429670034053025,-0.047426199845112316
RIBT,2020-09-01,0.53,0.5371,0.53,0.5327,7279,0.5326999999999997,0.5643150240432112,0.6165529352626457,-0.05223791121943444,-0.04570857472125783
RIBT,2020-08-31,0.53,0.53015,0.53,0.53,24228,0.5299999999999998,0.570063210232886,0.6232611700836572,-0.05319795985077125,-0.04407624059671368
RIBT,2020-08-28,0.53,0.5373,0.53,0.5302,21449,0.5301999999999998,0.577347430275229,0.6307220636903499,-0.053374633415120935,-0.041795810783199286
RIBT,2020-08-27,0.53,0.5328,0.53,0.53,4228,0.5299999999999998,0.5859196903252706,0.6387638287855779,-0.05284413846030733,-0.03890110512521887
RIBT,2020-08-26,0.5373,0.5381,0.5301,0.5381,5235,0.5380999999999998,0.596086906748047,0.6474649350884242,-0.05137802834037719,-0.035415346791446756
RIBT,2020-08-25,0.5514,0.5514,0.5301,0.5351,11817,0.5350999999999999,0.6066299807022374,0.6562141298954981,-0.049584149193260714,-0.03142467640421414
RIBT,2020-08-24,0.575,0.575,0.5501,0.564999,25229,0.5649989999999999,0.6196354317390078,0.665903260287138,-0.04626782854813016,-0.026884808206952493
RIBT,2020-08-21,0.6021,0.6021,0.55,0.562646,153890,0.5626459999999998,0.6295693284188274,0.6739756011101089,-0.04440627269128161,-0.022039053121658075
RIBT,2020-08-20,0.5579999999999999,0.5579999999999999,0.55,0.5578,1564,0.5577999999999999,0.6417372063131597,0.6828819691989177,-0.04114476288575808,-0.016447248229252216
RIBT,2020-08-19,0.531,0.58,0.531,0.56,31643,0.5599999999999999,0.656998516551916,0.6928885267348311,-0.035890010182915155,-0.010272869565125749
RIBT,2020-08-18,0.55,0.5611,0.5448,0.5448,229124,0.5448,0.6746346104704463,0.7035196088736176,-0.02888499840317138,-0.003868584410678398
RIBT,2020-08-17,0.57,0.5778989999999999,0.56,0.5677989999999999,49485,0.5677989999999999,0.6982409032832547,0.7162171775835071,-0.017976274300252282,0.0023855190874448474
RIBT,2020-08-14,0.584,0.63,0.56,0.589699,244567,0.589699,0.7219576129711193,0.7280906317901876,-0.00613301881906836,0.007475967434369157
RIBT,2020-08-13,0.65,0.65,0.56,0.593949,373692,0.5939489999999998,0.7460046335113227,0.7391619623334026,0.006842671177920146,0.010878213997728536
RIBT,2020-08-12,0.84,0.85,0.8240000000000001,0.840101,15110,0.8401009999999999,0.7736511123315633,0.7507789993200747,0.022872113011488504,0.011887099702680634
RIBT,2020-08-11,0.815,0.815,0.79001,0.8001010000000001,3980,0.8001010000000001,0.7615693145736656,0.7436332392656807,0.017936075307984908,0.009140846375478665
RIBT,2020-08-10,0.77,0.79,0.7601,0.7699,14322,0.7698999999999999,0.7545635535870594,0.7391158184069351,0.015447735180124322,0.006942039142352103
RIBT,2020-08-07,0.84,0.8504,0.83,0.833,23171,0.833,0.7517751087847065,0.7366530838794898,0.015122024905216747,0.004815615132909048
RIBT,2020-08-06,0.83,0.838,0.7701,0.784049,23422,0.784049,0.7370069467455622,0.728945330589849,0.008061616155713214,0.002239012689832123
RIBT,2020-08-05,0.7801,0.7825,0.77,0.77,2701,0.77,0.7284538461538462,0.724537037037037,0.00391680911680925,0.00078336182336185
RIBT,2020-08-04,0.78,0.8,0.7209,0.7209,1449,0.7208999999999999,0.7209,0.7209,0.0,0.0
