Symbol,Date,Open,High,Low,Close,Volume,APM SMA,APM spanTwelveEMA,APM spanTwntySixEMA,APM_x,APM_y
APM,2020-09-21,1.7,1.7899,1.57,1.7899,15061,1.7899,1.769593257438617,2.1421090825726004,-0.3725158251339833,-0.4315017954973434
APM,2020-09-18,1.67,1.72,1.66,1.67,6928,1.6700000000000002,1.7659011224274566,2.1702858091784085,-0.404384686750952,-0.4462482880881834
APM,2020-09-17,1.65,1.74,1.65,1.74,14800,1.7400000000000002,1.7833376901415394,2.210308673912681,-0.4269709837711417,-0.45671418842249123
APM,2020-09-16,1.6,1.62,1.57,1.62,13475,1.6200000000000003,1.7912172701672742,2.2479333678256954,-0.4567160976584215,-0.4641499895853286
APM,2020-09-15,1.63,1.63,1.56,1.56,19158,1.5600000000000005,1.8223476829249603,2.298168037251751,-0.4758203543267907,-0.4660084625670554
APM,2020-09-14,1.7,1.7,1.55,1.55,51099,1.5500000000000005,1.8700472616385893,2.357221480231891,-0.4871742185933017,-0.46355548962712156
APM,2020-09-11,1.83,1.83,1.68,1.76,22089,1.7600000000000005,1.9282376728456057,2.4217991986504424,-0.4935615258048367,-0.4576508073855764
APM,2020-09-10,1.55,1.67,1.5398,1.65,25914,1.65,1.958826340635716,2.4747431345424777,-0.5159167939067622,-0.4486731277807613
APM,2020-09-09,1.61,1.61,1.54,1.54,15572,1.5400000000000005,2.0149765843876644,2.540722585305876,-0.525746000918212,-0.43186221124926116
APM,2020-09-08,1.51,1.6101,1.51,1.6101,5578,1.6101000000000003,2.101335963367239,2.620780392130346,-0.5194444287631068,-0.4083912638320235
APM,2020-09-08,1.51,1.6101,1.51,1.6101,5578,1.6101000000000003,2.1906515930703736,2.7016348235007728,-0.5109832304303996,-0.38062797259925263
APM,2020-09-04,1.65,1.6867,1.53,1.55,74610,1.5500000000000007,2.296206428174078,2.7889576093808346,-0.4927511812067569,-0.348039158141466
APM,2020-09-03,1.67,1.73,1.67,1.7269999999999999,27218,1.7270000000000003,2.431880324205729,2.888074218131302,-0.456193893925573,-0.31186115237514345
APM,2020-09-02,1.93,1.96,1.76,1.76,75292,1.760000000000001,2.5600403831522254,2.980960155581806,-0.4209197724295808,-0.27577796698753604
APM,2020-09-01,2.28,2.56,2.09,2.13,1106967,2.130000000000001,2.7055022709980845,3.0786369680283503,-0.3731346970302658,-0.2394925156270248
APM,2020-08-31,2.12,2.15,2.0205,2.08,18995,2.080000000000001,2.8101390475431907,3.1545279254706187,-0.3443888779274276,-0.20608197027621455
APM,2020-08-28,2.2324,2.2324,2.15,2.17,41140,2.170000000000001,2.942891601641953,3.240490159508268,-0.29759855786631473,-0.1715052433634112
APM,2020-08-27,2.92,2.92,2.26,2.3,58054,2.3000000000000007,3.083417347395036,3.3261293722689294,-0.24271202487389365,-0.1399819147376853
APM,2020-08-26,2.98,2.989,2.88,2.97,13375,2.970000000000001,3.225856865103224,3.4082197220504438,-0.18236285694721927,-0.11429938720363328
APM,2020-08-25,2.79,2.87,2.78,2.85,5294,2.850000000000002,3.2723762951219917,3.4432772998144787,-0.1709010046924866,-0.09728351976773666
APM,2020-08-24,2.89,2.97,2.89,2.9,2914,2.9000000000000017,3.3491719851441717,3.490739483799637,-0.1415674986554647,-0.07887914853654908
APM,2020-08-21,3.2,3.2421,3.18,3.18,2950,3.180000000000002,3.4308396188067487,3.537998642503608,-0.10715902369685892,-0.06320706100682007
APM,2020-08-20,3.29,3.29,3.22,3.25,9550,3.2500000000000013,3.476446822226157,3.5666385339038964,-0.09019171167773887,-0.05221907033431024
APM,2020-08-19,3.31,3.37,3.31,3.32,3734,3.320000000000001,3.5176189717218227,3.591969616616208,-0.07435064489438536,-0.04272590999845297
APM,2020-08-18,3.3,3.5,3.28,3.48,4702,3.4800000000000013,3.5535496938530637,3.6137271859455047,-0.06017749209244139,-0.03481972627446987
APM,2020-08-17,3.33,3.425,3.33,3.35,5609,3.350000000000001,3.5669223654627116,3.624425360821145,-0.05750299535843384,-0.0284802848199771
APM,2020-08-14,3.5,3.56,3.475,3.5,13820,3.5000000000000013,3.6063627955468407,3.6463793896868366,-0.04001659413999592,-0.02122460718536303
APM,2020-08-13,3.43,3.5498,3.43,3.52,4417,3.5200000000000014,3.6257014856462666,3.658089740861784,-0.03238825521551725,-0.016526610446704806
APM,2020-08-12,3.58,3.62,3.57,3.62,3436,3.6200000000000014,3.644919937581952,3.6691369201307262,-0.0242169825487748,-0.012561199254501693
APM,2020-08-11,3.68,3.68,3.6,3.6,2300,3.6000000000000014,3.649450835324125,3.673067873741184,-0.023617038417059973,-0.009647253430933526
APM,2020-08-10,3.7,3.7,3.54,3.54,4747,3.5400000000000014,3.658441896292147,3.678913303640478,-0.020471407348332082,-0.006154807184402136
APM,2020-08-07,3.6,3.63,3.55,3.5705,11700,3.570500000000002,3.6799767865270825,3.690026367931717,-0.010049581404634631,-0.0025756571434198713
APM,2020-08-06,3.64,3.75,3.6,3.75,3600,3.7500000000000018,3.6998816568047337,3.699588477366255,0.0002931794384788411,-0.0007071760781161807
APM,2020-08-05,3.7399,3.7399,3.62,3.64,3831,3.6400000000000015,3.6907692307692312,3.695555555555556,-0.004786324786324681,-0.0009572649572649361
APM,2020-08-04,3.75,3.75,3.6977,3.7,4400,3.7000000000000015,3.7,3.7,0.0,0.0
