Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.9401,3.0413710863996166,3.186143724231397,-0.1447726378317804,-0.14049929604868006
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503,3.0135,3.059784011199547,3.2058272221699093,-0.1460432109703622,-0.13943096060290494
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543,2.99,3.0681992859631007,3.221213399943502,-0.15301411398040088,-0.1377778980110406
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216,3.0291,3.082417337956392,3.239710471938982,-0.15729313398259004,-0.1339688440187004
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836,3.04,3.092111399403009,3.2565593096941012,-0.16444791029109185,-0.128137771527728
RIOT,2020-09-14,3.0683,3.0683,2.8737,2.9989999999999997,836045,2.9989999999999997,3.1015861992944647,3.273884054469629,-0.17229785517516394,-0.11906023683688693
RIOT,2020-09-11,2.86,2.9,2.8,2.81,523746,2.81,3.1202382355298224,3.2958747788271987,-0.17563654329737674,-0.10575083225231754
RIOT,2020-09-10,3.01,3.14,3.0033,3.125,808827,3.125,3.176645187444336,3.334744761133375,-0.15809957368903935,-0.08827940449105284
RIOT,2020-09-09,2.88,3.01,2.88,2.9803,694298,2.9803,3.1860352215251235,3.351524342024045,-0.16548912049892106,-0.07082436219155633
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.7976999999999994,3.2234416254387828,3.3812222893859687,-0.15778066394718593,-0.047158172614715034
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.7977,3.30084919370038,3.4279040725368466,-0.1270548788364665,-0.019502549781597302
RIOT,2020-09-04,3.08,3.14,2.85,2.8801,1691260,2.8801,3.3923308652822666,3.4783203983397937,-0.0859895330575271,0.00738553248212
RIOT,2020-09-03,3.12,3.29,3.09,3.2173,1240330,3.2172999999999994,3.4854637498790426,3.526178030206977,-0.04071428032793456,0.030729298867031775
RIOT,2020-09-02,3.51,3.52,3.3,3.3073,1879606,3.3073,3.5342207953115965,3.550888272623536,-0.016667477311939294,0.04859019366577336
RIOT,2020-09-01,3.52,3.5899,3.4568,3.5122,744741,3.5121999999999995,3.5754791217318864,3.5703753344334177,0.0051037872984682755,0.06490461141020151
RIOT,2020-08-31,3.66,3.7,3.51,3.53,945778,3.53,3.5869844165922293,3.575029361188092,0.01195505540413766,0.07985481743813472
RIOT,2020-08-28,3.25,3.43,3.21,3.42,713744,3.4199999999999995,3.5973452196089983,3.578631710083139,0.018713509525859262,0.09682975794663409
RIOT,2020-08-27,3.46,3.5,3.36,3.37,627229,3.3699999999999988,3.629589804992453,3.5913222468897903,0.038267558102662136,0.1163588200518278
RIOT,2020-08-26,3.4,3.45,3.35,3.4401,806883,3.4401,3.676787951354717,3.6090280266409738,0.06775992471374304,0.13588163553911908
RIOT,2020-08-25,3.43,3.45,3.3,3.3249,1392310,3.324899999999998,3.7198221243283016,3.622542268772252,0.09727985555604944,0.15291206324546308
RIOT,2020-08-24,3.78,3.79,3.57,3.6178,1053522,3.617799999999999,3.791626146933447,3.646353650274032,0.14527249665941475,0.16682011516781647
RIOT,2020-08-21,3.84,3.94,3.82,3.9141,758455,3.914099999999999,3.8232309009213465,3.6486379422959536,0.17459295862539248,0.1722070197949168
RIOT,2020-08-20,3.73,3.94,3.71,3.9199,1164982,3.919899999999999,3.80670924654341,3.6274009776796303,0.17930826886377904,0.17161053508729776
RIOT,2020-08-19,3.86,3.97,3.77,3.9129,1187182,3.9128999999999987,3.7861291095513017,3.6040010558940017,0.18212805365730045,0.1696861016431773
RIOT,2020-08-18,4.0,4.1,3.91,3.9869,1977715,3.986899999999999,3.763079856742448,3.5792891403655216,0.1837907163769259,0.16657561363964662
RIOT,2020-08-17,3.95,4.12,3.9,4.0201,2592270,4.020099999999999,3.7223852852410735,3.5466802715947634,0.17570501364631094,0.16227183795532668
RIOT,2020-08-14,3.67,3.68,3.44,3.535,1079506,3.535,3.668255337103088,3.5088066933223443,0.15944864378074364,0.15891354403258082
RIOT,2020-08-13,3.42,3.56,3.41,3.475,789503,3.475,3.69248358021274,3.506711228788132,0.18577235142460813,0.1587797690955401
RIOT,2020-08-12,3.75,3.83,3.68,3.78,1015492,3.779999999999999,3.7320260493423296,3.5092481270911824,0.22277792225114726,0.1520316235132732
RIOT,2020-08-11,3.77,4.0,3.61,3.97,2174953,3.9699999999999993,3.723303512859117,3.487587977258477,0.2357155356006393,0.13434504882880471
RIOT,2020-08-10,4.255,4.28,4.11,4.18,2119955,4.179999999999998,3.6784496061062284,3.4489950154391558,0.2294545906670735,0.10900242713584586
RIOT,2020-08-07,4.12,4.13,3.86,3.9399,2287533,3.9398999999999984,3.5872586253982703,3.390514616674288,0.19674400872398268,0.07888938625303915
RIOT,2020-08-06,4.37,4.58,4.22,4.53,6821908,4.529999999999999,3.5231420118343197,3.3465637860082307,0.17657822582608862,0.04942573063530338
RIOT,2020-08-05,4.07,4.35,3.83,4.2755,7495870,4.275499999999998,3.3400769230769236,3.251888888888889,0.08818803418803434,0.017637606837606956
RIOT,2020-08-04,3.22,3.28,3.03,3.17,3220669,3.169999999999998,3.17,3.17,0.0,0.0
