Symbol,Date,Open,High,Low,Close,Volume,AHT SMA,AHT spanTwelveEMA,AHT spanTwntySixEMA,AHT_x,AHT_y
AHT,2020-09-21,2.0,2.0,1.82,1.87,145524,1.87,2.2498471278812087,2.6487103654810165,-0.3988632375998078,-0.3449953674970563
AHT,2020-09-18,2.08,2.09,1.9823,2.01,152771,2.01,2.3189102420414285,2.7110071947194974,-0.3920969526780689,-0.3315283999713684
AHT,2020-09-17,2.06,2.06,1.98,2.0049,68353,2.0049,2.3750757405944154,2.7670877702970564,-0.3920120297026415,-0.3163862617946932
AHT,2020-09-16,2.15,2.1821,1.97,1.99,138519,1.99,2.4423804207024906,2.828062791920821,-0.3856823712183308,-0.2974798198177062
AHT,2020-09-15,1.89,2.02,1.89,1.97,55670,1.97,2.5246314062847617,2.895107815274488,-0.3704764089897257,-0.2754291819675502
AHT,2020-09-14,1.9,1.94,1.78,1.94,132056,1.94,2.625473480154718,2.9691164404964465,-0.3436429603417284,-0.2516673752120062
AHT,2020-09-11,2.25,2.2502,2.11,2.1116,159818,2.1116000000000006,2.7501050220010304,3.0514457557361623,-0.3013407337351319,-0.22867347892957562
AHT,2020-09-10,2.46,2.49,2.32,2.3247,254807,2.324700000000001,2.8661968441830363,3.1266334161950553,-0.2604365720120185,-0.21050666522818653
AHT,2020-09-09,2.4,2.57,2.32,2.5501,262544,2.5501000000000005,2.9646508158526785,3.1907880894906597,-0.2261372736379803,-0.19802418853222842
AHT,2020-09-08,2.91,2.99,2.8,2.88,86411,2.8800000000000003,3.040023691462257,3.242043136649912,-0.20201944518765516,-0.1909959172557902
AHT,2020-09-08,2.91,2.99,2.8,2.88,86411,2.88,3.0691189080917582,3.2710065875819048,-0.20188767949014647,-0.18824003527282396
AHT,2020-09-04,2.92,3.0010000000000003,2.92,2.9603,13815,2.9603,3.103504164108441,3.3022871145884567,-0.1987829504800156,-0.18482812421849332
AHT,2020-09-03,2.99,3.15,2.95,3.116,84925,3.116,3.129541284855432,3.3296460837555335,-0.20010479890010255,-0.18133941765311273
AHT,2020-09-02,3.01,3.04,2.8799,2.92,60241,2.9199999999999995,3.1320033366473283,3.3467377704559764,-0.2147344338086481,-0.17664807234136548
AHT,2020-09-01,3.14,3.14,3.03,3.11,81626,3.1099999999999994,3.1705493978559334,3.3808767920924545,-0.21032739423652114,-0.16712648197454483
AHT,2020-08-31,3.13,3.2162,3.07,3.13,71299,3.1299999999999994,3.1815583792842848,3.4025469354598505,-0.2209885561755658,-0.15632625390905072
AHT,2020-08-28,2.84,2.9273,2.7409,2.7929,31985,2.7928999999999995,3.1909326300632457,3.4243506902966385,-0.23341806023339284,-0.14016067834242193
AHT,2020-08-27,2.71,2.94,2.7,2.8564,104224,2.8563999999999994,3.2633021991656537,3.474866745520369,-0.21156454635471533,-0.11684633286967919
AHT,2020-08-26,2.92,2.9345,2.82,2.84,99340,2.839999999999999,3.337284417195773,3.5243440851619985,-0.187059667966226,-0.09316677949842014
AHT,2020-08-25,3.13,3.14,3.03,3.09,43360,3.089999999999999,3.4276997657768224,3.5790916119749587,-0.15139184619813628,-0.06969355738146879
AHT,2020-08-24,3.11,3.15,3.01,3.1001,165716,3.1000999999999994,3.4890997231907903,3.618218940932956,-0.1291192177421654,-0.049268985177301904
AHT,2020-08-21,3.33,3.4,3.26,3.28,71943,3.279999999999999,3.559826945589116,3.659668456207593,-0.0998415106184769,-0.029306427036085915
AHT,2020-08-20,3.33,3.4,3.3,3.34,96861,3.3399999999999994,3.610704572059864,3.6900419327042,-0.07933736064433639,-0.01167265614048817
AHT,2020-08-19,3.33,3.35,3.26,3.27,127058,3.27,3.6599235851616574,3.718045287320536,-0.058121702158878914,0.005243519985473772
AHT,2020-08-18,3.44,3.54,3.41,3.44,111972,3.4399999999999986,3.730818782463777,3.7538889103061788,-0.023070127842402144,0.02108482552156183
AHT,2020-08-17,3.63,3.64,3.48,3.5601,183415,3.560099999999999,3.783694924729918,3.7790000231306737,0.00469490159924435,0.03212356386255271
AHT,2020-08-14,3.58,3.65,3.51,3.65,87279,3.649999999999999,3.8243485474080847,3.7965120249811273,0.027836522426957444,0.038980729428379796
AHT,2020-08-13,3.71,3.84,3.68,3.77,60941,3.769999999999999,3.8560482833004643,3.8082329869796174,0.04781529632084647,0.04176678117873538
AHT,2020-08-12,3.91,3.98,3.76,3.82,81055,3.819999999999999,3.87169342571873,3.811291625937987,0.06040179978074312,0.040254652393207496
AHT,2020-08-11,4.18,4.18,3.99,4.0555,243697,4.0554999999999986,3.8810922303948634,3.8105949560130257,0.07049727438183727,0.035217865546323585
AHT,2020-08-10,3.97,4.03,3.94,4.0,45935,3.9999999999999982,3.849381726830293,3.791002552494068,0.05837917433622498,0.026398013337445042
AHT,2020-08-07,3.91,3.99,3.85,3.94,60755,3.9399999999999977,3.821996586253983,3.7742827566935935,0.04771382956038917,0.01840272308775006
AHT,2020-08-06,3.94,4.06,3.94,4.025,25460,4.024999999999999,3.800541420118343,3.761025377229081,0.03951604288926225,0.011074946469590171
AHT,2020-08-05,4.07,4.15,3.9129,3.97,60074,3.969999999999999,3.7597307692307687,3.739907407407408,0.01982336182336164,0.003964672364672151
AHT,2020-08-04,3.61,3.7808,3.55,3.7215,97546,3.7215,3.7215,3.7215,0.0,0.0
