Symbol,Date,Open,High,Low,Close,Volume,LIVX SMA,LIVX spanTwelveEMA,LIVX spanTwntySixEMA,LIVX_x,LIVX_y
LIVX,2020-09-21,2.92,3.015,2.81,2.835,185546,2.835,2.6744886161920225,2.730061811902054,-0.055573195710031616,-0.11166874407486005
LIVX,2020-09-18,2.87,2.89,2.75,2.85,137770,2.8500000000000005,2.645304728226936,2.7216667568542183,-0.07636202862728236,-0.12569263116606716
LIVX,2020-09-17,2.72,2.73,2.62,2.68,52652,2.680000000000001,2.6080874060863786,2.711400097402556,-0.10331269131617704,-0.13802528180076334
LIVX,2020-09-16,2.7,2.7002,2.5253,2.59,144443,2.5900000000000007,2.595012389011175,2.71391210519476,-0.1188997161835852,-0.1467034294219098
LIVX,2020-09-15,2.68,2.7203,2.6297,2.64,58735,2.640000000000001,2.595923732467752,2.7238250736103407,-0.1279013411425889,-0.15365435773149094
LIVX,2020-09-14,2.6,2.63,2.47,2.63,101144,2.630000000000001,2.5879098656437063,2.730531079499168,-0.14262121385546145,-0.16009261187871657
LIVX,2020-09-11,2.56,2.61,2.54,2.56,28090,2.5600000000000014,2.580257113942562,2.7385735658591006,-0.15831645191653898,-0.16446046138453022
LIVX,2020-09-10,2.59,2.635,2.5647,2.5989999999999998,44032,2.5990000000000006,2.5839402255684822,2.752859451127829,-0.16891922555934658,-0.16599646375152813
LIVX,2020-09-09,2.5,2.5698,2.46,2.515,65127,2.515000000000001,2.581202084762752,2.7651682072180552,-0.18396612245530308,-0.16526577329957348
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409500000000001,2.5932388274468887,2.7851816637955,-0.19194283634861087,-0.16059068601064105
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409500000000001,2.6266458869826868,2.81523619689914,-0.18859030991645295,-0.15275264842614847
LIVX,2020-09-04,2.4,2.4,2.261,2.27,76108,2.270000000000001,2.6661269573431747,2.8476950926510707,-0.1815681353078955,-0.14379323305357222
LIVX,2020-09-03,2.55,2.56,2.41,2.4775,111926,2.4775000000000005,2.73815004049648,2.8939107000631568,-0.15576065956667673,-0.13434950748999128
LIVX,2020-09-02,2.72,2.72,2.56,2.575,78107,2.575,2.7855409569503853,2.9272235560682094,-0.1416825991178241,-0.12899671947081992
LIVX,2020-09-01,2.73,2.77,2.6691,2.68,102263,2.6800000000000006,2.823821130941365,2.9554014405536657,-0.1315803096123016,-0.12582524955906887
LIVX,2020-08-31,2.78,2.83,2.76,2.79,30128,2.7900000000000005,2.8499704274761584,2.97743355579796,-0.1274631283218013,-0.1243864845457609
LIVX,2020-08-28,2.72,2.79,2.65,2.73,83381,2.7300000000000004,2.860874141562733,2.9924282402617965,-0.13155409869906398,-0.12361732360175068
LIVX,2020-08-27,2.83,2.8336,2.7,2.755,62009,2.7550000000000003,2.8846694400286843,3.0134224994827403,-0.12875305945405602,-0.12163312982742246
LIVX,2020-08-26,2.94,2.99,2.84,2.87,152495,2.87,2.9082457018520818,3.03409629944136,-0.12585059758927786,-0.11985314742076406
LIVX,2020-08-25,2.78,2.8,2.7,2.76,100876,2.76,2.915199465825188,3.0472240033966678,-0.13202453757148058,-0.11835378487863547
LIVX,2020-08-24,2.85,2.89,2.82,2.835,114630,2.835,2.9434175505206763,3.0702019236684017,-0.1267843731477254,-0.1149360967054244
LIVX,2020-08-21,2.83,2.95,2.8201,2.915,129406,2.915,2.9631298324335265,3.0890180775618736,-0.12588824512834762,-0.11197402759484915
LIVX,2020-08-20,2.85,2.93,2.78,2.9078,175940,2.9078,2.971880711057804,3.102939523766824,-0.13105881270901998,-0.10849547321147462
LIVX,2020-08-19,2.93,2.99,2.83,2.89,102082,2.890000000000001,2.9835317494319504,3.1185506856681693,-0.1350189362362193,-0.10285463833708829
LIVX,2020-08-18,2.92,3.0,2.89,2.91,106640,2.9100000000000006,3.0005375220559407,3.136834740521623,-0.13629721846568232,-0.09481356386230563
LIVX,2020-08-17,2.83,2.85,2.78,2.845,93835,2.8450000000000006,3.016998889702476,3.154981519763353,-0.1379826300608773,-0.08444265021146147
LIVX,2020-08-14,2.71,2.77,2.71,2.74,150721,2.7400000000000007,3.048271415102925,3.1797800413444213,-0.13150862624149573,-0.07105765524910762
LIVX,2020-08-13,2.78,2.8,2.6344,2.73,160656,2.7300000000000004,3.1043207633034573,3.214962444651975,-0.11064168134851783,-0.05594491250101047
LIVX,2020-08-12,2.93,2.95,2.86,2.915,90217,2.9150000000000005,3.172379083904086,3.253759440224133,-0.08138035632004703,-0.04227072028913363
LIVX,2020-08-11,3.15,3.17,3.115,3.1517,39043,3.1517000000000013,3.2191752809775567,3.2808601954420635,-0.061684914464506864,-0.03249331128140528
LIVX,2020-08-10,3.03,3.1,3.02,3.08,77474,3.0800000000000014,3.231443513882567,3.291193011077429,-0.05974949719486178,-0.02519541048562988
LIVX,2020-08-07,3.04,3.08,2.9592,3.07,150734,3.0700000000000003,3.258978698224852,3.308088451963623,-0.04910975373877147,-0.016556888808321794
LIVX,2020-08-06,3.13,3.13,2.8,3.0367,281023,3.0367,3.2933384615384615,3.3271355281207127,-0.03379706658225201,-0.008418672575709484
LIVX,2020-08-05,3.22,3.3,3.1595,3.23,126284,3.23,3.34,3.35037037037037,-0.010370370370370365,-0.002074074074074073
LIVX,2020-08-04,3.3,3.44,3.25,3.36,143863,3.36,3.36,3.36,0.0,0.0
