Symbol,Date,Open,High,Low,Close,Volume,RMED SMA,RMED spanTwelveEMA,RMED spanTwntySixEMA,RMED_x,RMED_y
RMED,2020-08-19,0.2965,0.318,0.295,0.314,734523,0.3139999999999998,0.32072082954575626,0.3377264514901832,-0.017005621944426952,-0.016975972607280464
RMED,2020-08-18,0.3,0.3088,0.3,0.3021,333420,0.30209999999999976,0.32194279855407554,0.33962456760939785,-0.017681769055322316,-0.016968560272993843
RMED,2020-08-17,0.315,0.315,0.301,0.304,922603,0.30399999999999977,0.325550580109362,0.3426265330181497,-0.017075952908787658,-0.016790258077411725
RMED,2020-08-14,0.3112,0.3247,0.3112,0.3139,759317,0.3138999999999998,0.32946886740197323,0.34571665565960163,-0.016247788257628404,-0.01671883436956773
RMED,2020-08-13,0.33,0.33,0.314,0.32,760053,0.3199999999999998,0.3322995705659684,0.3482619881123697,-0.015962417546401375,-0.01683659589755256
RMED,2020-08-12,0.317,0.33,0.3103,0.3151,2203941,0.31509999999999977,0.3345358561234172,0.3505229471613593,-0.015987091037942103,-0.017055140485340382
RMED,2020-08-11,0.39,0.39,0.37151,0.37809899999999996,2477025,0.3780989999999997,0.33806964814585666,0.35335678293426803,-0.015287134788411372,-0.01732215284718995
RMED,2020-08-10,0.331,0.3438,0.325,0.326,1449419,0.3259999999999997,0.33079158417237603,0.3513774055690095,-0.020585821396633446,-0.017830907361884592
RMED,2020-08-07,0.34299999999999997,0.355,0.332,0.3401,5008161,0.3400999999999997,0.33166278129462623,0.35340759801453026,-0.021744816719904025,-0.017142178853197375
RMED,2020-08-06,0.299,0.3199,0.297,0.3164,3602228,0.3163999999999996,0.3301287415300128,0.3544722058556927,-0.024343464325679853,-0.01599151938652071
RMED,2020-08-05,0.3,0.3,0.293,0.294,631939,0.2939999999999996,0.3326248763536515,0.3575179823241481,-0.0248931059704966,-0.013903533151730912
RMED,2020-08-04,0.2999,0.2999,0.2911,0.2959,959728,0.2958999999999997,0.3396475811452245,0.36259942091008,-0.02295183976485543,-0.011156139947039487
RMED,2020-08-03,0.3,0.3,0.2821,0.2867,1058410,0.2866999999999997,0.3476016868079926,0.3679353745828864,-0.0203336877748938,-0.008207214992585473
RMED,2020-07-31,0.3,0.3,0.285,0.2891,1705548,0.28909999999999964,0.35867472077308216,0.3744342045495173,-0.0157594837764351,-0.005175596797008389
RMED,2020-07-30,0.3395,0.37,0.2895,0.29145,8002689,0.29144999999999965,0.3713246700045517,0.3812609409134786,-0.009936270908926959,-0.0025296250521516963
RMED,2020-07-29,0.365,0.371,0.3626,0.368,201571,0.3679999999999997,0.3858473372781065,0.38844581618655694,-0.002598478908450441,-0.0006779635879578949
RMED,2020-07-28,0.3977,0.3977,0.3695,0.3786,514331,0.3785999999999997,0.3890923076923077,0.3900814814814815,-0.0009891737891737915,-0.00019783475783475836
RMED,2020-07-27,0.3963,0.4,0.39,0.391,72079,0.3909999999999997,0.391,0.391,0.0,0.0
