Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-11,4.25,4.25,4.02,4.15,71431,4.15,3.2521377350130205,2.795586621352732,0.4565511136602889,0.31349332712787353
GMHIW,2020-09-10,4.18,4.18,3.78,3.9932,131846,3.9932,3.0888900504699333,2.68723355106095,0.4016564994089831,0.2777288804947698
GMHIW,2020-09-09,3.4,3.66,3.35,3.66,102632,3.66,2.9244700596462847,2.582756235145826,0.3417138245004585,0.24674697576621646
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.1,2.7907373432183364,2.496576733957492,0.2941606092608442,0.22300526358265593
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.0999999999999988,2.7345077692580344,2.4483028726740907,0.2862048965839428,0.20521642716310873
GMHIW,2020-09-04,3.35,3.35,2.98,2.98,89697,2.979999999999998,2.6680546363958584,2.3961671024880187,0.2718875339078397,0.1849693098079
GMHIW,2020-09-03,3.3,3.3,3.1,3.15,40746,3.149999999999999,2.611337297558741,2.34946047068706,0.2618768268716813,0.16323975378291505
GMHIW,2020-09-02,3.12,3.5,2.9,2.9,154699,2.899999999999999,2.5133986243876034,2.2854173083420246,0.2279813160455788,0.1385804855107236
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.6299999999999994,2.4431074651853493,2.2362506930093864,0.20685677217596288,0.11623027787700979
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.7,2.4091270043099584,2.2047507484501367,0.2043762558598212,0.09357365430227152
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.75,2.356241005093587,2.1651308083261482,0.19111019676743932,0.06587300391288399
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.76,2.2846484605651485,2.1183412729922395,0.16630718757290894,0.034563705699245266
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.91,2.19822090794063,2.0670085748316187,0.13121233310901115,0.0016278352308293428
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.9800000000000004,2.068806527566199,1.999569260818148,0.06923726674805097,-0.030768289238716107
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3645,1.9031349871236896,1.9211348016835998,-0.017999814559910288,-0.05576967823540793
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9502,1.819250439327997,1.885665585818288,-0.06641514649029134,-0.06521214415428234
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.6801,1.7954414282967237,1.8805028326837512,-0.0850614043870277,-0.06491139357028014
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.725,1.816412597077946,1.8965350592984516,-0.08012246222050523,-0.05987389086609329
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.7399999999999998,1.8330330692739365,1.9102578640423276,-0.07722479476839106,-0.05481174802749019
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.7499999999999998,1.8499481727782885,1.9238784931657136,-0.07393032038742509,-0.04920848634226497
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.75,1.8681205678288864,1.9377887726189709,-0.06966820479008451,-0.04302802783097494
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.8895970347068656,1.9528118744284888,-0.06321483972162299,-0.03636798359119755
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.9149783137444776,1.969036824382768,-0.054058510638290265,-0.029656269558591124
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.9,1.9449743707889282,1.9865597703333893,-0.041585399544461284,-0.02355570928866628
GMHIW,2020-08-10,1.91,1.91,1.75,1.75,3877,1.75,1.953151529114188,1.9934845519600608,-0.040333022845872916,-0.019048286724717582
GMHIW,2020-08-07,1.95,1.95,1.85,1.8521,51352,1.8521,1.9900881707713125,2.0129633161168656,-0.022875145345553127,-0.013727102694428804
GMHIW,2020-08-06,1.97,1.97,1.97,1.97,500,1.97,2.015176929093369,2.025832381406215,-0.010655452312845705,-0.011440092031647723
GMHIW,2020-08-05,1.98,2.09,1.98,2.09,47000,2.09,2.0233909162012544,2.030298971918712,-0.006908055717457451,-0.011636251961348227
GMHIW,2020-08-04,2.14,2.14,2.14,2.14,100,2.140000000000001,2.011280173692392,2.025522889672209,-0.014242715979817078,-0.01281830102232092
GMHIW,2020-08-03,2.19,2.19,1.935,1.935,600,1.935000000000001,1.9878765689091904,2.0163647208459854,-0.028488151936794992,-0.01246219728294699
GMHIW,2020-07-31,1.75,1.84,1.75,1.84,1700,1.8400000000000007,1.9974904905290432,2.022873898513664,-0.02538340798462091,-0.00845570861948499
GMHIW,2020-07-30,1.87,2.1,1.87,2.0,17392,2.000000000000001,2.0261251251706867,2.0375038103947567,-0.01137868522407004,-0.004223783778201011
GMHIW,2020-07-29,1.9837,1.9837,1.95,1.96,600,1.9600000000000009,2.030875147928994,2.0405041152263377,-0.009628967297343749,-0.002435058416733753
GMHIW,2020-07-28,2.01,2.01,2.01,2.01,100,2.0100000000000007,2.0437615384615384,2.0469444444444447,-0.00318290598290627,-0.0006365811965812541
GMHIW,2020-07-27,2.08,2.08,2.0499,2.0499,3200,2.049900000000001,2.0499,2.0499,0.0,0.0
