Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-09-11,2.86,2.9,2.8,2.81,523746,2.81,3.116485449197884,3.2463147155118173,-0.12982926631393354,-0.04498876221341039
RIOT,2020-09-10,3.01,3.14,3.0033,3.125,808827,3.1250000000000004,3.172210076324772,3.281219892752763,-0.10900981642799136,-0.0237786361882797
RIOT,2020-09-09,2.88,3.01,2.88,2.9803,694298,2.9803000000000006,3.1807937265656387,3.293717484172984,-0.11292375760734474,-0.0024708411283519
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.7977000000000003,3.2172471313957547,3.3187908829068227,-0.10154375151106754,0.025142387991396422
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.7977,3.2935284280131656,3.3604781535393684,-0.06694972552620282,0.05681392286701252
RIOT,2020-09-04,3.08,3.14,2.85,2.8801,1691260,2.8801,3.3836790512882864,3.405500405822518,-0.0218213545342314,0.08775483496531636
RIOT,2020-09-03,3.12,3.29,3.09,3.2173,1240330,3.2172999999999994,3.475238878795248,3.4475324382883192,0.027706440506928498,0.11514888234020329
RIOT,2020-09-02,3.51,3.52,3.3,3.3073,1879606,3.3073,3.52213685675802,3.4659510333513848,0.05618582340663547,0.13700949279852187
RIOT,2020-09-01,3.52,3.5899,3.4568,3.5122,744741,3.5121999999999995,3.5611981034412965,3.478643116019496,0.08255498742180079,0.15721541014649357
RIOT,2020-08-31,3.66,3.7,3.51,3.53,945778,3.53,3.570106849521532,3.475958565301055,0.09414828422047704,0.17588051582766684
RIOT,2020-08-28,3.25,3.43,3.21,3.42,713744,3.4199999999999995,3.577399003979993,3.47163525052514,0.10576375345485324,0.1963135737294644
RIOT,2020-08-27,3.46,3.5,3.36,3.37,627229,3.3699999999999988,3.6060170047036277,3.4757660705671514,0.13025093413647726,0.2189510287981173
RIOT,2020-08-26,3.4,3.45,3.35,3.4401,806883,3.4401,3.6489291873770155,3.4842273562125228,0.16470183116449189,0.24112605246352753
RIOT,2020-08-25,3.43,3.45,3.3,3.3249,1392310,3.324899999999998,3.686898130536473,3.4877575447095253,0.1991405858269477,0.2602321077882862
RIOT,2020-08-24,3.78,3.79,3.57,3.6178,1053522,3.617799999999999,3.7527159724521946,3.5007861482862865,0.25192982416590803,0.2755049882786208
RIOT,2020-08-21,3.84,3.94,3.82,3.9141,758455,3.914099999999999,3.7772461492616847,3.4914250401491893,0.28582110911249536,0.281398779306799
RIOT,2020-08-20,3.73,3.94,3.71,3.9199,1164982,3.919899999999999,3.752363630945627,3.4576110433611245,0.29475258758450273,0.2802931968553749
RIOT,2020-08-19,3.86,3.97,3.77,3.9129,1187182,3.9128999999999987,3.721902472935741,3.4206279268300146,0.3012745461057267,0.2766783491730929
RIOT,2020-08-18,4.0,4.1,3.91,3.9869,1977715,3.986899999999999,3.687175649833149,3.381246160976416,0.3059294888567328,0.2705292999399346
RIOT,2020-08-17,3.95,4.12,3.9,4.0201,2592270,4.020099999999999,3.6326803134391747,3.3327938538545285,0.2998864595846462,0.261679252710735
RIOT,2020-08-14,3.67,3.68,3.44,3.535,1079506,3.535,3.5622403704281163,3.277809362162891,0.28443100826522505,0.2521274509922572
RIOT,2020-08-13,3.42,3.56,3.41,3.475,789503,3.475,3.5671931650514104,3.257234111135922,0.3099590539154873,0.2440515616740152
RIOT,2020-08-12,3.75,3.83,3.68,3.78,1015492,3.779999999999999,3.583955558697121,3.2398128400267963,0.34414271867032475,0.22757468861364694
RIOT,2020-08-11,3.77,4.0,3.61,3.97,2174953,3.9699999999999993,3.5483111148238704,3.1965978672289403,0.3517132475949301,0.19843268109947748
RIOT,2020-08-10,4.255,4.28,4.11,4.18,2119955,4.179999999999998,3.47164040842821,3.1347256966072554,0.3369147118209552,0.16011253947561432
RIOT,2020-08-07,4.12,4.13,3.86,3.9399,2287533,3.9398999999999984,3.3428477554151583,3.051103752335836,0.2917440030793217,0.11591199638927921
RIOT,2020-08-06,4.37,4.58,4.22,4.53,6821908,4.529999999999999,3.2342928018542767,2.9800000525227035,0.2542927493315741,0.07195399471676847
RIOT,2020-08-05,4.07,4.35,3.83,4.2755,7495870,4.275499999999998,2.9987096749186914,2.8560000567245187,0.14270961819417227,0.026369306063067286
RIOT,2020-08-04,3.22,3.28,3.03,3.17,3220669,3.169999999999998,2.7665659794493624,2.7424400612624806,0.02412591818688181,-0.0027157719697090714
RIOT,2020-08-03,2.9,2.94,2.75,2.8669,3777732,2.8668999999999976,2.6932143393492467,2.708235266163479,-0.015020926814232284,-0.009426194508856792
RIOT,2020-07-31,2.6,2.6,2.43,2.47,947981,2.4699999999999984,2.6616351283218367,2.6955420874565568,-0.03390695913472008,-0.008027511432512919
RIOT,2020-07-30,2.57,2.66,2.41,2.43,2649076,2.4299999999999984,2.696477878925808,2.713585454453081,-0.0171075755272736,-0.0015576495069611267
RIOT,2020-07-29,2.87,2.91,2.75,2.8,2645932,2.7999999999999985,2.744928402366864,2.736272290809328,0.008656111557536317,0.0023298319981168805
RIOT,2020-07-28,2.88,2.9,2.66,2.7746,3787167,2.774599999999998,2.734915384615385,2.731174074074074,0.003741310541310661,0.0007482621082621322
RIOT,2020-07-27,2.62,2.74,2.47,2.7277,6141821,2.7276999999999982,2.7277,2.7277,0.0,0.0
